Type,Document,Start,End
L0 Heading,United_States-EN-1-27.txt,42931,42980
L0 Heading,United_States-EN-1-27.txt,42529,42577
L0 Heading,United_States-EN-1-27.txt,41698,41716
L0 Heading,United_States-EN-1-27.txt,40351,40384
L0 Heading,United_States-EN-1-27.txt,31976,32010
L0 Heading,United_States-EN-1-27.txt,30398,30471
L0 Heading,United_States-EN-1-27.txt,29314,29373
L0 Heading,United_States-EN-1-27.txt,28343,28365
L0 Heading,United_States-EN-1-27.txt,26751,26797
L0 Heading,United_States-EN-1-27.txt,20573,20591
L0 Heading,United_States-EN-1-27.txt,18827,18859
L0 Heading,United_States-EN-1-27.txt,15891,15925
L0 Heading,United_States-EN-1-27.txt,11773,11846
L0 Heading,United_States-EN-1-25.txt,0,284
L2 Introductory Summary,United_States-EN-1-25.txt,286,1125
L0 Heading,United_States-EN-1-25.txt,1127,1141
L1 Background,United_States-EN-1-25.txt,286,6197
L0 Heading,United_States-EN-1-25.txt,6203,6221
L0 Heading,United_States-EN-1-25.txt,7200,7214
L0 Heading,United_States-EN-1-25.txt,7692,7723
L0 Heading,United_States-EN-1-25.txt,12253,12264
L0 Heading,United_States-EN-1-25.txt,16514,16529
L0 Out of Scope,United_States-EN-1-25.txt,16838,16897
L2 Outcome,United_States-EN-1-25.txt,16514,16837
L1 Analysis,United_States-EN-1-25.txt,7200,16496
L1 Analysis,United_States-EN-1-25.txt,6203,7196
L0 Heading,United_States-EN-1-26.txt,0,332
L2 Introductory Summary,United_States-EN-1-26.txt,334,1122
L0 Heading,United_States-EN-1-26.txt,1124,1127
L0 Heading,United_States-EN-1-26.txt,2602,2606
L0 Heading,United_States-EN-1-26.txt,4573,4578
L0 Out of Scope,United_States-EN-1-26.txt,9491,9541
L2 Outcome,United_States-EN-1-26.txt,8910,9485
L1 Analysis,United_States-EN-1-26.txt,4573,8908
L1 Background,United_States-EN-1-26.txt,2602,4569
L1 Analysis,United_States-EN-1-26.txt,1124,2600
L0 Out of Scope,United_States-EN-1-30.txt,0,293
L0 Heading,United_States-EN-1-30.txt,1484,1513
L0 Heading,United_States-EN-1-30.txt,2976,2991
L0 Heading,United_States-EN-1-30.txt,4823,4837
L0 Heading,United_States-EN-1-30.txt,5619,5645
L0 Heading,United_States-EN-1-30.txt,7911,7962
L0 Heading,United_States-EN-1-30.txt,16615,16645
L0 Heading,United_States-EN-1-30.txt,17115,17129
L0 Out of Scope,United_States-EN-1-30.txt,18236,18301
L2 Outcome,United_States-EN-1-30.txt,17115,18232
L1 Analysis,United_States-EN-1-30.txt,4823,17113
L1 Background,United_States-EN-1-30.txt,2976,4819
L1 Analysis,United_States-EN-1-30.txt,1484,2972
L2 Introductory Summary,United_States-EN-1-30.txt,295,1482
L0 Heading,United_States-EN-1-35.txt,0,318
L0 Heading,United_States-EN-1-35.txt,457,467
L0 Heading,United_States-EN-1-35.txt,3204,3217
L0 Heading,United_States-EN-1-35.txt,24020,24030
L0 Out of Scope,United_States-EN-1-35.txt,24623,24775
L2 Outcome,United_States-EN-1-35.txt,24020,24620
L0 Heading,United_States-EN-1-35.txt,444,457
L1 Background,United_States-EN-1-35.txt,321,3202
L1 Background,United_States-EN-1-35.txt,320,13023
L0 Heading,United_States-EN-1-35.txt,13024,13046
L1 Analysis,United_States-EN-1-35.txt,13024,24018
L0 Out of Scope,United_States-EN-1-31.txt,0,245
L2 Introductory Summary,United_States-EN-1-31.txt,247,719
L0 Heading,United_States-EN-1-31.txt,721,731
L1 Background,United_States-EN-1-31.txt,247,1660
L0 Heading,United_States-EN-1-31.txt,1663,1673
L0 Heading,United_States-EN-1-31.txt,1680,1748
L0 Heading,United_States-EN-1-31.txt,3296,3372
L0 Heading,United_States-EN-1-31.txt,5804,5838
L0 Heading,United_States-EN-1-31.txt,9672,9695
L0 Heading,United_States-EN-1-31.txt,11628,11661
L0 Heading,United_States-EN-1-31.txt,14977,15139
L2 Outcome,United_States-EN-1-31.txt,14079,14971
L1 Analysis,United_States-EN-1-31.txt,1663,14076
L0 Heading,United_States-EN-1-34.txt,0,302
L2 Introductory Summary,United_States-EN-1-34.txt,304,805
L0 Heading,United_States-EN-1-34.txt,807,829
L1 Background,United_States-EN-1-34.txt,304,3641
L0 Heading,United_States-EN-1-34.txt,3643,3655
L1 Analysis,United_States-EN-1-34.txt,3643,5597
L2 Outcome,United_States-EN-1-34.txt,5599,5893
L0 Out of Scope,United_States-EN-1-34.txt,5895,6016
L0 Heading,United_States-EN-1-33.txt,0,341
L2 Introductory Summary,United_States-EN-1-33.txt,343,1544
L0 Heading,United_States-EN-1-33.txt,3969,3981
L0 Heading,United_States-EN-1-33.txt,9155,9166
L0 Heading,United_States-EN-1-33.txt,11501,11524
L0 Heading,United_States-EN-1-33.txt,13905,13941
L0 Heading,United_States-EN-1-33.txt,20974,21005
L0 Heading,United_States-EN-1-33.txt,21702,21724
L0 Heading,United_States-EN-1-33.txt,23980,24007
L0 Heading,United_States-EN-1-33.txt,28705,28756
L0 Heading,United_States-EN-1-33.txt,30046,30085
L0 Heading,United_States-EN-1-33.txt,32178,32210
L0 Heading,United_States-EN-1-33.txt,37613,37646
L0 Heading,United_States-EN-1-33.txt,39223,39262
L0 Heading,United_States-EN-1-33.txt,40948,40992
L0 Heading,United_States-EN-1-33.txt,42637,42679
L0 Heading,United_States-EN-1-33.txt,43484,43505
L0 Heading,United_States-EN-1-33.txt,44777,44812
L0 Heading,United_States-EN-1-33.txt,45919,45962
L0 Out of Scope,United_States-EN-1-33.txt,48070,48125
L2 Outcome,United_States-EN-1-33.txt,46921,48064
L0 Heading,United_States-EN-1-33.txt,1546,1560
L1 Background,United_States-EN-1-33.txt,1546,28703
L1 Background,United_States-EN-1-33.txt,343,1544
L1 Analysis,United_States-EN-1-33.txt,28705,46918
L0 Out of Scope,United_States-EN-1-36.txt,0,231
L0 Out of Scope,United_States-EN-1-36.txt,233,976
L2 Introductory Summary,United_States-EN-1-36.txt,978,1332
L0 Heading,United_States-EN-1-36.txt,1334,1339
L1 Background,United_States-EN-1-36.txt,976,4905
L0 Heading,United_States-EN-1-36.txt,4908,4918
L0 Heading,United_States-EN-1-36.txt,5337,5368
L0 Heading,United_States-EN-1-36.txt,11885,11895
L0 Out of Scope,United_States-EN-1-36.txt,12691,12722
L0 Heading,United_States-EN-1-36.txt,12608,12684
L2 Outcome,United_States-EN-1-36.txt,11885,12603
L1 Analysis,United_States-EN-1-36.txt,4908,11883
L0 Out of Scope,United_States-EN-1-37.txt,20987,21084
L2 Outcome,United_States-EN-1-37.txt,20756,20986
L0 Heading,United_States-EN-1-37.txt,20756,20771
L0 Heading,United_States-EN-1-37.txt,17344,17364
L0 Heading,United_States-EN-1-37.txt,12437,12453
L0 Out of Scope,United_States-EN-1-37.txt,0,306
L2 Introductory Summary,United_States-EN-1-37.txt,308,507
L0 Heading,United_States-EN-1-37.txt,510,532
L0 Heading,United_States-EN-1-37.txt,1986,2001
L1 Analysis,United_States-EN-1-37.txt,510,1980
L1 Background,United_States-EN-1-37.txt,1986,6310
L1 Background,United_States-EN-1-37.txt,308,508
L0 Heading,United_States-EN-1-37.txt,6314,6337
L0 Heading,United_States-EN-1-37.txt,6581,6608
L1 Analysis,United_States-EN-1-37.txt,6314,20754
L0 Out of Scope,United_States-EN-1-38.txt,0,322
L2 Introductory Summary,United_States-EN-1-38.txt,322,756
L0 Heading,United_States-EN-1-38.txt,756,772
L1 Background,United_States-EN-1-38.txt,322,2459
L0 Heading,United_States-EN-1-38.txt,2461,2492
L0 Heading,United_States-EN-1-38.txt,3536,3550
L0 Heading,United_States-EN-1-38.txt,3552,3622
L0 Heading,United_States-EN-1-38.txt,4649,4715
L0 Heading,United_States-EN-1-38.txt,4717,4731
L0 Heading,United_States-EN-1-38.txt,13749,13764
L0 Out of Scope,United_States-EN-1-38.txt,14387,14432
L2 Outcome,United_States-EN-1-38.txt,13749,14381
L0 Heading,United_States-EN-1-38.txt,6644,6662
L0 Heading,United_States-EN-1-38.txt,8524,8573
L1 Analysis,United_States-EN-1-38.txt,2461,4645
L1 Background,United_States-EN-1-38.txt,4717,6642
L1 Analysis,United_States-EN-1-38.txt,6644,13743
L0 Out of Scope,United_States-EN-1-41.txt,0,271
L2 Introductory Summary,United_States-EN-1-41.txt,273,559
L0 Heading,United_States-EN-1-41.txt,561,571
L0 Heading,United_States-EN-1-41.txt,975,990
L0 Heading,United_States-EN-1-41.txt,3620,3652
L0 Heading,United_States-EN-1-41.txt,5860,5897
L0 Heading,United_States-EN-1-41.txt,15070,15095
L0 Heading,United_States-EN-1-41.txt,11513,11527
L0 Heading,United_States-EN-1-41.txt,16721,16748
L0 Heading,United_States-EN-1-41.txt,20915,20933
L0 Heading,United_States-EN-1-41.txt,33948,34027
L0 Heading,United_States-EN-1-41.txt,32805,32815
L0 Heading,United_States-EN-1-41.txt,32818,32889
L0 Heading,United_States-EN-1-41.txt,36431,36492
L0 Heading,United_States-EN-1-41.txt,53363,53403
L0 Heading,United_States-EN-1-41.txt,82222,82232
L0 Out of Scope,United_States-EN-1-41.txt,82797,82944
L2 Outcome,United_States-EN-1-41.txt,82222,82795
L0 Heading,United_States-EN-1-41.txt,7560,7598
L0 Heading,United_States-EN-1-41.txt,30109,30174
L1 Background,United_States-EN-1-41.txt,273,32803
L1 Analysis,United_States-EN-1-41.txt,32805,82220
L0 Out of Scope,United_States-EN-1-45.txt,0,202
L0 Heading,United_States-EN-1-45.txt,205,217
L0 Heading,United_States-EN-1-45.txt,1309,1315
L0 Heading,United_States-EN-1-45.txt,4385,4393
L0 Heading,United_States-EN-1-45.txt,4396,4426
L0 Heading,United_States-EN-1-45.txt,7198,7233
L0 Heading,United_States-EN-1-45.txt,16432,16468
L0 Heading,United_States-EN-1-45.txt,19397,19422
L0 Heading,United_States-EN-1-45.txt,19922,19954
L0 Heading,United_States-EN-1-45.txt,27176,27219
L0 Heading,United_States-EN-1-45.txt,29736,29746
L0 Heading,United_States-EN-1-45.txt,36210,36250
L0 Heading,United_States-EN-1-45.txt,43393,43403
L0 Out of Scope,United_States-EN-1-45.txt,45143,45214
L2 Outcome,United_States-EN-1-45.txt,43393,45139
L0 Heading,United_States-EN-1-45.txt,8424,8492
L1 Analysis,United_States-EN-1-45.txt,4385,43387
L1 Background,United_States-EN-1-45.txt,205,4379
L0 Heading,United_States-EN-1-39.txt,6,593
L2 Introductory Summary,United_States-EN-1-39.txt,595,1467
L0 Heading,United_States-EN-1-39.txt,1469,1509
L0 Heading,United_States-EN-1-39.txt,4432,4471
L0 Heading,United_States-EN-1-39.txt,4415,4429
L0 Heading,United_States-EN-1-39.txt,8182,8210
L0 Heading,United_States-EN-1-39.txt,11807,11850
L0 Heading,United_States-EN-1-39.txt,36364,36399
L0 Heading,United_States-EN-1-39.txt,36364,36396
L0 Heading,United_States-EN-1-39.txt,37954,38023
L0 Out of Scope,United_States-EN-1-39.txt,42575,42596
L2 Outcome,United_States-EN-1-39.txt,41616,42575
L1 Analysis,United_States-EN-1-39.txt,4415,41614
L1 Background,United_States-EN-1-39.txt,595,4413
L0 Out of Scope,United_States-EN-1-42.txt,0,324
L2 Introductory Summary,United_States-EN-1-42.txt,326,839
L0 Heading,United_States-EN-1-42.txt,841,855
L0 Heading,United_States-EN-1-42.txt,2482,2504
L0 Heading,United_States-EN-1-42.txt,3569,3583
L0 Heading,United_States-EN-1-42.txt,3912,3963
L0 Heading,United_States-EN-1-42.txt,14212,14245
L0 Heading,United_States-EN-1-42.txt,17122,17148
L0 Heading,United_States-EN-1-42.txt,19053,19069
L0 Out of Scope,United_States-EN-1-42.txt,19190,20382
L2 Outcome,United_States-EN-1-42.txt,19053,19190
L1 Analysis,United_States-EN-1-42.txt,2482,19051
L1 Background,United_States-EN-1-42.txt,326,2480
L0 Out of Scope,United_States-EN-1-40.txt,0,307
L2 Introductory Summary,United_States-EN-1-40.txt,307,1989
L0 Heading,United_States-EN-1-40.txt,1993,2048
L0 Heading,United_States-EN-1-40.txt,2296,2310
L0 Heading,United_States-EN-1-40.txt,3938,3957
L0 Heading,United_States-EN-1-40.txt,6226,6281
L0 Heading,United_States-EN-1-40.txt,15381,15413
L0 Heading,United_States-EN-1-40.txt,15714,15744
L0 Heading,United_States-EN-1-40.txt,18438,18476
L0 Heading,United_States-EN-1-40.txt,20086,20098
L0 Heading,United_States-EN-1-40.txt,28751,28780
L0 Heading,United_States-EN-1-40.txt,31016,31036
L0 Heading,United_States-EN-1-40.txt,36784,36796
L0 Heading,United_States-EN-1-40.txt,37922,37941
L0 Heading,United_States-EN-1-40.txt,40370,40394
L0 Heading,United_States-EN-1-40.txt,41019,41081
L0 Heading,United_States-EN-1-40.txt,41434,41458
L0 Heading,United_States-EN-1-40.txt,42918,42940
L0 Heading,United_States-EN-1-40.txt,44740,44757
L0 Heading,United_States-EN-1-40.txt,48451,48464
L0 Heading,United_States-EN-1-40.txt,52077,52115
L0 Heading,United_States-EN-1-40.txt,53285,53333
L0 Heading,United_States-EN-1-40.txt,53619,53685
L0 Heading,United_States-EN-1-40.txt,56961,56990
L0 Heading,United_States-EN-1-40.txt,57472,57497
L0 Heading,United_States-EN-1-40.txt,64033,64048
L0 Out of Scope,United_States-EN-1-40.txt,64673,64719
L2 Outcome,United_States-EN-1-40.txt,64033,64664
L1 Analysis,United_States-EN-1-40.txt,3939,64029
L1 Background,United_States-EN-1-40.txt,309,3935
L0 Out of Scope,United_States-EN-1-51.txt,0,438
L2 Introductory Summary,United_States-EN-1-51.txt,440,1133
L0 Heading,United_States-EN-1-51.txt,1135,1150
L0 Heading,United_States-EN-1-51.txt,1156,1222
L0 Heading,United_States-EN-1-51.txt,4087,4133
L0 Heading,United_States-EN-1-51.txt,9638,9692
L0 Heading,United_States-EN-1-51.txt,12338,12389
L0 Heading,United_States-EN-1-51.txt,14168,14257
L0 Heading,United_States-EN-1-51.txt,16406,16421
L0 Heading,United_States-EN-1-51.txt,17333,17400
L0 Heading,United_States-EN-1-51.txt,18220,18259
L0 Heading,United_States-EN-1-51.txt,19136,19155
L0 Heading,United_States-EN-1-51.txt,21463,21533
L0 Heading,United_States-EN-1-51.txt,34291,34359
L0 Heading,United_States-EN-1-51.txt,36874,36916
L0 Heading,United_States-EN-1-51.txt,39711,39725
L0 Heading,United_States-EN-1-51.txt,40147,40162
L0 Heading,United_States-EN-1-51.txt,45180,45194
L0 Heading,United_States-EN-1-51.txt,47045,47056
L0 Heading,United_States-EN-1-51.txt,48293,48309
L0 Heading,United_States-EN-1-51.txt,50717,50785
L0 Heading,United_States-EN-1-51.txt,51948,51959
L0 Heading,United_States-EN-1-51.txt,58774,58818
L0 Heading,United_States-EN-1-51.txt,59194,59219
L0 Heading,United_States-EN-1-51.txt,59591,59611
L0 Heading,United_States-EN-1-51.txt,63228,63263
L0 Heading,United_States-EN-1-51.txt,65058,65079
L0 Heading,United_States-EN-1-51.txt,65800,65853
L0 Heading,United_States-EN-1-51.txt,69492,69552
L0 Heading,United_States-EN-1-51.txt,70894,70909
L0 Heading,United_States-EN-1-51.txt,74915,74930
L0 Out of Scope,United_States-EN-1-51.txt,75625,75706
L2 Outcome,United_States-EN-1-51.txt,74915,75623
L1 Analysis,United_States-EN-1-51.txt,16406,74913
L1 Background,United_States-EN-1-51.txt,440,16404
L0 Out of Scope,United_States-EN-1-43.txt,0,297
L0 Out of Scope,United_States-EN-1-43.txt,21196,21526
L0 Heading,United_States-EN-1-43.txt,20937,20948
L2 Outcome,United_States-EN-1-43.txt,20937,21192
L0 Heading,United_States-EN-1-43.txt,19160,19248
L0 Heading,United_States-EN-1-43.txt,17882,17939
L0 Heading,United_States-EN-1-43.txt,16308,16336
L0 Heading,United_States-EN-1-43.txt,15019,15076
L0 Heading,United_States-EN-1-43.txt,12791,12842
L0 Heading,United_States-EN-1-43.txt,7799,7875
L0 Heading,United_States-EN-1-43.txt,5279,5295
L0 Heading,United_States-EN-1-43.txt,2371,2385
L0 Heading,United_States-EN-1-43.txt,688,717
L2 Introductory Summary,United_States-EN-1-43.txt,299,686
L1 Analysis,United_States-EN-1-43.txt,688,2365
L1 Background,United_States-EN-1-43.txt,299,686
L1 Background,United_States-EN-1-43.txt,2371,5279
L1 Analysis,United_States-EN-1-43.txt,5279,20935
L0 Out of Scope,United_States-EN-1-44.txt,0,253
L2 Introductory Summary,United_States-EN-1-44.txt,255,755
L1 Background,United_States-EN-1-44.txt,255,756
L0 Heading,United_States-EN-1-44.txt,758,787
L0 Heading,United_States-EN-1-44.txt,3384,3399
L1 Analysis,United_States-EN-1-44.txt,758,3380
L0 Heading,United_States-EN-1-44.txt,3792,3830
L0 Heading,United_States-EN-1-44.txt,6089,6150
L0 Heading,United_States-EN-1-44.txt,10364,10406
L0 Heading,United_States-EN-1-44.txt,13548,13564
L0 Heading,United_States-EN-1-44.txt,13568,13596
L1 Background,United_States-EN-1-44.txt,3384,13546
L0 Heading,United_States-EN-1-44.txt,16141,16200
L0 Heading,United_States-EN-1-44.txt,25166,25219
L0 Heading,United_States-EN-1-44.txt,27133,27164
L0 Out of Scope,United_States-EN-1-44.txt,32635,33610
L0 Heading,United_States-EN-1-44.txt,31773,31788
L2 Outcome,United_States-EN-1-44.txt,31773,32631
L1 Analysis,United_States-EN-1-44.txt,13548,31771
L0 Out of Scope,United_States-EN-1-46.txt,0,223
L2 Introductory Summary,United_States-EN-1-46.txt,225,516
L0 Heading,United_States-EN-1-46.txt,520,530
L1 Background,United_States-EN-1-46.txt,225,818
L0 Heading,United_States-EN-1-46.txt,820,837
L0 Heading,United_States-EN-1-46.txt,841,870
L0 Heading,United_States-EN-1-46.txt,4669,4685
L0 Heading,United_States-EN-1-46.txt,12464,12474
L0 Out of Scope,United_States-EN-1-46.txt,12813,12860
L2 Outcome,United_States-EN-1-46.txt,12464,12810
L1 Analysis,United_States-EN-1-46.txt,820,12460
L0 Out of Scope,United_States-EN-1-47.txt,0,344
L0 Heading,United_States-EN-1-47.txt,346,362
L0 Heading,United_States-EN-1-47.txt,2066,2087
L0 Heading,United_States-EN-1-47.txt,3958,3982
L0 Heading,United_States-EN-1-47.txt,6867,6890
L0 Heading,United_States-EN-1-47.txt,12004,12018
L0 Heading,United_States-EN-1-47.txt,15120,15173
L0 Heading,United_States-EN-1-47.txt,16300,16351
L0 Out of Scope,United_States-EN-1-47.txt,34925,34985
L2 Outcome,United_States-EN-1-47.txt,34780,34918
L0 Heading,United_States-EN-1-47.txt,34780,34795
L1 Analysis,United_States-EN-1-47.txt,12004,34778
L1 Background,United_States-EN-1-47.txt,3958,12002
L1 Analysis,United_States-EN-1-47.txt,2065,3954
L2 Introductory Summary,United_States-EN-1-47.txt,346,2057
L1 Background,United_States-EN-1-47.txt,293,2063
L0 Heading,United_States-EN-1-48.txt,0,213
L2 Introductory Summary,United_States-EN-1-48.txt,215,738
L0 Heading,United_States-EN-1-48.txt,740,754
L0 Heading,United_States-EN-1-48.txt,6179,6202
L0 Heading,United_States-EN-1-48.txt,9643,9657
L0 Heading,United_States-EN-1-48.txt,9659,9710
L0 Heading,United_States-EN-1-48.txt,9712,9762
L0 Heading,United_States-EN-1-48.txt,25375,25415
L0 Heading,United_States-EN-1-48.txt,19667,19704
L0 Heading,United_States-EN-1-48.txt,14531,14564
L0 Heading,United_States-EN-1-48.txt,27353,27381
L0 Heading,United_States-EN-1-48.txt,28404,28446
L0 Heading,United_States-EN-1-48.txt,31294,31334
L0 Heading,United_States-EN-1-48.txt,32193,32225
L0 Heading,United_States-EN-1-48.txt,33343,33393
L0 Heading,United_States-EN-1-48.txt,41280,41328
L0 Heading,United_States-EN-1-48.txt,42127,42187
L0 Heading,United_States-EN-1-48.txt,51270,51319
L0 Heading,United_States-EN-1-48.txt,51917,51974
L0 Heading,United_States-EN-1-48.txt,56347,56361
L0 Out of Scope,United_States-EN-1-48.txt,56603,56655
L2 Outcome,United_States-EN-1-48.txt,56657,57061
L2 Outcome,United_States-EN-1-48.txt,56347,56601
L1 Analysis,United_States-EN-1-48.txt,9643,56342
L1 Analysis,United_States-EN-1-48.txt,6179,9639
L1 Background,United_States-EN-1-48.txt,215,6175
L0 Out of Scope,United_States-EN-1-49.txt,27482,27615
L2 Outcome,United_States-EN-1-49.txt,26842,27477
L0 Heading,United_States-EN-1-49.txt,26842,26859
L0 Out of Scope,United_States-EN-1-49.txt,0,286
L2 Introductory Summary,United_States-EN-1-49.txt,288,615
L0 Heading,United_States-EN-1-49.txt,617,654
L0 Heading,United_States-EN-1-49.txt,3284,3303
L1 Background,United_States-EN-1-49.txt,288,3282
L0 Heading,United_States-EN-1-49.txt,4163,4224
L0 Heading,United_States-EN-1-49.txt,12314,12348
L0 Heading,United_States-EN-1-49.txt,12901,12940
L0 Heading,United_States-EN-1-49.txt,13601,13629
L0 Heading,United_States-EN-1-49.txt,14085,14127
L0 Heading,United_States-EN-1-49.txt,15291,15331
L0 Heading,United_States-EN-1-49.txt,17175,17207
L0 Heading,United_States-EN-1-49.txt,18414,18465
L0 Heading,United_States-EN-1-49.txt,19685,19759
L0 Heading,United_States-EN-1-49.txt,23767,23873
L1 Analysis,United_States-EN-1-49.txt,4163,26838
L1 Analysis,United_States-EN-1-49.txt,3284,4159
L0 Out of Scope,United_States-EN-1-50.txt,0,280
L0 Heading,United_States-EN-1-50.txt,282,319
L1 Background,United_States-EN-1-50.txt,282,3395
L0 Heading,United_States-EN-1-50.txt,3397,3414
L0 Heading,United_States-EN-1-50.txt,6197,6228
L0 Heading,United_States-EN-1-50.txt,11581,11610
L0 Heading,United_States-EN-1-50.txt,20315,20330
L0 Out of Scope,United_States-EN-1-50.txt,20536,20671
L2 Outcome,United_States-EN-1-50.txt,20315,20531
L1 Analysis,United_States-EN-1-50.txt,3397,20313
L0 Out of Scope,United_States-EN-1-60.txt,0,372
L2 Introductory Summary,United_States-EN-1-60.txt,374,627
L0 Heading,United_States-EN-1-60.txt,630,648
L0 Heading,United_States-EN-1-60.txt,17337,17355
L1 Background,United_States-EN-1-60.txt,630,19378
L0 Heading,United_States-EN-1-60.txt,19381,19396
L0 Heading,United_States-EN-1-60.txt,25105,25113
L0 Heading,United_States-EN-1-60.txt,45522,45530
L0 Out of Scope,United_States-EN-1-60.txt,78513,78691
L0 Heading,United_States-EN-1-60.txt,78159,78169
L2 Outcome,United_States-EN-1-60.txt,78159,78511
L0 Heading,United_States-EN-1-60.txt,75689,75735
L0 Heading,United_States-EN-1-60.txt,68119,68211
L0 Heading,United_States-EN-1-60.txt,58514,58607
L0 Heading,United_States-EN-1-60.txt,47081,47131
L1 Analysis,United_States-EN-1-60.txt,45521,78157
L1 Analysis,United_States-EN-1-60.txt,25104,45519
L0 Heading,United_States-EN-1-60.txt,37940,37989
L1 Analysis,United_States-EN-1-60.txt,19879,19889
L1 Analysis,United_States-EN-1-60.txt,19381,25115
L0 Out of Scope,United_States-EN-1-52.txt,0,478
L0 Heading,United_States-EN-1-52.txt,480,492
L0 Heading,United_States-EN-1-52.txt,2879,2894
L0 Heading,United_States-EN-1-52.txt,6204,6209
L0 Heading,United_States-EN-1-52.txt,7790,7807
L0 Heading,United_States-EN-1-52.txt,11618,11640
L0 Heading,United_States-EN-1-52.txt,13335,13376
L0 Heading,United_States-EN-1-52.txt,14367,14390
L0 Heading,United_States-EN-1-52.txt,21142,21164
L0 Heading,United_States-EN-1-52.txt,22443,22465
L0 Heading,United_States-EN-1-52.txt,23547,23568
L0 Heading,United_States-EN-1-52.txt,32717,32754
L0 Heading,United_States-EN-1-52.txt,35210,35218
L0 Heading,United_States-EN-1-52.txt,35221,35265
L0 Heading,United_States-EN-1-52.txt,41292,41307
L0 Heading,United_States-EN-1-52.txt,41986,42008
L0 Heading,United_States-EN-1-52.txt,51763,51779
L0 Out of Scope,United_States-EN-1-52.txt,57159,57457
L2 Outcome,United_States-EN-1-52.txt,56910,57159
L1 Analysis,United_States-EN-1-52.txt,35210,56908
L1 Background,United_States-EN-1-52.txt,480,2879
L1 Analysis,United_States-EN-1-52.txt,2879,6200
L1 Background,United_States-EN-1-52.txt,6204,35210
L0 Out of Scope,United_States-EN-1-53.txt,0,318
L0 Out of Scope,United_States-EN-1-53.txt,318,452
L2 Introductory Summary,United_States-EN-1-53.txt,455,1204
L0 Heading,United_States-EN-1-53.txt,1203,1217
L1 Background,United_States-EN-1-53.txt,455,2727
L0 Heading,United_States-EN-1-53.txt,2729,2747
L0 Heading,United_States-EN-1-53.txt,4822,4835
L0 Heading,United_States-EN-1-53.txt,12347,12384
L0 Out of Scope,United_States-EN-1-53.txt,18394,18928
L2 Outcome,United_States-EN-1-53.txt,17156,18392
L1 Analysis,United_States-EN-1-53.txt,2729,17155
L0 Out of Scope,United_States-EN-1-54.txt,0,395
L2 Introductory Summary,United_States-EN-1-54.txt,397,853
L0 Heading,United_States-EN-1-54.txt,853,863
L0 Heading,United_States-EN-1-54.txt,6862,6887
L0 Heading,United_States-EN-1-54.txt,11603,11649
L0 Heading,United_States-EN-1-54.txt,16614,16641
L0 Heading,United_States-EN-1-54.txt,18050,18114
L0 Heading,United_States-EN-1-54.txt,21777,21850
L0 Heading,United_States-EN-1-54.txt,24161,24205
L0 Heading,United_States-EN-1-54.txt,25628,25686
L0 Heading,United_States-EN-1-54.txt,27424,27434
L0 Out of Scope,United_States-EN-1-54.txt,27835,27870
L2 Outcome,United_States-EN-1-54.txt,27424,27680
L1 Analysis,United_States-EN-1-54.txt,11603,27424
L1 Background,United_States-EN-1-54.txt,374,11599
L0 Out of Scope,United_States-EN-1-55.txt,0,339
L2 Introductory Summary,United_States-EN-1-55.txt,341,1050
L0 Heading,United_States-EN-1-55.txt,1050,1055
L0 Heading,United_States-EN-1-55.txt,2072,2082
L0 Heading,United_States-EN-1-55.txt,6572,6582
L0 Out of Scope,United_States-EN-1-55.txt,6834,6966
L2 Outcome,United_States-EN-1-55.txt,6572,6832
L1 Analysis,United_States-EN-1-55.txt,2072,6572
L1 Background,United_States-EN-1-55.txt,341,2072
L0 Out of Scope,United_States-EN-1-56.txt,2,411
L2 Introductory Summary,United_States-EN-1-56.txt,418,663
L0 Heading,United_States-EN-1-56.txt,665,681
L1 Background,United_States-EN-1-56.txt,418,3815
L0 Heading,United_States-EN-1-56.txt,3817,3831
L2 Outcome,United_States-EN-1-56.txt,14031,14820
L1 Analysis,United_States-EN-1-56.txt,3817,14028
L0 Out of Scope,United_States-EN-1-61.txt,0,270
L2 Introductory Summary,United_States-EN-1-61.txt,281,1524
L0 Heading,United_States-EN-1-61.txt,1526,1536
L0 Heading,United_States-EN-1-61.txt,4190,4215
L0 Out of Scope,United_States-EN-1-61.txt,25878,26019
L2 Outcome,United_States-EN-1-61.txt,25524,25878
L1 Background,United_States-EN-1-61.txt,279,4188
L1 Analysis,United_States-EN-1-61.txt,4190,25522
L0 Out of Scope,United_States-EN-1-57.txt,0,283
L2 Introductory Summary,United_States-EN-1-57.txt,285,1859
L0 Heading,United_States-EN-1-57.txt,1862,1891
L0 Heading,United_States-EN-1-57.txt,3023,3084
L0 Heading,United_States-EN-1-57.txt,6892,6940
L0 Heading,United_States-EN-1-57.txt,8908,8924
L0 Heading,United_States-EN-1-57.txt,13382,13454
L0 Heading,United_States-EN-1-57.txt,18853,18875
L0 Heading,United_States-EN-1-57.txt,21375,21386
L0 Out of Scope,United_States-EN-1-57.txt,22230,22291
L2 Outcome,United_States-EN-1-57.txt,21375,22228
L1 Analysis,United_States-EN-1-57.txt,1862,21368
L1 Background,United_States-EN-1-57.txt,285,1860
L0 Out of Scope,United_States-EN-1-58.txt,0,235
L2 Introductory Summary,United_States-EN-1-58.txt,242,1234
L0 Heading,United_States-EN-1-58.txt,1236,1250
L1 Background,United_States-EN-1-58.txt,243,10251
