Type,Document,Start,End
L1 Analysis,United_States-EN-2-23.txt,3578,9275
L1 Analysis,United_States-EN-2-23.txt,3566,3576
L1 Analysis,United_States-EN-2-23.txt,2776,3564
L1 Background,United_States-EN-2-23.txt,1458,2737
L2 Introductory Summary,United_States-EN-2-23.txt,550,1443
L1 Background,United_States-EN-2-23.txt,1445,1456
L1 Background,United_States-EN-2-23.txt,550,1443
L0 Out of Scope,United_States-EN-2-34.txt,0,553
L0 Heading,United_States-EN-2-34.txt,553,571
L0 Heading,United_States-EN-2-34.txt,1350,1361
L2 Introductory Summary,United_States-EN-2-34.txt,573,1350
L1 Background,United_States-EN-2-34.txt,573,1350
L1 Background,United_States-EN-2-34.txt,1351,1362
L1 Background,United_States-EN-2-34.txt,1363,6632
L0 Heading,United_States-EN-2-34.txt,6633,6668
L0 Heading,United_States-EN-2-34.txt,7434,7444
L1 Analysis,United_States-EN-2-34.txt,6670,7434
L1 Analysis,United_States-EN-2-34.txt,7434,7445
L1 Analysis,United_States-EN-2-34.txt,7446,16273
L0 Heading,United_States-EN-2-34.txt,16275,16286
L2 Outcome,United_States-EN-2-34.txt,16274,16437
L0 Out of Scope,United_States-EN-2-35.txt,0,559
L0 Heading,United_States-EN-2-35.txt,559,577
L0 Out of Scope,United_States-EN-2-35.txt,579,591
L0 Heading,United_States-EN-2-35.txt,1668,1679
L1 Background,United_States-EN-2-35.txt,591,1665
L2 Introductory Summary,United_States-EN-2-35.txt,591,1666
L1 Background,United_States-EN-2-35.txt,1668,1679
L1 Background,United_States-EN-2-35.txt,1681,9155
L0 Heading,United_States-EN-2-35.txt,9157,9192
L0 Heading,United_States-EN-2-35.txt,9623,9633
L0 Heading,United_States-EN-2-35.txt,9822,9836
L0 Heading,United_States-EN-2-35.txt,15393,15415
L0 Heading,United_States-EN-2-35.txt,16189,16204
L0 Heading,United_States-EN-2-35.txt,17478,17488
L2 Outcome,United_States-EN-2-35.txt,17478,17925
L1 Analysis,United_States-EN-2-35.txt,16206,17476
L1 Analysis,United_States-EN-2-35.txt,15417,16186
L1 Analysis,United_States-EN-2-35.txt,9838,15391
L1 Analysis,United_States-EN-2-35.txt,9194,9820
L0 Out of Scope,United_States-EN-2-36.txt,0,801
L0 Heading,United_States-EN-2-36.txt,801,819
L0 Out of Scope,United_States-EN-2-36.txt,821,832
L2 Introductory Summary,United_States-EN-2-36.txt,833,1681
L1 Background,United_States-EN-2-36.txt,833,1680
L0 Heading,United_States-EN-2-36.txt,1682,1714
L1 Background,United_States-EN-2-36.txt,1682,1714
L1 Background,United_States-EN-2-36.txt,1716,4987
L0 Heading,United_States-EN-2-36.txt,4989,5024
L0 Heading,United_States-EN-2-36.txt,5656,5666
L0 Heading,United_States-EN-2-36.txt,11447,11529
L0 Heading,United_States-EN-2-36.txt,22102,22147
L0 Heading,United_States-EN-2-36.txt,24883,24909
L0 Heading,United_States-EN-2-36.txt,34681,34723
L0 Heading,United_States-EN-2-36.txt,37066,37093
L0 Heading,United_States-EN-2-36.txt,37714,37748
L0 Heading,United_States-EN-2-36.txt,38489,38522
L0 Heading,United_States-EN-2-36.txt,40512,40564
L0 Heading,United_States-EN-2-36.txt,42087,42168
L0 Heading,United_States-EN-2-36.txt,43191,43201
L2 Outcome,United_States-EN-2-36.txt,43191,43990
L1 Analysis,United_States-EN-2-36.txt,42168,43189
L1 Analysis,United_States-EN-2-36.txt,40564,42085
L1 Analysis,United_States-EN-2-36.txt,38524,40510
L1 Analysis,United_States-EN-2-36.txt,37749,38486
L1 Analysis,United_States-EN-2-36.txt,37094,37712
L1 Analysis,United_States-EN-2-36.txt,34725,37064
L0 Heading,United_States-EN-2-36.txt,31991,32086
L1 Analysis,United_States-EN-2-36.txt,32086,34679
L1 Analysis,United_States-EN-2-36.txt,24911,31989
L1 Analysis,United_States-EN-2-36.txt,22149,24881
L1 Analysis,United_States-EN-2-36.txt,11529,22100
L0 Heading,United_States-EN-2-36.txt,7144,7199
L1 Analysis,United_States-EN-2-36.txt,7200,11445
L1 Analysis,United_States-EN-2-36.txt,5668,7140
L1 Analysis,United_States-EN-2-36.txt,5656,5666
L1 Analysis,United_States-EN-2-36.txt,5026,5654
L0 Out of Scope,United_States-EN-2-37.txt,0,557
L0 Heading,United_States-EN-2-37.txt,557,572
L0 Heading,United_States-EN-2-37.txt,574,584
L0 Heading,United_States-EN-2-37.txt,1187,1197
L2 Introductory Summary,United_States-EN-2-37.txt,586,1186
L1 Background,United_States-EN-2-37.txt,586,1185
L0 Heading,United_States-EN-2-37.txt,3712,3747
L0 Heading,United_States-EN-2-37.txt,5080,5091
L1 Analysis,United_States-EN-2-37.txt,3749,5079
L1 Background,United_States-EN-2-37.txt,1199,3710
L1 Background,United_States-EN-2-37.txt,1187,1197
L1 Background,United_States-EN-2-37.txt,586,1185
L2 Outcome,United_States-EN-2-37.txt,7599,8180
L1 Analysis,United_States-EN-2-37.txt,5093,7597
L0 Out of Scope,United_States-EN-2-38.txt,0,626
L0 Heading,United_States-EN-2-38.txt,626,654
L0 Heading,United_States-EN-2-38.txt,2456,2466
L0 Heading,United_States-EN-2-38.txt,4435,4458
L0 Heading,United_States-EN-2-38.txt,9319,9354
L0 Heading,United_States-EN-2-38.txt,9684,9694
L0 Heading,United_States-EN-2-38.txt,18912,18922
L0 Out of Scope,United_States-EN-2-38.txt,19317,19880
L0 Heading,United_States-EN-2-38.txt,14640,14675
L2 Outcome,United_States-EN-2-38.txt,18912,18923
L2 Outcome,United_States-EN-2-38.txt,18924,19315
L1 Analysis,United_States-EN-2-38.txt,9355,9684
L1 Analysis,United_States-EN-2-38.txt,9684,9694
L1 Analysis,United_States-EN-2-38.txt,9696,14637
L1 Analysis,United_States-EN-2-38.txt,14677,18912
L1 Background,United_States-EN-2-38.txt,4460,9317
L1 Background,United_States-EN-2-38.txt,2470,4433
L1 Background,United_States-EN-2-38.txt,2456,2467
L2 Introductory Summary,United_States-EN-2-38.txt,668,2454
L1 Background,United_States-EN-2-38.txt,668,2454
L0 Out of Scope,United_States-EN-2-38.txt,656,668
L0 Out of Scope,United_States-EN-2-39.txt,0,658
L0 Heading,United_States-EN-2-39.txt,658,682
L0 Heading,United_States-EN-2-39.txt,2310,2345
L0 Out of Scope,United_States-EN-2-39.txt,684,696
L2 Introductory Summary,United_States-EN-2-39.txt,695,2307
L1 Background,United_States-EN-2-39.txt,695,2307
L0 Heading,United_States-EN-2-39.txt,2673,2683
L1 Analysis,United_States-EN-2-39.txt,2347,2671
L1 Analysis,United_States-EN-2-39.txt,2673,2683
L0 Heading,United_States-EN-2-39.txt,6701,6755
L0 Heading,United_States-EN-2-39.txt,8229,8308
L2 Outcome,United_States-EN-2-39.txt,9794,9919
L1 Analysis,United_States-EN-2-39.txt,8310,9794
L1 Analysis,United_States-EN-2-39.txt,6757,8227
L1 Analysis,United_States-EN-2-39.txt,2683,6700
L2 Outcome,United_States-EN-2-39.txt,10841,11381
L1 Analysis,United_States-EN-2-39.txt,9921,10841
L0 Out of Scope,United_States-EN-2-33.txt,0,1362
L0 Heading,United_States-EN-2-33.txt,1362,1390
L0 Heading,United_States-EN-2-33.txt,2182,2217
L0 Out of Scope,United_States-EN-2-33.txt,1392,1404
L0 Heading,United_States-EN-2-33.txt,4202,4212
L0 Heading,United_States-EN-2-33.txt,13218,13228
L2 Outcome,United_States-EN-2-33.txt,13218,14229
L1 Analysis,United_States-EN-2-33.txt,2219,4202
L1 Analysis,United_States-EN-2-33.txt,4202,4212
L1 Analysis,United_States-EN-2-33.txt,4215,13216
L2 Introductory Summary,United_States-EN-2-33.txt,1404,2180
L1 Background,United_States-EN-2-33.txt,1404,2180
L0 Out of Scope,United_States-EN-2-43.txt,0,971
L0 Heading,United_States-EN-2-43.txt,971,990
L0 Out of Scope,United_States-EN-2-43.txt,991,1003
L0 Heading,United_States-EN-2-43.txt,1494,1504
L0 Heading,United_States-EN-2-43.txt,6847,6882
L0 Heading,United_States-EN-2-43.txt,7780,7790
L0 Heading,United_States-EN-2-43.txt,17677,17687
L2 Outcome,United_States-EN-2-43.txt,17688,18704
L2 Outcome,United_States-EN-2-43.txt,17677,17687
L1 Analysis,United_States-EN-2-43.txt,6884,7778
L1 Analysis,United_States-EN-2-43.txt,7780,7790
L1 Analysis,United_States-EN-2-43.txt,7792,17676
L1 Background,United_States-EN-2-43.txt,1506,6845
L1 Background,United_States-EN-2-43.txt,1494,1504
L2 Introductory Summary,United_States-EN-2-43.txt,1002,1492
L1 Background,United_States-EN-2-43.txt,1003,1493
L0 Out of Scope,United_States-EN-2-44.txt,0,557
L0 Heading,United_States-EN-2-44.txt,557,575
L0 Heading,United_States-EN-2-44.txt,1734,1744
L0 Heading,United_States-EN-2-44.txt,4431,4466
L0 Heading,United_States-EN-2-44.txt,5122,5132
L0 Heading,United_States-EN-2-44.txt,8577,8587
L2 Outcome,United_States-EN-2-44.txt,8589,8811
L2 Outcome,United_States-EN-2-44.txt,8577,8588
L1 Analysis,United_States-EN-2-44.txt,5134,8575
L1 Analysis,United_States-EN-2-44.txt,5122,5132
L1 Analysis,United_States-EN-2-44.txt,4468,5120
L1 Background,United_States-EN-2-44.txt,1746,4429
L1 Background,United_States-EN-2-44.txt,1734,1744
L0 Out of Scope,United_States-EN-2-45.txt,0,545
L0 Heading,United_States-EN-2-45.txt,545,569
L0 Heading,United_States-EN-2-45.txt,1102,1112
L0 Heading,United_States-EN-2-45.txt,6184,6219
L0 Heading,United_States-EN-2-45.txt,6601,6611
L0 Heading,United_States-EN-2-45.txt,21965,21975
L2 Outcome,United_States-EN-2-45.txt,21977,22202
L2 Outcome,United_States-EN-2-45.txt,21965,21975
L0 Out of Scope,United_States-EN-2-45.txt,22204,22565
L1 Analysis,United_States-EN-2-45.txt,6613,21963
L1 Analysis,United_States-EN-2-45.txt,6601,6611
L1 Analysis,United_States-EN-2-45.txt,6221,6600
L1 Background,United_States-EN-2-45.txt,1114,6182
L2 Introductory Summary,United_States-EN-2-45.txt,570,1100
L1 Background,United_States-EN-2-45.txt,1102,1112
L1 Background,United_States-EN-2-45.txt,571,1100
L0 Out of Scope,United_States-EN-2-46.txt,0,929
L0 Heading,United_States-EN-2-46.txt,929,953
L0 Heading,United_States-EN-2-46.txt,2303,2338
L0 Heading,United_States-EN-2-46.txt,3189,3199
L0 Heading,United_States-EN-2-46.txt,5902,5934
L0 Heading,United_States-EN-2-46.txt,9774,9784
L0 Heading,United_States-EN-2-46.txt,17016,17026
L2 Outcome,United_States-EN-2-46.txt,17028,17339
L2 Outcome,United_States-EN-2-46.txt,17016,17026
L0 Out of Scope,United_States-EN-2-46.txt,17341,17690
L1 Analysis,United_States-EN-2-46.txt,9784,17014
L1 Analysis,United_States-EN-2-46.txt,9774,9784
L1 Analysis,United_States-EN-2-46.txt,5936,9771
L1 Analysis,United_States-EN-2-46.txt,5902,5934
L1 Background,United_States-EN-2-46.txt,3201,5900
L1 Background,United_States-EN-2-46.txt,3189,3199
L1 Analysis,United_States-EN-2-46.txt,2340,3187
L2 Introductory Summary,United_States-EN-2-46.txt,955,2301
L1 Background,United_States-EN-2-46.txt,955,2301
L0 Heading,United_States-EN-2-47.txt,689,707
L0 Heading,United_States-EN-2-47.txt,1821,1856
L0 Heading,United_States-EN-2-47.txt,2311,2321
L0 Heading,United_States-EN-2-47.txt,9001,9006
L0 Out of Scope,United_States-EN-2-47.txt,9086,9318
L2 Outcome,United_States-EN-2-47.txt,9007,9084
L2 Outcome,United_States-EN-2-47.txt,9001,9006
L1 Analysis,United_States-EN-2-47.txt,2323,8999
L1 Analysis,United_States-EN-2-47.txt,1858,2309
L1 Analysis,United_States-EN-2-47.txt,2311,2321
L2 Introductory Summary,United_States-EN-2-47.txt,721,1819
L1 Background,United_States-EN-2-47.txt,721,1819
L0 Out of Scope,United_States-EN-2-40.txt,0,567
L0 Heading,United_States-EN-2-40.txt,567,586
L0 Heading,United_States-EN-2-40.txt,1338,1348
L0 Heading,United_States-EN-2-40.txt,5254,5289
L0 Heading,United_States-EN-2-40.txt,6054,6064
L0 Heading,United_States-EN-2-40.txt,12222,12232
L0 Out of Scope,United_States-EN-2-40.txt,12433,13081
L2 Outcome,United_States-EN-2-40.txt,12234,12431
L2 Outcome,United_States-EN-2-40.txt,12222,12232
L1 Analysis,United_States-EN-2-40.txt,6066,12220
L1 Analysis,United_States-EN-2-40.txt,6054,6064
L1 Analysis,United_States-EN-2-40.txt,5291,6054
L1 Background,United_States-EN-2-40.txt,1350,5253
L1 Background,United_States-EN-2-40.txt,1338,1348
L2 Introductory Summary,United_States-EN-2-40.txt,587,1337
L1 Background,United_States-EN-2-40.txt,587,1337
L0 Out of Scope,United_States-EN-2-41.txt,0,596
L0 Heading,United_States-EN-2-41.txt,596,614
L0 Out of Scope,United_States-EN-2-41.txt,616,627
L0 Heading,United_States-EN-2-41.txt,2098,2108
L2 Introductory Summary,United_States-EN-2-41.txt,628,2095
L1 Background,United_States-EN-2-41.txt,628,2096
L1 Background,United_States-EN-2-41.txt,2098,2108
L1 Background,United_States-EN-2-41.txt,2108,8532
L0 Heading,United_States-EN-2-41.txt,8534,8569
L0 Heading,United_States-EN-2-41.txt,9421,9433
L1 Analysis,United_States-EN-2-41.txt,8571,9421
L1 Analysis,United_States-EN-2-41.txt,9421,9432
L0 Heading,United_States-EN-2-41.txt,17451,17463
L0 Heading,United_States-EN-2-41.txt,10513,10534
L1 Analysis,United_States-EN-2-41.txt,9434,10512
L1 Analysis,United_States-EN-2-41.txt,10534,17450
L1 Analysis,United_States-EN-2-41.txt,17465,23360
L0 Heading,United_States-EN-2-41.txt,23361,23371
L2 Outcome,United_States-EN-2-41.txt,23373,23691
L2 Outcome,United_States-EN-2-41.txt,23361,23371
L0 Out of Scope,United_States-EN-2-41.txt,23694,24934
L0 Out of Scope,United_States-EN-2-42.txt,0,547
L0 Heading,United_States-EN-2-42.txt,547,576
L0 Heading,United_States-EN-2-42.txt,578,590
L0 Heading,United_States-EN-2-42.txt,2797,2832
L2 Introductory Summary,United_States-EN-2-42.txt,590,2795
L1 Background,United_States-EN-2-42.txt,590,2795
L1 Analysis,United_States-EN-2-42.txt,2834,4029
L0 Heading,United_States-EN-2-42.txt,4031,4041
L0 Heading,United_States-EN-2-42.txt,6967,7022
L0 Heading,United_States-EN-2-42.txt,11530,11596
L0 Heading,United_States-EN-2-42.txt,13950,14092
L0 Heading,United_States-EN-2-42.txt,18980,19003
L1 Analysis,United_States-EN-2-42.txt,19005,20774
L0 Heading,United_States-EN-2-42.txt,20776,20786
L2 Outcome,United_States-EN-2-42.txt,20788,20902
L2 Outcome,United_States-EN-2-42.txt,20776,20786
L1 Analysis,United_States-EN-2-42.txt,14094,18978
L1 Analysis,United_States-EN-2-42.txt,11596,13948
L1 Analysis,United_States-EN-2-42.txt,7024,11528
L1 Analysis,United_States-EN-2-42.txt,4043,6965
L1 Analysis,United_States-EN-2-42.txt,4031,4041
L0 Out of Scope,United_States-EN-2-48.txt,0,613
L0 Heading,United_States-EN-2-48.txt,613,631
L0 Out of Scope,United_States-EN-2-48.txt,633,643
L0 Heading,United_States-EN-2-48.txt,1504,1514
L0 Heading,United_States-EN-2-48.txt,5211,5221
L0 Heading,United_States-EN-2-48.txt,10379,10389
L2 Outcome,United_States-EN-2-48.txt,10391,10601
L2 Outcome,United_States-EN-2-48.txt,10379,10389
L1 Analysis,United_States-EN-2-48.txt,5225,10378
L1 Analysis,United_States-EN-2-48.txt,5211,5223
L1 Background,United_States-EN-2-48.txt,1516,5211
L1 Background,United_States-EN-2-48.txt,1504,1514
L2 Introductory Summary,United_States-EN-2-48.txt,645,1503
L1 Background,United_States-EN-2-48.txt,645,1502
L0 Out of Scope,United_States-EN-2-53.txt,0,1040
L0 Heading,United_States-EN-2-53.txt,1040,1068
L0 Heading,United_States-EN-2-53.txt,1297,1307
L0 Heading,United_States-EN-2-53.txt,3428,3463
L0 Heading,United_States-EN-2-53.txt,4207,4217
L0 Heading,United_States-EN-2-53.txt,20916,20926
L2 Outcome,United_States-EN-2-53.txt,20926,21139
L2 Outcome,United_States-EN-2-53.txt,20916,20926
L0 Out of Scope,United_States-EN-2-53.txt,21142,21663
L1 Analysis,United_States-EN-2-53.txt,4219,20914
L1 Analysis,United_States-EN-2-53.txt,4207,4217
L1 Analysis,United_States-EN-2-53.txt,3465,4205
L1 Background,United_States-EN-2-53.txt,1309,3426
L2 Introductory Summary,United_States-EN-2-53.txt,1070,1295
L1 Background,United_States-EN-2-53.txt,1070,1295
L0 Out of Scope,United_States-EN-2-54.txt,0,662
L0 Out of Scope,United_States-EN-2-54.txt,662,672
L0 Heading,United_States-EN-2-54.txt,674,698
L0 Heading,United_States-EN-2-54.txt,1811,1821
L0 Heading,United_States-EN-2-54.txt,13733,13768
L0 Heading,United_States-EN-2-54.txt,14091,14101
L0 Heading,United_States-EN-2-54.txt,14103,14139
L0 Heading,United_States-EN-2-54.txt,16838,16871
L0 Heading,United_States-EN-2-54.txt,24346,24356
L2 Outcome,United_States-EN-2-54.txt,24358,24691
L2 Outcome,United_States-EN-2-54.txt,24346,24356
L1 Analysis,United_States-EN-2-54.txt,16873,24344
L1 Analysis,United_States-EN-2-54.txt,14141,16836
L1 Analysis,United_States-EN-2-54.txt,14091,14101
L1 Analysis,United_States-EN-2-54.txt,13770,14090
L1 Background,United_States-EN-2-54.txt,1823,13731
L1 Background,United_States-EN-2-54.txt,1811,1821
L1 Background,United_States-EN-2-54.txt,699,1809
L2 Introductory Summary,United_States-EN-2-54.txt,700,1809
L0 Out of Scope,United_States-EN-2-55.txt,0,738
L0 Heading,United_States-EN-2-55.txt,738,762
L0 Heading,United_States-EN-2-55.txt,1195,1205
L0 Heading,United_States-EN-2-55.txt,2717,2752
L0 Heading,United_States-EN-2-55.txt,2984,2994
L0 Heading,United_States-EN-2-55.txt,10187,10197
L2 Outcome,United_States-EN-2-55.txt,10199,10436
L2 Outcome,United_States-EN-2-55.txt,10187,10197
L0 Out of Scope,United_States-EN-2-55.txt,10438,11037
L1 Analysis,United_States-EN-2-55.txt,2996,10185
L1 Analysis,United_States-EN-2-55.txt,2984,2994
L1 Analysis,United_States-EN-2-55.txt,2754,2984
L1 Background,United_States-EN-2-55.txt,1207,2715
L2 Introductory Summary,United_States-EN-2-55.txt,764,1193
L1 Background,United_States-EN-2-55.txt,1195,1206
L1 Background,United_States-EN-2-55.txt,764,1193
L0 Out of Scope,United_States-EN-2-56.txt,0,647
L0 Heading,United_States-EN-2-56.txt,649,667
L0 Heading,United_States-EN-2-56.txt,1724,1734
L0 Heading,United_States-EN-2-56.txt,7102,7138
L0 Heading,United_States-EN-2-56.txt,7971,7983
L0 Heading,United_States-EN-2-56.txt,14073,14083
L0 Out of Scope,United_States-EN-2-56.txt,14390,14400
L2 Outcome,United_States-EN-2-56.txt,14085,14387
L2 Introductory Summary,United_States-EN-2-56.txt,14073,14083
L1 Analysis,United_States-EN-2-56.txt,7983,14071
L1 Analysis,United_States-EN-2-56.txt,7972,7982
L1 Analysis,United_States-EN-2-56.txt,7138,7971
L1 Background,United_States-EN-2-56.txt,1736,7100
L1 Background,United_States-EN-2-56.txt,669,1722
L2 Introductory Summary,United_States-EN-2-56.txt,669,1723
L1 Background,United_States-EN-2-56.txt,1723,1734
L0 Out of Scope,United_States-EN-2-57.txt,0,699
L0 Heading,United_States-EN-2-57.txt,699,723
L0 Heading,United_States-EN-2-57.txt,2231,2241
L0 Heading,United_States-EN-2-57.txt,2242,2262
L0 Heading,United_States-EN-2-57.txt,4555,4576
L1 Background,United_States-EN-2-57.txt,2231,2241
L1 Background,United_States-EN-2-57.txt,2264,4555
L1 Background,United_States-EN-2-57.txt,4576,9582
L0 Heading,United_States-EN-2-57.txt,9584,9620
L0 Heading,United_States-EN-2-57.txt,10673,10683
L0 Heading,United_States-EN-2-57.txt,10685,10754
L0 Heading,United_States-EN-2-57.txt,17018,17049
L0 Heading,United_States-EN-2-57.txt,23640,23719
L0 Heading,United_States-EN-2-57.txt,17556,17756
L1 Analysis,United_States-EN-2-57.txt,17051,17556
L1 Analysis,United_States-EN-2-57.txt,17756,23638
L0 Heading,United_States-EN-2-57.txt,26027,26088
L0 Heading,United_States-EN-2-57.txt,32183,32209
L0 Heading,United_States-EN-2-57.txt,33366,33412
L0 Heading,United_States-EN-2-57.txt,35992,36016
L0 Heading,United_States-EN-2-57.txt,38022,38032
L2 Outcome,United_States-EN-2-57.txt,38034,38672
L2 Outcome,United_States-EN-2-57.txt,38022,38032
L0 Out of Scope,United_States-EN-2-57.txt,38674,38836
L1 Analysis,United_States-EN-2-57.txt,36018,38020
L1 Analysis,United_States-EN-2-57.txt,33414,35990
L1 Analysis,United_States-EN-2-57.txt,32211,33365
L1 Analysis,United_States-EN-2-57.txt,26088,32181
L1 Analysis,United_States-EN-2-57.txt,23719,26026
L1 Analysis,United_States-EN-2-57.txt,10754,17016
L1 Analysis,United_States-EN-2-57.txt,10673,10683
L1 Analysis,United_States-EN-2-57.txt,9621,10653
L2 Introductory Summary,United_States-EN-2-57.txt,725,2229
L1 Background,United_States-EN-2-57.txt,725,2229
L0 Out of Scope,United_States-EN-2-58.txt,0,606
L0 Heading,United_States-EN-2-58.txt,606,624
L0 Heading,United_States-EN-2-58.txt,2307,2342
L2 Outcome,United_States-EN-2-58.txt,4153,4633
L1 Analysis,United_States-EN-2-58.txt,2344,4139
L2 Introductory Summary,United_States-EN-2-58.txt,638,2305
L0 Out of Scope,United_States-EN-2-58.txt,626,637
L2 Outcome,United_States-EN-2-58.txt,4140,4151
L0 Out of Scope,United_States-EN-2-60.txt,0,600
L0 Heading,United_States-EN-2-60.txt,602,620
L0 Out of Scope,United_States-EN-2-60.txt,622,633
L0 Heading,United_States-EN-2-60.txt,1240,1250
L0 Heading,United_States-EN-2-60.txt,5933,5968
L0 Heading,United_States-EN-2-60.txt,6243,6253
L0 Heading,United_States-EN-2-60.txt,9194,9204
L2 Outcome,United_States-EN-2-60.txt,9206,9484
L2 Outcome,United_States-EN-2-60.txt,9194,9204
L0 Out of Scope,United_States-EN-2-60.txt,9486,10577
L1 Analysis,United_States-EN-2-60.txt,6255,9192
L1 Analysis,United_States-EN-2-60.txt,5970,6242
L1 Analysis,United_States-EN-2-60.txt,6243,6254
L1 Background,United_States-EN-2-60.txt,1252,5930
L2 Introductory Summary,United_States-EN-2-60.txt,634,1238
L1 Background,United_States-EN-2-60.txt,1240,1250
L1 Background,United_States-EN-2-60.txt,634,1239
L0 Out of Scope,United_States-EN-2-27.txt,540,552
L0 Out of Scope,United_States-EN-2-44.txt,577,588
L2 Introductory Summary,United_States-EN-2-44.txt,589,1732
L1 Background,United_States-EN-2-44.txt,588,1733
L0 Out of Scope,United_States-EN-2-47.txt,709,721
L0 Out of Scope,United_States-EN-2-47.txt,0,689
L0 Out of Scope,United_States-EN-2-59.txt,717,728
L0 Heading,United_States-EN-2-59.txt,697,715
L0 Out of Scope,United_States-EN-2-59.txt,0,695
L0 Heading,United_States-EN-2-59.txt,1831,1841
L0 Heading,United_States-EN-2-59.txt,16249,16284
L0 Heading,United_States-EN-2-59.txt,17459,17469
L0 Heading,United_States-EN-2-59.txt,18390,18412
L0 Heading,United_States-EN-2-59.txt,17471,17534
L0 Heading,United_States-EN-2-59.txt,27924,27941
L0 Heading,United_States-EN-2-59.txt,29139,29151
L0 Heading,United_States-EN-2-59.txt,32420,32430
L2 Outcome,United_States-EN-2-59.txt,32432,32681
L0 Out of Scope,United_States-EN-2-59.txt,32684,32731
L2 Outcome,United_States-EN-2-59.txt,32420,32430
L1 Analysis,United_States-EN-2-59.txt,29153,32418
L1 Analysis,United_States-EN-2-59.txt,27943,29137
L1 Analysis,United_States-EN-2-59.txt,18414,27849
L1 Analysis,United_States-EN-2-59.txt,17534,18386
L1 Analysis,United_States-EN-2-59.txt,16285,17457
L1 Background,United_States-EN-2-59.txt,1843,16247
L1 Background,United_States-EN-2-59.txt,729,1829
L2 Introductory Summary,United_States-EN-2-59.txt,729,1829
L1 Background,United_States-EN-2-59.txt,1831,1841
L0 Out of Scope,United_States-EN-2-61.txt,0,634
L0 Heading,United_States-EN-2-61.txt,634,658
L0 Out of Scope,United_States-EN-2-61.txt,660,671
L0 Heading,United_States-EN-2-61.txt,1155,1166
L0 Heading,United_States-EN-2-61.txt,4494,4529
L0 Heading,United_States-EN-2-61.txt,5382,5392
L0 Heading,United_States-EN-2-61.txt,7172,7182
L2 Outcome,United_States-EN-2-61.txt,7184,7331
L2 Outcome,United_States-EN-2-61.txt,7172,7182
L1 Analysis,United_States-EN-2-61.txt,5394,7170
L1 Analysis,United_States-EN-2-61.txt,4531,5380
L1 Analysis,United_States-EN-2-61.txt,5382,5392
L1 Background,United_States-EN-2-61.txt,1166,4492
L2 Introductory Summary,United_States-EN-2-61.txt,673,1154
L1 Background,United_States-EN-2-61.txt,672,1154
L1 Background,United_States-EN-2-61.txt,1156,1166
L0 Out of Scope,United_States-EN-2-62.txt,0,774
L0 Heading,United_States-EN-2-62.txt,776,871
L0 Heading,United_States-EN-2-62.txt,873,882
L0 Heading,United_States-EN-2-62.txt,6761,6771
L0 Out of Scope,United_States-EN-2-62.txt,7095,7517
L2 Outcome,United_States-EN-2-62.txt,6773,7095
L2 Outcome,United_States-EN-2-62.txt,6761,6771
L1 Background,United_States-EN-2-62.txt,884,3182
L1 Analysis,United_States-EN-2-62.txt,3184,6759
L0 Out of Scope,United_States-EN-2-63.txt,0,648
L0 Out of Scope,United_States-EN-2-63.txt,676,687
L0 Heading,United_States-EN-2-63.txt,650,674
L0 Heading,United_States-EN-2-63.txt,1749,1784
L0 Heading,United_States-EN-2-63.txt,2559,2569
L2 Outcome,United_States-EN-2-63.txt,2571,2910
L2 Outcome,United_States-EN-2-63.txt,2559,2569
L2 Introductory Summary,United_States-EN-2-63.txt,689,1747
L1 Background,United_States-EN-2-63.txt,689,1747
L1 Analysis,United_States-EN-2-63.txt,1786,2557
L0 Out of Scope,United_States-EN-2-64.txt,0,611
L0 Heading,United_States-EN-2-64.txt,611,635
L0 Heading,United_States-EN-2-64.txt,1307,1317
L0 Heading,United_States-EN-2-64.txt,1319,1338
L0 Heading,United_States-EN-2-64.txt,9303,9338
L0 Heading,United_States-EN-2-64.txt,9597,9607
L0 Heading,United_States-EN-2-64.txt,13862,13884
L0 Heading,United_States-EN-2-64.txt,18912,18922
L0 Out of Scope,United_States-EN-2-64.txt,19275,19368
L2 Outcome,United_States-EN-2-64.txt,18924,19273
L2 Outcome,United_States-EN-2-64.txt,18912,18922
L0 Heading,United_States-EN-2-64.txt,10934,10944
L1 Analysis,United_States-EN-2-64.txt,13886,18910
L1 Analysis,United_States-EN-2-64.txt,10944,13860
L1 Analysis,United_States-EN-2-64.txt,9609,10934
L1 Analysis,United_States-EN-2-64.txt,9597,9607
L1 Analysis,United_States-EN-2-64.txt,9340,9597
L0 Heading,United_States-EN-2-64.txt,3892,3928
L1 Background,United_States-EN-2-64.txt,3928,9301
L1 Background,United_States-EN-2-64.txt,1340,3892
L2 Introductory Summary,United_States-EN-2-64.txt,637,1306
L1 Background,United_States-EN-2-64.txt,637,1305
L1 Background,United_States-EN-2-64.txt,1307,1317
L0 Out of Scope,United_States-EN-2-65.txt,0,598
L0 Out of Scope,United_States-EN-2-65.txt,620,632
L0 Heading,United_States-EN-2-65.txt,600,618
L0 Heading,United_States-EN-2-65.txt,1944,1979
L0 Heading,United_States-EN-2-65.txt,2542,2552
L0 Heading,United_States-EN-2-65.txt,5419,5429
L0 Heading,United_States-EN-2-65.txt,11900,11922
L0 Heading,United_States-EN-2-65.txt,14533,14555
L0 Heading,United_States-EN-2-65.txt,17604,17615
L0 Heading,United_States-EN-2-65.txt,20193,20204
