Type,Document,Ordering,Text
L1 Background,United_States-EN-2-12.txt,2,"He alleged that the Respondent violated the terms of the STAA by discharging him in retaliation for raising safety concerns that his assigned trucks had overinflated steer tires, exceeded weight limits, or lacked installed tire covers."
L1 Background,United_States-EN-2-12.txt,3,"Following an investigation, OSHA dismissed the complaint on February 25, 2016."
L1 Background,United_States-EN-2-12.txt,4,Complainant objected to OSHA’s determination and requested a hearing.
L1 Background,United_States-EN-2-12.txt,5,A Department of Labor Administrative Law Judge (ALJ) granted theRespondent’s
L1 Background,United_States-EN-2-12.txt,6,Motion for Summary Decision under 29 C.F.R. § 18.72 (2016) and cancelled the hearing.
L1 Background,United_States-EN-2-12.txt,7,Order Granting Summary Decision
L1 Background,United_States-EN-2-12.txt,8,"And Cancelling Hearing (Jan. 24, 2017) (Order)."
L1 Background,United_States-EN-2-12.txt,9,"The ALJ noted that Complainant had been placed on notice that, (1) when a respondent moves for summary decision because of a lack of evidence regarding an essential element of the complainant’s case, the complainant is then required under Fed. R. Civ."
L1 Background,United_States-EN-2-12.txt,10,"P. 56 and 29 C.F.R. § 18.72 to present evidence demonstrating the existence of a genuine issue of material fact, and (2) if the complainant fails to present such evidence, then summary decision may be entered and the complainant’s claims dismissed. Id. at 5 ; Notice Regarding Motions for Summary Decision (Dec. 20, 2016)."
L1 Background,United_States-EN-2-12.txt,11,"In opposition to the Respondent’s motion, Complainant submitted a statement, titled a “Summary Decision/Judgement Rebuttle and Position Statement,” (Statement) but presented, as the ALJ found, no evidence establishing the existence of a genuine dispute of material fact that tended to show that prior to his discharge he had engaged in protected activity by making a safety complaint or by refusing to drive because of a safety concern."
L1 Background,United_States-EN-2-12.txt,12,"Order at 5, 6, at 6 n.7, at 7, at 7 n.10."
L1 Background,United_States-EN-2-12.txt,13,The ALJ further found that Complainant presented no evidence that would rebut the Respondent’s evidence showing that Complainant was behind in completing his log books and that as a consequence the Respondent had prohibited him from driving until he completed them.
L1 Background,United_States-EN-2-12.txt,14,The ALJ found that Complainant failed to do so in the time allotted and then stopped coming to work.
L1 Background,United_States-EN-2-12.txt,15,"In summary, the ALJ concluded that the Respondent was entitled to summary decision as a matter of law and granted the Respondent’s motion."
L1 Background,United_States-EN-2-12.txt,16,Complainant appealed.2
L1 Background,United_States-EN-2-12.txt,17,We agree with the ALJ and will affirm his decision. other filings due to the briefing schedule being closed and for lack of relevance to the issue presented by his appeal.
L1 Background,United_States-EN-2-12.txt,18,"Order Rejecting Documents For Filing (June 26, 2017)."
L1 Analysis,United_States-EN-2-12.txt,19,"The ARB has jurisdiction to review the ALJ’s STAA decision pursuant to Secretary’s Order No. 01-2019 (Delegation of Authority and Assignment of Responsibility to the Administrative Review Board), 84 Fed. Reg. 13,072 (Apr. 3, 2019); 29 C.F.R. Part 1978."
L1 Analysis,United_States-EN-2-12.txt,20,We review a decision granting summary decision de novo.3
L1 Analysis,United_States-EN-2-12.txt,21,"We share the standard of review required of the ALJ and we also view the evidence presented in the light most favorable to Complainant (the non-moving party) to determine whether there are any genuine issues of material fact or whether the Respondent was entitled to judgment as a matter of law.4 Neither the ALJ nor the Board may weigh the evidence or determine the truth of the matter in dispute; our only task is to determine whether there is a genuine conflict as to any material fact for hearing.5 (ARB Jan. 30, 2004). at 2 (ARB Aug. 28, 2003)."
L1 Analysis,United_States-EN-2-12.txt,22,"Further, we review complaints and papers filed by pro se complainants, such as the Complainant, “liberally in deference to their lack of training in the law and with a degree of adjudicative latitude.”"
L1 Analysis,United_States-EN-2-12.txt,23,Menefee v. Tandem Transp.
L1 Analysis,United_States-EN-2-12.txt,24,"Corp., ARB No. 09-046, ALJ No. 2008-STA-055, slip op. at 7 (ARB Apr. 30, 2010) (quotation omitted)."
L1 Analysis,United_States-EN-2-12.txt,25,"But we are also mindful of our duty to remain impartial, and thus, we must refrain from becoming an advocate for the self-represented litigant."
L1 Analysis,United_States-EN-2-12.txt,26,"See Cummings v. USA Truck, Inc., ARB No. 04-043, ALJ No. 2003-STA-047, slip op. at 2 (ARB Apr. 26, 2005)."
L1 Analysis,United_States-EN-2-12.txt,27,"Similarly, an ALJ “must accord a party appearing pro se fair and equal treatment, but a pro se litigant cannot shift the burden of litigating his case to the courts, or avoid the risks of failure that may result from his decision to forego expert assistance.”"
L1 Analysis,United_States-EN-2-12.txt,28,"Pik v. Credit Suisse, AG, ARB No. 11-034, ALJ No. 2011-SOX-006, slip op. at 5 (ARB May 31, 2012) (quotation omitted) (“Pro se litigants have the same burdens of proving the necessary elements of their cases as litigants represented by counsel.”)."
L1 Analysis,United_States-EN-2-12.txt,29,"We conclude that the ALJ fully considered Complainant’s pro se status. Order at 1-2. op. at 6 (ARB Sept. 28, 2015); Henderson v. Wheeling & Lake Erie Ry., ARB No. 2011-0013, ALJ No. 2010-FRS-00012, slip op. at 9 (ARB Oct. 26, 2012)."
L1 Analysis,United_States-EN-2-12.txt,30,"An employee may engage in protected activity under the STAA by reporting violations of commercial motor vehicle safety rules or by refusing to operate a vehicle when such operation would violate those rules.6Complainant, in his appeal, makes several arguments concerning his address and the apparent administrative error made by the ALJ’s office and Respondent’s counsel.7"
L1 Analysis,United_States-EN-2-12.txt,31,We note that any error pertaining to Complainant’s address has not prevented him from participating in his case either before the ALJ or during this appeal.
L1 Analysis,United_States-EN-2-12.txt,32,"As the ALJ noted, Complainant was able to defend the Motion for Summary Decision by submitting a Statement."
L1 Analysis,United_States-EN-2-12.txt,33,It is not clear from the record or pleadings why Complainant did not submit any evidence in support of his general Statement.
L1 Analysis,United_States-EN-2-12.txt,34,"Regardless, any error surrounding his address has prejudiced neither Complainant’s ability to defend against summary decision nor to bring this appeal."
L1 Analysis,United_States-EN-2-12.txt,35,"The ALJ correctly found that in response to the Respondent’s motion, Complainant submitted a general statement, but did not submit any evidence which tended to establish a genuine issue of material fact by showing that prior to his discharge he had engaged in any activity that the STAA protects."
L1 Analysis,United_States-EN-2-12.txt,36,"The ALJ determined that Complainant failed to raise a genuine issue of material fact as to whether anyone involved in his termination knew of any safety complaints or that he made any complaints concerning overweight trucks, overinflated tires; or that he was asked and/or refused to drive a truck with safety issues. 8"
L1 Analysis,United_States-EN-2-12.txt,37,"In arguing that the against an employee because the employee files a complaint related to a violation of a commercial motor vehicle safety or security regulation, standard, or order under 49 U.S.C. § 31105(a)(1)(A)(i), or when the employee refuses to operate a vehicle when the operation violates a regulation, standard, or order of the United States related to commercial motor vehicle safety, health, or security at 49 U.S.C. § 31105(a)(1)(B)(i). attorney, Respondent’s attorney, and against the ALJ."
L1 Analysis,United_States-EN-2-12.txt,38,We only note that Complainant’s general allegations against the attorneys of record and the ALJ are vague and unsupported and thus cannot be evaluated.
L1 Analysis,United_States-EN-2-12.txt,39,"We therefore decline to consider them. established by clear and convincing evidence that it would have discharged Complainant in the absence of any protected activity on the basis that he stopped coming to work after the Respondent asked him to bring his log books up to date. Order at 6, 7."
L1 Analysis,United_States-EN-2-12.txt,40,"ALJ’s Order on appeal was erroneously decided, Complainant does not identify errors of law or fact in the record before us that would show that the ALJ’s findings were wrong."
L1 Analysis,United_States-EN-2-12.txt,41,"Thus, upon de novo review of the ALJ’s conclusion that the Respondent was entitled to summary decision as a matter of law, we hold that it is in accordance with law and consistent with the record before us. 29 C.F.R. § 18.72."
L2 Outcome,United_States-EN-2-12.txt,42,The ALJ properly concluded that the Respondent was entitled to summary decision as a matter of law.
L2 Outcome,United_States-EN-2-12.txt,43,"Accordingly, the ALJ’s decision to GRANT the Respondent’s motion for summary decision is AFFIRMED and the complaint is hereby DENIED. SO ORDERED."
L1 Background,United_States-EN-2-17.txt,0,"This case arises under the whistleblower protection provision of the Energy Reorganization Act of 1974 (ERA), as amended, 42 U.S.C. § 5851 (2005), and as implemented by regulations codified at complaint with the Occupational Safety and Health Administration (OSHA) alleging that his employer, the U.S. Nuclear Regulatory Commission (NRC or Commission), violated the ERA when it failed to select him for a vacant Senior Resident Inspector position at the Callaway Nuclear Plant."
L1 Background,United_States-EN-2-17.txt,1,OSHA denied the complaint and Peck requested a hearing before an Administrative Law Judge (ALJ).
L1 Background,United_States-EN-2-17.txt,2,"Prior to any hearing, NRC filed a Motion to Dismiss Peck’s complaint because “under longstanding principles of sovereign immunity and precedential case law of the Department of Labor Administrative Review Board, the Office of Administrative Law Judges lacks subject-matter jurisdiction over this action brought under [the ERA].”1"
L1 Background,United_States-EN-2-17.txt,3,"On July 13, 2017, the ALJ issued an Order in which he concluded that he did not have jurisdiction in this case because although “[t]he NRC is an instrumentality of the U.S. Government which through the laws of the United States permits certain actions under a waiver of sovereign immunity … [t]he United States has not waived sovereign immunity for ERA whistleblower actions. ”2"
L1 Background,United_States-EN-2-17.txt,4,Peck appealed the Order to the Administrative Review Board (ARB or Board).
L1 Background,United_States-EN-2-17.txt,5,"Due to the significance of the issue to be considered, the Chief Administrative Appeals Judge designated this case for en banc consideration."
L1 Background,United_States-EN-2-17.txt,6,For the following reasons we affirm the ALJ.
L1 Analysis,United_States-EN-2-17.txt,7,Congress has authorized the Secretary of Labor to issue final agency decisions with respect to claims of discrimination and retaliation filed under the ERA.3 The Secretary has delegated that authority to the Board.4
L1 Analysis,United_States-EN-2-17.txt,8,"The Board reviews an ALJ’s conclusions of law, including whether to deny a complaint on a motion to dismiss, de novo.5 at 4."
L1 Analysis,United_States-EN-2-17.txt,9,"Responsibility to the Administrative Review Board), 84 Fed."
L1 Analysis,United_States-EN-2-17.txt,10,"Reg. 13,072 (Apr. 3, 2019); see (ARB Nov. 17, 2011)."
L1 Analysis,United_States-EN-2-17.txt,11,"Peck raises the following issues on appeal: (1) Whether the language of the ERA clearly and unambiguously waives sovereign immunity for the Commission; and (2) If the ARB determines that the statutory language is ambiguous, “is there evidence to demonstrate Congress intended to waive sovereign immunity?”6"
L1 Analysis,United_States-EN-2-17.txt,12,The NRC maintains its argument that the United States has not waived sovereign immunity for ERA whistleblower claims.7
L1 Analysis,United_States-EN-2-17.txt,13,"We agree with the NRC and will deny Peck’s complaint because the whistleblower protection provision of the ERA, as amended, does not contain an unequivocal expression of an intent to waive sovereign immunity."
L1 Analysis,United_States-EN-2-17.txt,14,We begin with a review of the text of the relevant laws.
L1 Analysis,United_States-EN-2-17.txt,15,"Congress first regulated the creation and use of nuclear energy in the Atomic Energy Act (AEA) of 1946, which established the Atomic Energy Commission (AEC)."
L1 Analysis,United_States-EN-2-17.txt,16,"It was amended by the AEA of 1954, which allowed private construction, ownership, and operation of commercial nuclear power reactors under AEC supervision."
L1 Analysis,United_States-EN-2-17.txt,17,The provisions of the AEA of 1954 were codified in Chapter 23 of Title 42 of the United States Code.
L1 Analysis,United_States-EN-2-17.txt,18,Congress passed the ERA in 1974 as part of its continuing effort to regulate nuclear energy.
L1 Analysis,United_States-EN-2-17.txt,19,"The ERA’s provisions were placed in Chapter 73, a new chapter of Title 42 of the United States Code."
L1 Analysis,United_States-EN-2-17.txt,20,The ERA abolished the AEC and created two new entities to take its place – the NRC and the Energy Research and Development Administration.
L1 Analysis,United_States-EN-2-17.txt,21,"In adopting the ERA, Congress did not repeal the provisions of Chapter 23."
L1 Analysis,United_States-EN-2-17.txt,22,"In 1978, Congress amended the ERA to prohibit employers from discriminating against employees who report violations of the ERA or the AEA or who participate in any other action to carry out the purposes of those acts."
L1 Analysis,United_States-EN-2-17.txt,23,It also established processes and remedies to redress such discrimination. Review at 7-10.
L1 Analysis,United_States-EN-2-17.txt,24,"Finally, in 2005, Congress added the NRC to the definition of “employer” under the ERA but failed to identify the NRC or any other governmental entities as a “person” from whom relief may be sought."
L1 Analysis,United_States-EN-2-17.txt,25,The anti-retaliation provision of the ERA which prohibits certain employer conduct was codified at 42 U.S.C. § 5851(a)(1) and provides as follows: (1)
L1 Analysis,United_States-EN-2-17.txt,26,"No employer may discharge any employee or otherwise discriminate against any employee with respect to his compensation, terms, conditions, or privileges of employment because the employee (or any person acting pursuant to a request of the employee) – (A) notified his employer of an alleged violation of this chapter or the Atomic Energy Act of 1954 (42 U.S.C. § 2011 et seq.); (B) refused to engage in any practice made unlawful by this chapter or the Atomic Energy Act of 1954 [42 U.S.C. § 2011 et seq.] , if the employee has identified the alleged illegality to the employer; (C) testified before Congress or at any Federal or State proceeding regarding any provision (or proposed provision) of this chapter or the Atomic Energy Act of 1954 [42 U.S.C. § 2011 et seq.] ; (D) commenced, caused to be commenced, or is about to commence or cause to be commenced a proceeding under this chapter or the Atomic Energy Act of 1954, as amended [42 U.S.C. § 2011 et seq.], or a proceeding for the administration or enforcement of any requirement imposed under this chapter or the Atomic Energy Act of 1954, as amended; (E) testified or is about to testify in any such proceeding or; (F) assisted or participated or is about to assist or participate in any manner in such a proceeding or in any other manner in such a proceeding or in any other action to carry out the purposes of this chapter or the Atomic Energy Act of 1954, as amended [42 U.S.C. § 2011 et seq.].8For purposes of § 5851 , the term “employer” includes specified entities identified below: (A) a licensee of the Commission or of an agreement State under section 274 of the Atomic Energy Act of (B) an applicant for a license from the Commission or such an agreement State; (C) a contractor or subcontractor of such a licensee or applicant; (D) a contractor or subcontractor of the Department of Energy that is indemnified by the Department under section 170 d. of the Atomic Energy Act of include any contractor or subcontractor covered by Executive Order"
L1 Analysis,United_States-EN-2-17.txt,27,No. 12344; (E) a contractor or subcontractor of the Commission; (F) the Commission; and (G) the Department of Energy.9We now shift our analysis.
L1 Analysis,United_States-EN-2-17.txt,28,"The remedy provision of the ERA establishes specific processes for filing, investigating, and adjudicating employee complaints: (b) Complaint, filing and notification (1)"
L1 Analysis,United_States-EN-2-17.txt,29,"Any employee who believes that he has been discharged or otherwise discriminated against by any person in violation of subsection (a) of this section may, within 180 days after such violation occurs, file (or have any person file on his behalf) a complaint with the Secretary of Labor (in this section referred to as the “Secretary”) alleging such discharge or discrimination."
L1 Analysis,United_States-EN-2-17.txt,30,"Upon receipt of such a complaint, the Secretary shall notify the person named in the complaint of the filing of the complaint, the Commission, and the Department of Energy. (2)(A)"
L1 Analysis,United_States-EN-2-17.txt,31,"Upon receipt of a complaint filed under paragraph (1), the Secretary shall conduct an investigation of the violation alleged in the complaint."
L1 Analysis,United_States-EN-2-17.txt,32,"Within thirty days of the receipt of such complaint, the Secretary shall complete such investigation and shall notify in writing the complainant (and any person acting in his behalf) and the person alleged to have committed such violation of the results of the investigation conducted pursuant to this subparagraph."
L1 Analysis,United_States-EN-2-17.txt,33,"Within ninety days of the receipt of such complaint the Secretary shall, unless the proceeding on the complaint is terminated by the Secretary on the basis of a settlement entered into by the Secretary and the person alleged to have committed such violation, issue an order either providing the relief prescribed by subparagraph (B) or denying the complaint."
L1 Analysis,United_States-EN-2-17.txt,34,An order of the Secretary shall be made on the record after notice and opportunity for public hearing.
L1 Analysis,United_States-EN-2-17.txt,35,"Upon the conclusion of such hearing and the issuance of a recommended decision that the complaint has merit, the Secretary shall issue a preliminary order providing the relief prescribed in subparagraph (B), but may not order compensatory damages pending a final order."
L1 Analysis,United_States-EN-2-17.txt,36,The Secretary may not enter into a settlement terminating a proceeding on a complaint without the participation and consent of the complainant.10We reach the end of our statutory review with the passage below concerning the application of penalties under the ERA for violations of the Act.
L1 Analysis,United_States-EN-2-17.txt,37,"If the Secretary (or his delegates) concludes that a violation has occurred, remedies may be ordered against the person who committed the violation: (B)"
L1 Analysis,United_States-EN-2-17.txt,38,"If, in response to a complaint . . . the Secretary determines that a violation of subsection (a) . . . has occurred, the Secretary shall order the person who committed the violation to (i) take affirmative action to abate the violation, and (ii) reinstate the complainant to his former position together with . . . compensation . . . and the Secretary may order such person to provide compensatory damages to the complainant."
L1 Analysis,United_States-EN-2-17.txt,39,"If an order is issued under this paragraph, the Secretary, at the request of the complainant shall assess against the person against whom the order is issued a sum equal to the aggregate amount of all costs and expenses (including attorneys’ and expert witness fees) reasonably incurred, as determined by the Secretary, by the complainant for, or in connection with, the bringing of the complaint upon which the order was issued.11In sum, the text of the ERA presents a semantic challenge to the reader: the anti-retaliation provision of the Act constrains certain “employer” conduct toward employees, while the remedy provision allows an employee to obtain relief from discriminatory conduct by “any person.”"
L1 Analysis,United_States-EN-2-17.txt,40,"And while “employer” is defined by statute to include the U.S. Department of Labor and the NRC, there is no similar definition or any statutory cross-reference for the word “person” as used in the remedy provision."
L1 Analysis,United_States-EN-2-17.txt,41,"The relationship between the words “employer” and “person” is, at best, ambiguous12 and requires the use of traditional interpretive tools to clarify the relationship, if any, between the two words and the intent of the legislature in using dissimilar words in related parts of the ERA."
L1 Analysis,United_States-EN-2-17.txt,42,"As will be seen, this analysis will be critical to our resolution of the question as to whether Congress has waived the sovereign immunity of the federal government in connection with whistleblower complaints under the ERA. dissenting colleague, or does the use of different words in related parts of a statute evince different meanings for each?."
L1 Analysis,United_States-EN-2-17.txt,43,Sovereign immunity shields the federal government and its agencies from suit absent a waiver by the government.13
L1 Analysis,United_States-EN-2-17.txt,44,"The extent of the federal government’s waiver of sovereign immunity and the types of damages allowable are authorized and defined by the language of the waiver, and that language is to be narrowly construed.14"
L1 Analysis,United_States-EN-2-17.txt,45,"Moreover, the waiver must be established by the statute itself.15 Waivers of sovereign immunity must be “unequivocally expressed”16 and are strictly construed in favor of the United States.17"
L1 Analysis,United_States-EN-2-17.txt,46,"The immunity applies in administrative adjudications as well as adjudications in the federal courts.18To determine if sovereign immunity has been waived, we must focus on the statutory text that relates to liability.19"
L1 Analysis,United_States-EN-2-17.txt,47,"And for Peck’s case to proceed, we mustWilliams, 514 U.S. 527, 531 (1995) (“Although neither of these conceivable readings of § 1003(a)(2) [of the Rehabilitation Act of 1973] is entirely satisfactory, their existence points up a fact fatal to Lane’s argument: Section 1003(a) is not so free from ambiguity that we can comfortably conclude, based thereon, that Congress intended to subject the Federal Government to awards of monetary damages for violations of § 504(a) of the Act."
L1 Analysis,United_States-EN-2-17.txt,48,"Given the care with which Congress responded to our decision in Atascadero by crafting an unambiguous waiver of the States’ Eleventh Amendment immunity in § 1003, it would be ironic indeed to conclude that that same provision “unequivocally” establishes a waiver of the Federal Government’s sovereign immunity against monetary damages awards by means of an admittedly ambiguous reference to “public ... entit[ies]” in the remedies provision attached to the unambiguous waiver of the States’ sovereign immunity.”). legislative history cannot supply a waiver that does not appear clearly in any statutory text: ‘the “unequivocal expression” of elimination of sovereign immunity that we insist upon is an expression in statutory text.’”). (1980) (citing United States v. King, 395 U. S. 1 (1969)). 2001-ERA-00041 (ARB Sept. 29, 2003), slip op. at 4, citing Pastor v. Dep’t of Veterans Affairs, ARB No. 99-071, ALJ No. 1999-ERA-011 (ARB May 30, 2003), slip op. at 6 (“To sustain a claim that the Government is liable for awards of monetary damages, the waiver of sovereign immunity must extend unambiguously to such monetary claims.”)."
L1 Analysis,United_States-EN-2-17.txt,49,"Peck determine whether Congress has waived the federal government’s (and specifically, the NRC’s) sovereign immunity under the ERA."
L1 Analysis,United_States-EN-2-17.txt,50,"As noted previously, the anti- retaliation provision of the ERA prohibits any “employer,” as defined therein, from retaliating against any employee who engages in any of the protected activities set forth therein."
L1 Analysis,United_States-EN-2-17.txt,51,"But the remedy provision allows for remedies only against “persons,” a term of art that generally excludes the federal government.20"
L1 Analysis,United_States-EN-2-17.txt,52,"The Supreme Court has recently affirmed the “longstanding interpretive presumption” that the word “person” excludes federal agencies.21We note that “person” is defined in the Atomic Energy Act (AEA) to include any “Government agency,” and the argument can be made that the definition should extend to the ERA."
L1 Analysis,United_States-EN-2-17.txt,53,"However, the AEA definition of “person” is, by the terms of the applicable definitions section, expressly limited to that chapter of the AEA.22"
L1 Analysis,United_States-EN-2-17.txt,54,"The limiting language noted in the AEA means that in this case the term “person” must be construed as it is used in the ERA and as part of a discrete legal regime, distinct from the AEA.23"
L1 Analysis,United_States-EN-2-17.txt,55,"But even if we were to conclude that AEA definition of “person” asserts that he “seeks, essentially, equitable damages of transfer into the position he applied for,” but he also seeks monetary damages in the form of “wages, bonuses and other job-related benefits associated with the position he would have been eligible to receive” if he had been selected for the vacant position."
L1 Analysis,United_States-EN-2-17.txt,56,"See Initial Brief at 4. of “person”). (“The Dictionary Act has since 1947 provided the definition of ‘person’ that courts use ‘[i]n determining the meaning of any Act of Congress, unless the context indicates otherwise.’ 1 U.S.C. § 1 …"
L1 Analysis,United_States-EN-2-17.txt,57,"The Act provides that the word “‘person’ ... include[s] corporations, companies, associations, firms, partnerships, societies, and joint stock companies, as well as individuals.” § 1."
L1 Analysis,United_States-EN-2-17.txt,58,Notably absent from the list of ‘person[s]’ is the Federal Government.”). section should be construed from the words or phrases used in the definitions.
L1 Analysis,United_States-EN-2-17.txt,59,As used in this chapter ... (s)
L1 Analysis,United_States-EN-2-17.txt,60,"The term “person” means (1) any individual, corporation, partnership, firm, association, trust, estate, public or private institution, group, Government agency other than the Commission, any State or any political subdivision of, or any political entity within a State, any foreign government or nation or any political subdivision of any such government or nation, or other entity; and (2) any legal successor, representative, agent, or agency of the foregoing.”). through the ERA and transfer to them functions given to other bodies by the AEA, it did not transfer or otherwise incorporate the definitions of the AEA."
L1 Analysis,United_States-EN-2-17.txt,61,"This is particularly notable because Congress did specifically incorporate into the ERA (and Chapter 73) certain other raises an inference as to Congressional intent concerning the ERA, that inference merely creates a debatable point, at most, and falls short of the unequivocal expression the Supreme Court requires to establish a waiver of federal sovereign immunity.24In Mull v. Salisbury Veterans Admin. Med. Ctr. ,25 the Board rejected the argument that the AEA definition of person applied to the ERA.26"
L1 Analysis,United_States-EN-2-17.txt,62,"The board also concluded that it could not assume that because a respondent is an “employer” under the anti-retaliation provision, it is also a “person” under the remedy provision.27 The Board compared the whistleblower protection provision of the ERA to the one contained in the Clean Air Act, which clearly indicates Congress’ intent to waive the federal government’s sovereign immunity: references … Congress has continued to treat the AEA and the ERA (and Chapters 23 and adopt the whistleblower provision of § 5851 as an amendment to the ERA, which contains no definition of “person,” rather than as an amendment to the AEA, which contains a definition, cannot be ignored.”). different from that of the ERA in its definition of “person” as applied to federal agencies because Congress intended to convey a different meaning."
L1 Analysis,United_States-EN-2-17.txt,63,The AEA language may be read to show that Congress knew how to waive sovereign immunity for the AEA and intentionally declined to do so in the ERA.
L1 Analysis,United_States-EN-2-17.txt,64,"There is no explicit justification for this, not illogical, interpretation and we decline to adopt it in preference to other equally unjustified theories. language, to the AEA’s definition of “person” to find that the federal government has waived its immunity under the ERA."
L1 Analysis,United_States-EN-2-17.txt,65,"However, we can find no language in the ERA that expressly requires or directs us to look outside of the act."
L1 Analysis,United_States-EN-2-17.txt,66,"While the Supreme Court has “never required that Congress make its clear statement in a single section or in statutory provisions enacted at the same time,” Kimel v. Florida, 528 U.S. 62, 76 (2000), the Court has required that Congress make a clear statement in the statutory text, even if simply by including in the statute, language that incorporates provisions from other statutes."
L1 Analysis,United_States-EN-2-17.txt,67,"Lane, construction ‘that to the extent possible all Congressional provisions are to be given meaning, and that when Congress uses two different words in close proximity, the use of different words indicates a difference in meaning.’”)."
L1 Analysis,United_States-EN-2-17.txt,68,"The lack of clarity in 42 U.S.C.A. § 5851’s provision that an employee can bring a complaint against “any person,” with “person” being undefined is underscored by the precision with which Congress waived the Federal Government’s sovereign immunity under 42 U.S.C.A. § 7622 (Thomson/West 2003) of the Clean Air Act, which prohibits discrimination on the basis of protected activity under the Clean Air Act in employment decisions by the Federal Government."
L1 Analysis,United_States-EN-2-17.txt,69,"In 42 U.S.C. § 7622, Congress allows an employee to file a CAA complaint with OSHA against “any person in violation of” the CAA whistleblower provisions."
L1 Analysis,United_States-EN-2-17.txt,70,"In 42 U.S.C. § 7602(e), “person” is defined to include “any agency, department, or instrumentality of the United States,” thereby unequivocally expressing the intent to waive the federal government’s sovereign immunity."
L1 Analysis,United_States-EN-2-17.txt,71,"In contrast, 42 U.S.C.A. § 5851’s lack of any language including the federal government as an entity against which complaints can be filed or otherwise waiving its sovereign immunity, tends to suggest that Congress did not intend the federal government’s sovereign immunity to be waived.28Our dissenting colleague nevertheless raises a number of plausible arguments concerning the intent of Congress in this regard, focusing primarily upon the 2005 amendment to the ERA that subjected the NRC to the Act’s anti- retaliation provisions as circumstantial evidence of a further intent to allow suit against the NRC if it violated those provisions.29"
L1 Analysis,United_States-EN-2-17.txt,72,But more than plausibility is required by the law.30
L1 Analysis,United_States-EN-2-17.txt,73,"As we have previously noted, “[w]hen one reading of a statutory text could plausibly support a finding of waiver, but another reading thatERA should be read as just that."
L1 Analysis,United_States-EN-2-17.txt,74,To give effect to that addition it is not necessary to further assume that Congress made a tacit addition to the definition of person.
L1 Analysis,United_States-EN-2-17.txt,75,"Likewise, an addition to the list of employers under the Act does not necessitate an assumption that Congress intended to waive sovereign immunity."
L1 Analysis,United_States-EN-2-17.txt,76,Our judgment on this point is strongly influenced by our recognition that Congress retains the power to legislate on the question before us and to unequivocally resolve the matter.
L1 Analysis,United_States-EN-2-17.txt,77,We have no warrant to substitute our interpretive efforts for the legislative authority of Congress. monetary liability on the Government is not ‘unambiguous’ and therefore should not be adopted.”
L1 Analysis,United_States-EN-2-17.txt,78,"United States v. Nordic Village, 503 U.S. 30, 37 (1992). is incompatible with waiver is also plausible, the latter must prevail."
L1 Analysis,United_States-EN-2-17.txt,79,That is because the very presence of ambiguity precludes a finding of waiver. ”31
L1 Analysis,United_States-EN-2-17.txt,80,"The ambiguity in the statutory text at issue here, considered in favor of the sovereign, compels us to conclude that the ERA does not contain an unequivocal expression of legislative intent to waive immunity.32"
L2 Outcome,United_States-EN-2-17.txt,81,"We hold that the whistleblower protection provision of the ERA does not contain an unequivocal expression of intent to waive sovereign immunity, and, as such, the United States has not waived sovereign immunity for ERA whistleblower claims."
L2 Outcome,United_States-EN-2-17.txt,82,We therefore conclude that the ALJ’s decision was correct in law and should be AFFIRMED.
L2 Outcome,United_States-EN-2-17.txt,83,"Accordingly, we DENY Peck’s complaint. SO ORDERED"
L1 Background,United_States-EN-2-15.txt,0,"This case arises under the whistleblower provision of the Sarbanes-Oxley Act of 2002 (SOX), 18 U.S.C.A. § 1514A (Thomson Reuters 2015) and its implementing regulations at 29 C.F.R. Part 1980 (2017)."
L1 Background,United_States-EN-2-15.txt,1,"Bruce Nortell filed a complaint on September 14, 2015, with the Occupational Safety and Health Administration (OSHA) claiming that North Central College (College) retaliated against him in violation of SOX when it terminated his employment for reporting what he believed to be fraudulent conduct in the College’s charitable gift annuity and donation accounting practices."
L1 Background,United_States-EN-2-15.txt,2,"Prior to termination, Nortell had been the Director of Planned Giving."
L1 Background,United_States-EN-2-15.txt,3,OSHA dismissed Nortell’s complaint for lack of coverage.
L1 Background,United_States-EN-2-15.txt,4,"Nortell objected, and the case was assigned to an Administrative Law Judge (ALJ) for hearing."
L1 Background,United_States-EN-2-15.txt,5,"Nortell filed a motion for summary decision, arguing, among other things, that the College was a covered entity under SOX."
L1 Background,United_States-EN-2-15.txt,6,"The College responded and also filed its own motion for summary decision, averring that the College was not a covered entity."
L1 Background,United_States-EN-2-15.txt,7,"On June 2, 2016, the ALJ denied Nortell’s motion and granted the College’s motion. Order"
L1 Background,United_States-EN-2-15.txt,8,Denying Complainant’s Motion for Summary Decision and Granting Respondent’s Motion for Summary Decision and Dismissing Complaint (D. & O.)
L1 Background,United_States-EN-2-15.txt,9,"In granting Respondent’s motion, the ALJ held that Nortell had not demonstrated a genuine issue of material fact that the College was a covered entity."
L1 Background,United_States-EN-2-15.txt,10,Nortell appealed to the Administrative Review Board (ARB or Board).
L1 Background,United_States-EN-2-15.txt,11,We summarily affirm the ALJ’s decision.
L1 Analysis,United_States-EN-2-15.txt,12,"The ARB has jurisdiction to review the ALJ’s SOX decision pursuant to Secretary’s Order No. 02-2012 (Delegation of Authority and Assignment of Responsibility to the Administrative Review Board), 77 Fed. Reg. 69,379 (Nov. 16, 2012); 29 C.F.R. Part 1980."
