Type,Document,Start,End
L0 Out of Scope,France-FR-1-81.txt,3629,11243
L0 Heading,France-FR-1-81.txt,77,98
L0 Heading,France-FR-1-81.txt,3438,3454
L1 Background,France-FR-1-81.txt,77,2750
L1 Analysis,France-FR-1-81.txt,2751,3628
L2 Outcome,France-FR-1-81.txt,3438,3628
L0 Out of Scope,France-FR-1-83.txt,0,73
L0 Out of Scope,France-FR-1-83.txt,5329,17751
L0 Heading,France-FR-1-83.txt,76,140
L0 Heading,France-FR-1-83.txt,5027,5043
L1 Background,France-FR-1-83.txt,76,3282
L1 Analysis,France-FR-1-83.txt,3283,5328
L2 Outcome,France-FR-1-83.txt,5027,5328
L0 Out of Scope,France-FR-1-85.txt,0,73
L0 Heading,France-FR-1-85.txt,76,197
L0 Out of Scope,France-FR-1-85.txt,4836,10932
L0 Heading,France-FR-1-85.txt,4287,4370
L1 Background,France-FR-1-85.txt,76,3450
L1 Analysis,France-FR-1-85.txt,3451,4835
L2 Outcome,France-FR-1-85.txt,4287,4835
L0 Out of Scope,France-FR-1-84.txt,0,73
L0 Out of Scope,France-FR-1-84.txt,3677,18694
L0 Heading,France-FR-1-84.txt,631,704
L0 Heading,France-FR-1-84.txt,3433,3484
L0 Heading,France-FR-1-84.txt,3571,3587
L1 Background,France-FR-1-84.txt,76,630
L1 Analysis,France-FR-1-84.txt,631,3675
L2 Outcome,France-FR-1-84.txt,3571,3675
L0 Out of Scope,France-FR-1-86.txt,0,73
L0 Out of Scope,France-FR-1-86.txt,2427,7346
L0 Heading,France-FR-1-86.txt,76,126
L0 Heading,France-FR-1-86.txt,1476,1557
L1 Background,France-FR-1-86.txt,76,827
L1 Analysis,France-FR-1-86.txt,828,2426
L2 Outcome,France-FR-1-86.txt,1476,2426
L0 Out of Scope,France-FR-1-88.txt,0,73
L0 Out of Scope,France-FR-1-88.txt,3016,16269
L0 Heading,France-FR-1-88.txt,76,126
L0 Heading,France-FR-1-88.txt,2353,2438
L1 Background,France-FR-1-88.txt,76,1580
L1 Analysis,France-FR-1-88.txt,1581,3015
L2 Outcome,France-FR-1-88.txt,2353,3015
L0 Out of Scope,France-FR-1-87.txt,0,73
L0 Out of Scope,France-FR-1-87.txt,5566,16992
L0 Heading,France-FR-1-87.txt,1852,1873
L0 Heading,France-FR-1-87.txt,1730,1769
L0 Heading,France-FR-1-87.txt,5415,5431
L1 Background,France-FR-1-87.txt,76,1729
L1 Analysis,France-FR-1-87.txt,1730,5565
L2 Outcome,France-FR-1-87.txt,5415,5565
L0 Heading,France-FR-1-89.txt,219,241
L0 Heading,France-FR-1-89.txt,3942,3958
L0 Out of Scope,France-FR-1-89.txt,4199,25838
L1 Analysis,France-FR-1-89.txt,2480,4197
L2 Outcome,France-FR-1-89.txt,3942,4197
L0 Out of Scope,France-FR-1-90.txt,0,3386
L0 Out of Scope,France-FR-1-90.txt,6648,21386
L0 Heading,France-FR-1-90.txt,3387,3409
L0 Heading,France-FR-1-90.txt,6410,6426
L1 Background,France-FR-1-90.txt,3387,5000
L1 Analysis,France-FR-1-90.txt,5001,6647
L2 Outcome,France-FR-1-90.txt,6410,6647
L0 Out of Scope,France-FR-1-91.txt,0,68
L0 Out of Scope,France-FR-1-91.txt,2560,10514
L0 Heading,France-FR-1-91.txt,72,122
L0 Heading,France-FR-1-91.txt,1701,1776
L1 Background,France-FR-1-91.txt,72,790
L1 Analysis,France-FR-1-91.txt,791,2559
L2 Outcome,France-FR-1-91.txt,1701,2559
L0 Out of Scope,France-FR-1-92.txt,0,73
L0 Out of Scope,France-FR-1-92.txt,12208,28650
L0 Heading,France-FR-1-92.txt,1663,1685
L0 Heading,France-FR-1-92.txt,5394,5415
L0 Heading,France-FR-1-92.txt,11984,12000
L1 Background,France-FR-1-92.txt,76,1662
L1 Analysis,France-FR-1-92.txt,1663,12207
L2 Outcome,France-FR-1-92.txt,11984,12207
L0 Out of Scope,France-FR-1-93.txt,0,74
L0 Out of Scope,France-FR-1-93.txt,5479,64412
L0 Heading,France-FR-1-93.txt,1734,1794
L0 Heading,France-FR-1-93.txt,2728,2767
L0 Heading,France-FR-1-93.txt,3414,3519
L0 Heading,France-FR-1-93.txt,4432,4448
L1 Background,France-FR-1-93.txt,77,1733
L1 Analysis,France-FR-1-93.txt,1734,5478
L2 Outcome,France-FR-1-93.txt,4432,5478
L1 Analysis,France-FR-1-1.txt,2535,4064
L1 Background,France-FR-1-1.txt,76,2534
L1 Background,France-FR-1-69.txt,242,2877
L0 Out of Scope,France-FR-1-69.txt,0,240
L1 Background,France-FR-1-14.txt,76,1202
L1 Analysis,France-FR-1-14.txt,1203,3001
L0 Out of Scope,France-FR-1-20.txt,0,248
L1 Background,France-FR-1-20.txt,249,1942
L1 Background,France-FR-1-7.txt,79,763
L1 Analysis,France-FR-1-7.txt,766,2403
L1 Background,France-FR-1-24.txt,76,1110
L1 Analysis,France-FR-1-24.txt,1111,2326
L1 Analysis,France-FR-1-40.txt,78,1284
L0 Out of Scope,France-FR-1-49.txt,0,202
L1 Background,France-FR-1-49.txt,205,2156
L0 Out of Scope,France-FR-1-79.txt,0,397
L1 Background,France-FR-1-79.txt,398,5614
L0 Out of Scope,France-FR-1-89.txt,0,218
L1 Background,France-FR-1-89.txt,219,2479
L0 Out of Scope,France-FR-1-97.txt,0,69
L0 Out of Scope,France-FR-1-97.txt,11451,30142
L0 Heading,France-FR-1-97.txt,73,94
L0 Heading,France-FR-1-97.txt,11163,11179
L1 Background,France-FR-1-97.txt,73,9366
L1 Analysis,France-FR-1-97.txt,9369,11449
L2 Outcome,France-FR-1-97.txt,11163,11449
L0 Out of Scope,France-FR-1-100.txt,0,73
L0 Out of Scope,France-FR-1-100.txt,5185,39200
L0 Heading,France-FR-1-100.txt,991,1033
L0 Heading,France-FR-1-100.txt,3315,3393
L1 Background,France-FR-1-100.txt,75,990
L1 Analysis,France-FR-1-100.txt,991,5184
L2 Outcome,France-FR-1-100.txt,4430,5184
L0 Heading,France-FR-1-100.txt,4430,4505
L0 Out of Scope,France-FR-1-96.txt,0,73
L0 Out of Scope,France-FR-1-96.txt,7015,22461
L0 Heading,France-FR-1-96.txt,610,632
L0 Heading,France-FR-1-96.txt,4174,4195
L0 Heading,France-FR-1-96.txt,6852,6868
L1 Background,France-FR-1-96.txt,77,607
L1 Analysis,France-FR-1-96.txt,610,7012
L2 Outcome,France-FR-1-96.txt,6852,7012
L0 Out of Scope,France-FR-1-98.txt,0,205
L0 Heading,France-FR-1-98.txt,624,647
L0 Heading,France-FR-1-98.txt,3487,3527
L0 Out of Scope,France-FR-1-98.txt,4986,57557
L1 Background,France-FR-1-98.txt,206,623
L1 Analysis,France-FR-1-98.txt,624,4985
L0 Heading,France-FR-1-98.txt,4687,4704
L2 Outcome,France-FR-1-98.txt,4687,4985
L0 Out of Scope,France-FR-1-99.txt,0,73
L0 Out of Scope,France-FR-1-99.txt,2907,33302
L0 Heading,France-FR-1-99.txt,273,332
L0 Heading,France-FR-1-99.txt,421,469
L0 Heading,France-FR-1-99.txt,1878,1895
L1 Background,France-FR-1-99.txt,75,271
L1 Analysis,France-FR-1-99.txt,273,2906
L2 Outcome,France-FR-1-99.txt,1878,2906
L0 Out of Scope,France-FR-1-95.txt,0,69
L0 Out of Scope,France-FR-1-95.txt,7221,36554
L0 Heading,France-FR-1-95.txt,2706,2779
L0 Heading,France-FR-1-95.txt,4476,4520
L0 Heading,France-FR-1-95.txt,5304,5400
L1 Background,France-FR-1-95.txt,72,2705
L1 Analysis,France-FR-1-95.txt,2706,7220
L2 Outcome,France-FR-1-95.txt,5304,7220
L0 Out of Scope,France-FR-1-94.txt,0,73
L0 Out of Scope,France-FR-1-94.txt,6613,19024
L0 Heading,France-FR-1-94.txt,909,988
L0 Heading,France-FR-1-94.txt,2045,2127
L0 Heading,France-FR-1-94.txt,3303,3386
L0 Heading,France-FR-1-94.txt,4518,4574
L0 Heading,France-FR-1-94.txt,5731,5747
L1 Background,France-FR-1-94.txt,76,908
L1 Analysis,France-FR-1-94.txt,909,6612
L2 Outcome,France-FR-1-94.txt,5731,6612
