Type,Document,Start,End
L1 Analysis,France-FR-1-14.txt,76,3001
L1 Analysis,France-FR-1-13.txt,464,3543
L1 Analysis,France-FR-1-15.txt,798,5670
L1 Analysis,France-FR-1-16.txt,78,1085
L1 Analysis,France-FR-1-17.txt,537,3478
L1 Analysis,France-FR-1-18.txt,1329,7919
L1 Analysis,France-FR-1-20.txt,799,2749
L1 Analysis,France-FR-1-21.txt,1444,4732
L1 Analysis,France-FR-1-22.txt,77,1796
L1 Analysis,France-FR-1-23.txt,74,1484
L1 Analysis,France-FR-1-24.txt,76,2326
L1 Analysis,France-FR-1-25.txt,959,2541
L1 Analysis,France-FR-1-26.txt,514,1838
L1 Analysis,France-FR-1-27.txt,845,2418
L1 Analysis,France-FR-1-28.txt,78,1974
L1 Analysis,France-FR-1-29.txt,1250,2410
L1 Analysis,France-FR-1-30.txt,79,1168
L1 Analysis,France-FR-1-31.txt,78,1058
L1 Analysis,France-FR-1-32.txt,1008,3202
L1 Analysis,France-FR-1-33.txt,565,5927
L1 Analysis,France-FR-1-34.txt,1030,2107
L1 Analysis,France-FR-1-35.txt,76,1514
L1 Analysis,France-FR-1-36.txt,669,2586
L1 Analysis,France-FR-1-38.txt,1315,3916
L1 Analysis,France-FR-1-37.txt,0,2770
L1 Analysis,France-FR-1-39.txt,961,6184
L1 Analysis,France-FR-1-40.txt,78,1284
L1 Analysis,France-FR-1-41.txt,1012,7886
L1 Analysis,France-FR-1-42.txt,78,2313
L1 Analysis,France-FR-1-43.txt,1258,2607
L1 Analysis,France-FR-1-44.txt,74,2704
L1 Analysis,France-FR-1-45.txt,78,2010
L1 Analysis,France-FR-1-46.txt,76,1944
L1 Analysis,France-FR-1-47.txt,864,2393
L1 Analysis,France-FR-1-48.txt,953,2616
L1 Analysis,France-FR-1-49.txt,205,3864
L1 Analysis,France-FR-1-50.txt,1327,2264
L1 Analysis,France-FR-1-51.txt,76,2093
L1 Analysis,France-FR-1-52.txt,75,1077
L1 Analysis,France-FR-1-53.txt,1764,3629
L1 Analysis,France-FR-1-54.txt,74,1861
L1 Analysis,France-FR-1-55.txt,78,4386
L1 Analysis,France-FR-1-56.txt,74,1569
L1 Analysis,France-FR-1-57.txt,895,2619
L1 Analysis,France-FR-1-58.txt,78,2932
L1 Analysis,France-FR-1-59.txt,78,2617
L1 Analysis,France-FR-1-60.txt,625,1575
L1 Analysis,France-FR-1-61.txt,2674,6599
L1 Analysis,France-FR-1-62.txt,75,2477
L1 Analysis,France-FR-1-63.txt,192,3540
L1 Analysis,France-FR-1-64.txt,2689,4482
L1 Analysis,France-FR-1-65.txt,645,2458
L1 Analysis,France-FR-1-66.txt,76,2781
L1 Analysis,France-FR-1-68.txt,75,2456
L1 Analysis,France-FR-1-67.txt,932,1694
L1 Analysis,France-FR-1-69.txt,723,3754
L1 Analysis,France-FR-1-70.txt,608,2718
L1 Analysis,France-FR-1-71.txt,708,6857
L1 Analysis,France-FR-1-77.txt,1973,29357
L1 Analysis,France-FR-1-72.txt,478,2627
L1 Analysis,France-FR-1-75.txt,496,6108
L1 Analysis,France-FR-1-73.txt,394,3901
L1 Analysis,France-FR-1-74.txt,508,1673
L1 Analysis,France-FR-1-76.txt,524,3142
L1 Analysis,France-FR-1-78.txt,4960,10234
L1 Analysis,France-FR-1-79.txt,2076,6841
L1 Analysis,France-FR-1-80.txt,677,2917
L1 Analysis,France-FR-1-82.txt,77,3358
L1 Analysis,France-FR-1-81.txt,852,3628
L1 Analysis,France-FR-1-83.txt,1311,5328
L1 Analysis,France-FR-1-85.txt,76,4835
L1 Analysis,France-FR-1-84.txt,631,3675
L1 Analysis,France-FR-1-86.txt,76,2426
L1 Analysis,France-FR-1-88.txt,76,3015
L1 Analysis,France-FR-1-87.txt,1730,5565
L1 Analysis,France-FR-1-89.txt,618,4197
L1 Analysis,France-FR-1-90.txt,4252,6647
L1 Analysis,France-FR-1-91.txt,72,2559
L1 Analysis,France-FR-1-92.txt,1663,12207
L1 Analysis,France-FR-1-93.txt,1734,5478
L0 Out of Scope,France-FR-1-94.txt,0,73
L1 Background,France-FR-1-94.txt,76,908
L1 Analysis,France-FR-1-94.txt,909,6612
L0 Out of Scope,France-FR-1-94.txt,6613,19024
L0 Heading,France-FR-1-94.txt,909,988
L0 Heading,France-FR-1-94.txt,2045,2127
L0 Heading,France-FR-1-94.txt,3303,3386
L0 Heading,France-FR-1-94.txt,4518,4574
L0 Heading,France-FR-1-94.txt,5731,5747
L2 Outcome,France-FR-1-94.txt,5748,6612
L0 Out of Scope,France-FR-1-98.txt,0,205
L1 Background,France-FR-1-98.txt,206,622
L1 Analysis,France-FR-1-98.txt,624,4985
L0 Heading,France-FR-1-98.txt,4687,4704
L0 Heading,France-FR-1-98.txt,3487,3528
L0 Heading,France-FR-1-98.txt,624,647
L2 Outcome,France-FR-1-98.txt,4705,4985
L0 Out of Scope,France-FR-1-98.txt,4986,57557
L0 Out of Scope,France-FR-1-97.txt,0,69
L1 Background,France-FR-1-97.txt,73,1223
L0 Heading,France-FR-1-97.txt,73,94
L1 Analysis,France-FR-1-97.txt,1226,11449
L0 Heading,France-FR-1-97.txt,11163,11179
L2 Outcome,France-FR-1-97.txt,11181,11449
L0 Out of Scope,France-FR-1-97.txt,11452,30142
L0 Out of Scope,France-FR-1-100.txt,0,73
L1 Background,France-FR-1-100.txt,75,990
L1 Analysis,France-FR-1-100.txt,991,5184
L2 Outcome,France-FR-1-100.txt,4506,5184
L0 Heading,France-FR-1-100.txt,4430,4505
L0 Heading,France-FR-1-100.txt,991,1033
L0 Out of Scope,France-FR-1-100.txt,5185,39200
L0 Out of Scope,France-FR-1-96.txt,0,73
L1 Background,France-FR-1-96.txt,77,607
L1 Analysis,France-FR-1-96.txt,610,7012
L0 Heading,France-FR-1-96.txt,6852,6868
L0 Heading,France-FR-1-96.txt,4174,4195
L0 Heading,France-FR-1-96.txt,610,632
L2 Outcome,France-FR-1-96.txt,6870,7012
L0 Out of Scope,France-FR-1-96.txt,7015,22461
L0 Out of Scope,France-FR-1-99.txt,0,73
L1 Background,France-FR-1-99.txt,75,272
L1 Analysis,France-FR-1-99.txt,273,2906
L2 Outcome,France-FR-1-99.txt,1896,2906
L0 Heading,France-FR-1-99.txt,1878,1895
L0 Heading,France-FR-1-99.txt,273,333
L0 Heading,France-FR-1-99.txt,421,469
L0 Out of Scope,France-FR-1-99.txt,2907,33302
L0 Out of Scope,France-FR-1-95.txt,0,222
L1 Background,France-FR-1-95.txt,223,2705
L1 Analysis,France-FR-1-95.txt,2706,7220
L0 Heading,France-FR-1-95.txt,5304,5400
L2 Outcome,France-FR-1-95.txt,5401,7220
L0 Out of Scope,France-FR-1-95.txt,7221,36554
L0 Heading,France-FR-1-95.txt,2706,2779
L0 Heading,France-FR-1-95.txt,4476,4520
