Type,Document,Ordering,Text
L1 Analysis,Italy-IT-1-38.txt,44,"Prendendo le mosse dalla posizione di Massimiliano Cagnetta, deve rilevarsi che il provvedimento impugnato risulta sprovvisto di un percorso argomentativo idoneo a spiegare quali fossero gli elementi indiziari sulla base dei quali si riteneva il ricorrente collegato a Pietro Stabile, che veniva ritenuto l'organizzatore delle attività delittuose contestate al capo F. Osserva, in proposito, il Collegio che l'esistenza dei ritenuti collegamenti soggettivi non appare supportata dalle emergenze indiziarie richiamate nel provvedimento impugnato, tenuto conto del fatto che il Giudice del riesame tarantino non faceva chiarezza sulla natura dei rapporti esistenti tra il ricorrente e Stabile, risultando unicamente dimostrati i contatti personali esistenti tra l'indagato e La Neve."
L1 Analysis,Italy-IT-1-38.txt,45,"Il Tribunale del riesame di Taranto, invero, non chiariva se Cagnetta e Stabile intrattenevano rapporti tra loro, non consentendo di comprendere se gli stessi si conoscevano e quale fosse la natura delle loro, eventuali, frequentazioni, risultando unicamente dimostrando l'esistenza di contatti tra Cagnetta e La Neve."
L1 Analysis,Italy-IT-1-38.txt,46,"A tali considerazioni occorre aggiungere che Daniele Nunziata, negli atti istruttori ai quali veniva sottoposto, non faceva espressamente riferimento a Cagnetta, limitandosi a indicare Stabile quale autore o comunque quale mandante degli episodi intimidatori che si erano verificati nei suoi confronti nel biennio compreso tra il 2017 e il 2018."
L1 Analysis,Italy-IT-1-38.txt,47,"Tali dichiarazioni, del resto, apparivano convergenti con quelle rese dalla moglie di Nunziata, Mimma Balsano, che riconduceva gli episodi delittuosi di cui si controverte all'attività vessatoria posta in essere nei confronti della sua famiglia da Stabile, rispetto alla quale il ricorrente non viene coinvolto."
L1 Analysis,Italy-IT-1-38.txt,48,"Né è possibile attribuire rilievo, nella direzione prefigurata dal Tribunale del riesame di Taranto, alle captazioni richiamate nelle pagine 6 e 7 dell'ordinanza impugnata, dalle quali non sembra emergere alcun contatto, diretto o indiretto, tra Cagnetta e Stabile."
L1 Analysis,Italy-IT-1-38.txt,49,"Ne discende che, relativamente alla posizione di Massimiliano Cagnetta si impone un nuovo esame anche sotto il profilo della gravità indiziaria dei reati contestati al capo F, essendo indispensabile chiarire, attraverso un nuovo vaglio del compendio probatorio, quale fosse il rapporto esistente tra il ricorrente e Stabile, a quale epoca risalivano i loro, eventuali, contatti e quale fosse il ruolo svolto da La Neve nella gestione dei rapporti esistenti tra gli stessi soggetti, che dovrà essere rivalutato tenendo conto delle indicazioni ermeneutiche fornite nel paragrafo precedente."
L1 Analysis,Italy-IT-1-38.txt,50,"A conclusioni differenti, fermo restando quanto affermato nel paragrafo 2, cui si rinvia, deve giungersi in ordine al giudizio di gravità indiziaria espresso per le ipotesi delittuose ascritte all'indagato Cataldo Le Neve al capo F. Osserva, in proposito, il Collegio che, per La Neve, a differenza di quanto evidenziato a proposito di Cagnetta, le captazioni richiamate nelle pagine 6 e 7 dell'ordinanza impugnata, intercettate tra il 12/04/2018 e il 17/04/2018, possiedono una valenza indiziaria idonea a formulare un giudizio di gravità, atteso che da tali intercettazioni emergeva l'esistenza di contatti, personali e diretti, tra il ricorrente e Stabile."
L1 Analysis,Italy-IT-1-38.txt,51,"Si consideri che l'esistenza di tali contatti, finalizzati all'esecuzione del progetto criminoso in danno di Daniele Nunziata e dei suoi familiari, emerge dalla captazione n. 1223 del 16/04/2018, nel corso della quale Stabile e La Neve parlavano della presenza di un'autovettura delle forze dell'ordine che stazionava nei pressi dell'abitazione della famiglia Nunziata, evidenziando che, nonostante tale presenza, quanto programmato non poteva essere rinviato perché, come riferito dallo stesso La Neve, era necessario ""farlo per forza""."
L1 Analysis,Italy-IT-1-38.txt,52,"Né è possibile operare una reinterpretazione complessiva del contenuto di tale conversazione in sede di legittimità, sulla scorta di quanto tendenzialmente prospettato dalla parte ricorrente, essendo una tale operazione di ermeneutica processuale preclusa a questo Collegio, conformemente al seguente principio di diritto: «In materia di intercettazioni telefoniche, costituisce questione di fatto, rimessa all'esclusiva competenza del giudice di merito, l'interpretazione e la valutazione del contenuto delle conversazioni, il cui apprezzamento non può essere sindacato in sede di legittimità se non nei limiti della manifesta illogicità ed irragionevolezza della motivazione con cui esse sono recepite» (Sez. 2, n. 35181 del 22/05/2013, Vecchio, Rv. 257784; si veda, in senso sostanzialmente conforme, anche Sez. 6, n. 11794 dell'11/02/2013, Melfi, Rv. 254439)."
L1 Analysis,Italy-IT-1-38.txt,53,"Sul punto, non si può non richiamare conclusivamente la giurisprudenza consolidata di questa Corte, secondo cui: «In tema di intercettazioni di conversazioni o comunicazioni, l'interpretazione del linguaggio adoperato dai soggetti intercettati, anche quando sia criptico o cifrato, costituisce questione di fatto, rimessa alla valutazione del giudice di merito, la quale, se risulta logica in relazione alle massime di esperienza utilizzate, si sottrae al sindacato di legittimità» (Sez."
L1 Analysis,Italy-IT-1-38.txt,54,"U, n. 22741 del 26/02/2015, Sebbar, Rv. 263715)."
L1 Analysis,Italy-IT-1-38.txt,55,"Queste ragioni impongono di ribadire, ferme restando le considerazioni che si sono espresse nel paragrafo 2 in ordine alla formulazione dell'imputazione di cui al capo F, cui si deve ulteriormente rinviare, la gravità del compendio indiziario acquisito nel corso delle indagini preliminari nei confronti dell'indagato Cataldo La Neve. 4."
L1 Analysis,Italy-IT-1-38.txt,56,"Restano assorbite nelle doglianze oggetto di accoglimento le censure relative alla sussistenza delle esigenze cautelari legittimanti la conferma del provvedimento restrittivo genetico, che, postulando un vaglio completo della posizione cautelare dei ricorrenti e delle ipotesi delittuose contestate al capo F, non possono che essere rivalutate all'esito del nuovo esame demandato da questa Corte.5."
L1 Analysis,Italy-IT-1-38.txt,57,"Per queste ragioni, l'ordinanza impugnata deve essere annullata, limitatamente al reato di cui al capo F, contestato ai sensi degli artt. 612-bis, 56, 629, commi primo e secondo, cod. pen. , con rinvio al Tribunale del riesame di Taranto per un nuovo esame, che dovrà essere eseguito nel rispetto dei principi di diritto che si sono enunciati."
L1 Analysis,Italy-IT-1-38.txt,58,"Consegue a tali statuizioni processuali, a cura della cancelleria, la trasmissione di copia del provvedimento al direttore dell'istituto penitenziario, ai sensi dell'art. 94, comma 1-ter, disp. att., cod. proc. pen."
L2 Outcome,Italy-IT-1-38.txt,59,"Annulla l'ordinanza impugnata limitatamente al reato di cui al capo F (contestazione ai sensi degli artt. 612-bis e 56, 629, commi 1 e 2, c.p.) e rinvia per nuovo esame sul capo al Tribunale di Taranto competente ex art. 309 c.p.p"
L1 Background,Italy-IT-1-39.txt,0,"1.Avverso la sentenza ha proposto ricorso il difensore, deducendo, col primo motivo, la violazione dell'ad 612 bis cp ed il vizio di motivazione illogica, poiché la Corte territoriale avrebbe mancato di accertare la produzione dell'evento da parte dell'imputato, che era rimasto indinnostrato, ed aveva omesso di valutare che l'intera vicenda rientrerebbe in un dissidio tra vicini."
L1 Background,Italy-IT-1-39.txt,1,"Col secondo motivo è stata lamentato il vizio di motivazione illogica, in quanto l'istruttoria dibattimentale avrebbe fatto emergere solo episodi distanti nel tempo tra loro e privi di continuità logica e storica, in contrasto con la natura abituale del reato."
L1 Background,Italy-IT-1-39.txt,2,"Tramite il terzo motivo è stata dedotta l'illogicità di motivazione e la violazione degli artt 24 Cost e 208 cpp, poiché in pendenza del giudizio di primo grado il PM aveva chiesto l'esame dell'imputato e questi, nel corso dell'ultima udienza, si era reso disponibile a renderlo ma entrambi i Giudici di merito avevano affermato che nessuno lo avrebbe richiesto."
L1 Background,Italy-IT-1-39.txt,3,"All'odierna udienza il , ha concluso per l'inammissibilità ed il difensore, avvocato Longarini, ha insistito per l'accoiglimento."
L1 Analysis,Italy-IT-1-39.txt,4,Il ricorso è inammissibile.
L1 Analysis,Italy-IT-1-39.txt,5,"La difesa ha lamentato solo genericamente l'inosservanza ed erronea applicazione delle norme processuali e la manifesta illogicità, senza confrontarsi con la motivazione del provvedimento impugnato, proponendo, in definitiva, censure sul merito dell'apprezzamento probatorio espresso dalla Corte territoriale o svolte in diritto ma manifestamente infondate. 1. Inammissibile è, in particolare, il motivo con cui il ricorrente si è doluto dell'assenza di elementi probatori da cui poter desumere la realizzazione di uno degli eventi previsti dalla norma incriminatrice ex art. 612 bis c.p."
L1 Analysis,Italy-IT-1-39.txt,6,"Al riguardo, questa Corte ha precisato che il delitto di atti persecutori è un reato che prevede eventi alternativi, la realizzazione di ciascuno dei quali è idonea ad integrarlo; pertanto, ai fini della sua configurazione - con riguardo al presente giudizio - è necessario e sufficiente che la condotta incriminata abbia indotto nella vittima uno stato di ansia e di timore per la propria incolumità oppure il mutamento delle abitudini di vita (Sez. 5, n. 29872 del 19/05/2011 - dep. 26/07/2011, L., Rv. 250399)."
L1 Analysis,Italy-IT-1-39.txt,7,"Peraltro, ai fini dell'integrazione del reato è stato giudicato sufficiente che gli atti ritenuti persecutori abbiano un effetto destabilizzante della serenità e dell'equilibrio psicologico della vittima non essendo, invece, necessario l'accertamento di uno stato patologico, considerato che la fattispecie incriminatrice di cui all'art. 612 bis cod. pen. non costituisce una duplicazione del reato di lesioni. (Sez. 5, n. 18646 del 17/02/2017 - dep. 14/04/2017, C, Rv. 270020). 1.1Nel caso di specie, i giudici del merito hanno adeguatamente valorizzato gli atteggiamenti dell'imputato, protrattisi con continuità nel corso dell'anno 2011, reiteratamente ingiuriosi nei confronti della persona offesa e della moglie sistiti, nello specifico, in gesti volgari, minacce, apposizione di lucchetti alla porta dei locali cantina su cui riteneva di avere diritto di proprietà, nonostante la sentenza a lui contraria del Giudice. 1.2 Il complesso delle condotte accertate ha comportato, come accertato dai Giudici della fase di merito, un mutamento delle abitudini di vita per la persona offesa, poiché questi e la sua famiglia non hanno più frequentato la casa di vacanza, ed hanno subito un perdurante ed apprezzabile stato d'ansia o turbamento psicologico, determinato dai continui contegni molesti dell'imputato e dalla fondata paura di subirne di nuovi."
L1 Analysis,Italy-IT-1-39.txt,8,"Quanto al secondo motivo è necessario è sufficiente richiamare le osservazioni rese dalla Corte territoriale sul punto della continuatività degli atti persecutori realizzati dall'imputato, protrattisi per un lungo periodo per ricavarne un giudizio di inammissibilità del motivo."
L1 Analysis,Italy-IT-1-39.txt,9,"Riguardo al mancato espletamento dell'esame dell'imputato occorre osservare che, secondo la giurisprudenza costante di questa Corte, l'esame dell imputato, risolvendosi in una diversa prospettazione valutativa nell'ambito della normale dialettica tra le differenti tesi processuali, non è un mezzo di prova che può assumere valore decisivo ai fini del giudizio, con la conseguenza che la sua mancata assunzione non costituisce motivo di ricorso per cassazione ai sensi dell'art. 606, comma primo, lett. d) cod. proc. pen. Sez. 2, Sentenza n. 44945 del 11/10/2013 Ud. (dep. 07/11/2013) Rv. 257311. 3.1 Per altro verso - e contrariamente a quanto sostenuto dal ricorrente - è stato affermato da questa Corte che il mancato esame dell'imputato, anche se in precedenza ammesso dal giudice del dibattimento, non comportando alcuna limitazione alla facoltà di intervento, di assistenza e di rappresentanza dell'imputato medesimo, non integra alcuna violazione del diritto di difesa. Sez. 1, Sentenza n. 35627 del 18/04/2012 Ud. (dep. 18/09/2012 ) Rv. 253459."
L1 Analysis,Italy-IT-1-39.txt,10,Alla luce delle considerazioni che precedono il ricorso deve essere dichiarato inammissibile ed il ricorrente condannato al pagamento delle spese processuali ed al versamento di euro duemila in favore della cassa delle ammende.
L1 Analysis,Italy-IT-1-39.txt,11,PQM Dichiara inammissibile il ricorso e condanna il ricorrente al pagamento delle spese processuali ed al versamento di euro duemila in favore della cassa delle ammende.
L2 Outcome,Italy-IT-1-39.txt,12,Dichiara inammissibile il ricorso e condanna il ricorrente al pagamento delle spese processuali ed al versamento di euro duemila in favore della cassa delle ammende.
L1 Background,Italy-IT-1-40.txt,0,"Con ordinanza del 17 ottobre 2019, il Giudice dell'udienza preliminare del Tribunale di Palermo, investito della richiesta di rinvio a giudizio di Claudio Castigliola in ordine al reato di cui all'art. 4, comma 4-bis, I. 13 dicembre 1989, n. 401, commesso il 26 giugno 2018, ritenendo trattarsi di reato per cui si procede con citazione diretta a giudizio ex art. 550 cod. proc. pen., ha disposto l'a trasmissione degli atti al pubblico ministero ai sensi dell'art. 33 sexies cod. proc. pen."
L1 Background,Italy-IT-1-40.txt,1,"Avverso detta ordinanza, ha proposto ricorso per cassazione il Procuratore della Repubblica, rilevandone l'abnormità per violazione degli artt. 4, 416 e 550 cod. proc. pen., sul rilievo che l'azione penale era stata esercitata con richiesta di rinvio a giudizio del 16 maggio 2019, allorquando la pena detentiva prevista per il reato contestato era divenuta quella della reclusione da tre a sei anni in forza della modifica attuata con art. 27, comma 6, lett. a), d.l. 28 gennaio 2019, n. 4, conv. , con modiff. , in I. 28 marzo 2019, n. 26."
L1 Background,Italy-IT-1-40.txt,2,"Poiché in materia di norme processuali vale il principio tempus regit actum, la pena da considerarsi ai fini della scelta delle modalità di esercizio dell'azione penale era quella, più grave, stabilita dalla citata ""novella"", che imponeva pertanto la celebrazione dell'udienza preliminare, trattandosi peraltro di rito maggiormente garantito."
L1 Background,Italy-IT-1-40.txt,3,"L'illegittima regressione del processo era dunque da considerarsi quale atto abnorme, come tale ricorribile per cassazione."
L1 Analysis,Italy-IT-1-40.txt,4,Il ricorso è ammissibile e fondato.
L1 Analysis,Italy-IT-1-40.txt,5,"Va premesso che, secondo il preferibile orientamento di questa Corte, condiviso dal Collegio, è abnorme, in quanto determina una indebita regressione del procedimento, l'ordinanza del giudice dell'udienza preliminare che, investito di richiesta di rinvio a giudizio, disponga la restituzione degli atti al pubblico ministero sull'erroneo presupposto che debba procedersi con citazione diretta a giudizio (Sez. 5, n. 35153 del 19/04/2016, Branca, Rv. 267766; Sez. 3, n. 51424 del 18/09/2014, Longhi, Rv. 261397)."
L1 Analysis,Italy-IT-1-40.txt,6,"In tali casi, di fatti, il provvedimento - pur in astratto frutto di un potere conferito dalla legge al giudice - determina uno stallo nel procedimento (Sez. 3, n. 25204 del 08/05/2008, Lunetto, Rv. 240246), dovendo, altrimenti, il pubblico ministero porre in essere un atto viziato da nullità, vale a dire l'esercizio dell'azione penale con citazione diretta a giudizio per un reato che prevede la celebrazione dell'udienza preliminare."
L1 Analysis,Italy-IT-1-40.txt,7,"In particolare, le Sezioni unite di questa Corte hanno posto in luce come sussista abnormità, c.d. funzionale, quando l'atto, pur non essendo estraneo al sistema normativo, determini la stasi del processo e l'impossibilità di proseguirlo (così, in motivazione, Sez."
L1 Analysis,Italy-IT-1-40.txt,8,"U, n. 25957 del 26/03/2009, Toni e a., Rv. 243590), potendosene ravvisare un sintomo nel fenomeno della c.d. regressione anomala del procedimento ad una fase anteriore (così, in motivazione, Sez."
L1 Analysis,Italy-IT-1-40.txt,9,"U, n. 5307/2008 del 20/12/2007, Battistella; v. anche Sez. 2, n. 7320/2014 del 10/12/2013, Fabozzi, Rv. 259158; Sez. 2, n. 29382 del 16/05/2014, Veccia, Rv. 259830; Sez. 2, n. 2484/2015 del 21/10/2014, Tavoloni e a., Rv. 262275)."
L1 Analysis,Italy-IT-1-40.txt,10,"E si è al proposito precisato che «l'abnormità funzionale, riscontrabile, come si è detto, nel caso di stasi del processo e di impossibilità di proseguirlo, va limitata all'ipotesi in cui il provvedimento giudiziario imponga al pubblico ministero un adempimento che concretizzi un atto nullo rilevabile nel corso futuro del procedimento o del processo."
L1 Analysis,Italy-IT-1-40.txt,11,"Solo in siffatta ipotesi il pubblico ministero può ricorrere per cassazione lamentando che il conformarsi al provvedimento giudiziario minerebbe la regolarità del processo; negli altri casi egli è tenuto ad osservare i provvedimenti emessi dal giudice» (così, in motivazione, Sez."
L1 Analysis,Italy-IT-1-40.txt,12,"U, n. 25957 del 26/03/2009, Toni e a., Rv. 243590)."
L1 Analysis,Italy-IT-1-40.txt,13,"Ad avviso del Collegio, nel caso di specie ricorre questa situazione, poiché, qualora il pubblico ministero esercitasse l'azione penale con citazione diretta a giudizio, porrebbe in essere un atto nullo, con le conseguenze previste dall'art. 550, comma 3, cod. proc. pen., trattandosi di reato per il quale, al momento della richiesta di rinvio a giudizio correttamente avanzata ex art. 416 cod. proc. pen., era prevista, come tuttora lo è, la celebrazione dell'udienza preliminare."
L1 Analysis,Italy-IT-1-40.txt,14,"Il provvedimento impugnato non reca, sul punto, alcuna motivazione, limitandosi all'apodittica affermazione giusta la quale «il reato per cui si procede rientra nella previsione di cui all'art. 550 cod. proc. pen.»."
L1 Analysis,Italy-IT-1-40.txt,15,"La particolarità del caso di specie - ben delineata dal pubblico ministero ricorrente - induce a ritenere che il giudice abbia inteso considerare che il reato contestato, al momento della sua commissione, rientrava tra quelli per i quali si doveva procedere con citazione diretta a giudizio, non dando invece rilievo al fatto che così non era più nel momento di avvenuto esercizio dell'azione penale."
L1 Analysis,Italy-IT-1-40.txt,16,"Di fatti, il reato di cui all'art. 4, comma 4-bis, I. 401/1989, all'epoca della sua commissione, era qualificato come contravvenzione, mentre - con il già citato d.l. n. 4/2019, conv. , con modiff. , in I. n. 26/2019 - è stato trasformato in delitto, punito con la pena della reclusione da tre a sei anni e con la multa da 20.000 a 50.000 euro."
L1 Analysis,Italy-IT-1-40.txt,17,"Allorquando, il successivo 16 maggio 2019, è stata esercitata l'azione penale con richiesta di rinvio a giudizio, per il reato ascritto occorreva dunque procedere alla celebrazione dell'udienza preliminare."
L1 Analysis,Italy-IT-1-40.txt,18,"Rileva, al riguardo, il Collegio che, in materia processuale, vale il principio tempus regit actum (cfr. , ex multis, Sez. U, n. 44895 del 17/07/2014, Pinna, Rv. 260927; Sez. U, n. 27919 del 31/03/2011, Ambrogio, Rv. 250196), sicché ai fini dell'applicazione del disposto di cui all'art. 550, comma 1, cod. proc. pen. - che, per quanto qui interessa, prevede che il pubblico ministero eserciti «l'azione penale con la citazione diretta a giudizio quando si tratta di contravvenzioni o di delitti puniti con la pena della reclusione non superiore nel massimo a quattro anni o con la multa, sola o congiunta alla predetta pena detentiva» - occorre avere riguardo ai reati siccome qualificati (delitti o contravvenzioni) e puniti al momento in cui viene esercitata l'azione penale, indipendentemente da quale fosse, sul punto, la legge vigente al momento della commissione del fatto."
L1 Analysis,Italy-IT-1-40.txt,19,"Il diverso principio giusta il quale, salvo che sia stata pronunciata sentenza irrevocabile, «se la legge del tempo in cui fu commesso il reato e le posteriori sono diverse, si applica quella le cui disposizioni sono più favorevoli al reo» (art. 2, quarto comma, cod. pen.) ha infatti valenza esclusivamente sostanziale, come chiaramente mostra la sedes materiae."
L1 Analysis,Italy-IT-1-40.txt,20,"In via generale, del resto, e prescindendosi doverosamente dal caso di specie, l'individuazione della legge più favorevole non è sempre agevole e spesso postula una valutazione in concreto (cfr. , ad es., Sez. 2, n. 27816 del 22/03/2019, Rovinelli, Rv. 276970; Sez. 4, n. 6369 del 16/12/2016, dep. 2017, Notaroberto e aa. , Rv. 268890; Sez. 3, n. 3385 del 17/11/2016, dep. 2017, Rv. 268805) che mal si presta alla gestione delle regole processuali, le quali necessitano invece di univoca, ed immediata, individuazione."
L1 Analysis,Italy-IT-1-40.txt,21,"Proprio a tal fine, del resto, l'art. 550, comma 1, cod. Proc. pen. precisa che «per la determinazione della pena si osservano le disposizioni dell'articolo 4» dello stesso codice di rito, vale a dire quelle per la determinazione della competenza, giusta le quali «si ha riguardo alla pena stabilita dalla legge per ciascun reato consumato o tentato» e «non si tiene conto della continuazione, della recidiva e delle circostanze del reato, fatta eccezione delle circostanze aggravanti per le quali la legge stabilisce una pena di specie diversa da quella ordinaria del reato e di quelle ad effetto speciale»: regole astratte e formali, di semplice individuazione."
L1 Analysis,Italy-IT-1-40.txt,22,"Nel richiedere il rigetto del ricorso, nella sua requisitoria scritta il procuratore generale ha invocato un recente precedente di questa Corte, reso in 4 f caso, definito analogo, in cui sarebbe stato applicato un principio contrario a quello qui affermato."
L1 Analysis,Italy-IT-1-40.txt,23,"La massima ufficiale di quella decisione riporta il principio - che è in linea con quanto più sopra ritenuto - secondo cui, in tema di successione di leggi processuali nel tempo, non opera il principio di retroattività della legge più favorevole (Sez. 5, n. 35588 del 03/04/2017, P., Rv . 271207), ma si annota altresì che in quel caso era stata giudicata legittima la citazione diretta a giudizio dell'imputato del reato di ""stalking"" commesso prima della modifica normativa che, aumentando il limite edittale della pena, ha introdotto la necessità dell'udienza preliminare."
L1 Analysis,Italy-IT-1-40.txt,24,"Leggendo la sentenza, tuttavia, si comprende come quel caso fosse diverso da quello qui in esame, posto che (v. § 3.4.) l'azione penale era stata esercitata con citazione diretta nell'ottobre 2011, ben prima che il trattamento sanzionatorio del reato di cui all'art. 612 bis cod. pen. fosse inasprito (con. d.l. 14 agosto 2013, n. 93, conv. , con modiff. , in I. 15 ottobre 2013, n. 119) sì da rendere necessaria la celebrazione dell'udienza preliminare."
L1 Analysis,Italy-IT-1-40.txt,25,"Il fatto che, in quel procedimento, l'esercizio dell'azione penale fosse intervenuto per il reato di violenza privata aggravato e che solo in corso di dibattimento - successivamente alla citata modifica normativa - fosse stato suppletivamente contestato anche il reato di atti persecutori ha indotto la Corte a ritenere inapplicabile la previsione di cui all'art. 521 bis, comma 1, cod. proc. pen. , nella specie invocata, anche sul rilievo che, nel momento in cui l'azione penale era stata esercitata, per il reato di atti persecutori era prevista la citazione diretta a giudizio ed era alla pena in allora prevista per quel reato che occorreva guardare al fine di individuare, secondo il criterio del tempus regit actum, se dovesse essere celebrata l'udienza preliminare."
L1 Analysis,Italy-IT-1-40.txt,26,"E' ben vero - come rileva il procuratore generale nella requisitoria scritta - che nella motivazione della sentenza (§. 11) si fa altresì riferimento al fatto l'esercizio dell'azione penale con citazione diretta a giudizio avrebbe costituito ""inevitabile conseguenza dell'applicazione della legge sostanziale più favorevole al reo"", ma si tratta di argomentazione addotta ad abuntantiam, che non fa premio sulla più corretta, concorrente, ratio decidendi quale sopra delineata."
L1 Analysis,Italy-IT-1-40.txt,27,"La notazione, semmai, rende ragione del fatto - di cui il Collegio è ben consapevole - che il problema giuridico qui discusso non è di agevole soluzione e, ciclicamente posto all'attenzione di questa Corte, non ha sempre portato a conclusioni univoche."
L1 Analysis,Italy-IT-1-40.txt,28,"Non ci si nasconde, ad es. , che, con riguardo all'applicazione dell'art. 4 cod. proc. pen. , l'indirizzo interpretativo di questa Corte aveva preso una direzione diversa da quella qui indicata in occasione della legge che, inasprendo il trattamento sanzionatorio con riguardo al reato di usura, aveva indirettamente determinato lo spostamento di competenza per materia dal pretore al tribunale."
L1 Analysis,Italy-IT-1-40.txt,29,"In allora, di fatti, si era ripetutamente affermato il principio secondo cui l'intervenuto aumento, ai sensi dell'art. 11 quinquies, comma primo (introdotto dalla legge di conversione), d.l. 8 giugno 1992 n.306, conv. , con nnodiff. , in I. 7 agosto 1992 n.356, della pena edittale stabilita per il reato di usura, con conseguente attribuzione della competenza per materia al tribunale e non più al pretore, non incide sulla determinazione della competenza medesima per quanto attiene i reati anteriormente commessi, i quali, non potendo essere puniti, in applicazione della regola di cui all'art. 2, comma terzo, cod. pen. , con pena superiore a quella prevista all'epoca della loro .commissione (reclusione fino a due anni e multa), continuano a rientrare, secondo la regola generale di cui all'art. 7, comma 1, cod. proc. pen., nella competenza del Pretore (Sez. 1, n. 794 del 05/02/1997, Tralucco, Rv. 206972; Sez. 1, n. 1751 del 22/03/1995, Lopez e aa. , Rv. 201618; Sez. 1, n. 5559 del 17/12/1993, dep. 1994, Tibando, Rv. 196115)."
L1 Analysis,Italy-IT-1-40.txt,30,"Diversamente, il principio qui affermato si pone invece in linea con quanto in altre occasioni osservato e ritenuto da questa Corte interpretando l'art. 4 cod. proc. pen. nel caso di successione di leggi che, modificando il trattamento sanzionatorio, incidano, per un verso, sulle regole processuali (nella specie, quelle sulla competenza per materia) e, per altro verso, sul principio dell'applicabilità della /ex mition se a quest'ultimo proposito deve trovare applicazione il principio codificato nell'art. 2 cod. pen. , le regole processuali (sulla competenza come sulle modalità di esercizio dell'azione penale e sul rito conseguentemente applicabile) dipendono invece dal principio del tempus regit actum."
L1 Analysis,Italy-IT-1-40.txt,31,"Con riguardo alla legge con cui era stato modificato il trattamento sanzionatorio del reato di guida in stato d'ebbrezza e si era determinata la competenza per il giudizio in capo al tribunale anziché al giudice di pace, il maggioritario orientamento di questa Corte (contra, Sez. 1, n. 28545 del 16/06/2004, Murtas, Rv. 228854), poi confermato da una pronuncia delle Sezioni unite che aveva definitivamente risolto il contrasto (Sez. U, n. 3821 del 17/01/2006, Timofte, Rv. 232592), aveva, appunto, affermato che, in applicazione del principio ""tempus regit actum"" che governa la successione nel tempo delle norme processuali, la competenza per materia in relazione al reato di guida in stato di ebbrezza va determinata sulla base della normativa in vigore al momento in cui il pubblico ministero esercita l'azione penale, non assumendo alcun rilievo, in mancanza di una disciplina transitoria ""ad hoc"", il momento di consumazione del reato (Sez. 1, n. 26787 del 06/07/2005, Mezzalana, Rv. 231845), ferma restando l'applicazione da parte del giudice competente delle disposizioni sanzionatorie più favorevoli al reo, in considerazione della data di consumazione del reato, ai sensi dell'art. 2, comma terzo, cod. pen. (Sez. 1, n. 12148 del 02/03/2005, Norcini, Rv. 231844)."
L1 Analysis,Italy-IT-1-40.txt,32,"Nella motivazione della citata decisione della Sezioni unite, richiamandosi il principio generale secondo il quale «la legge non dispone che per l'avvenire: essa non ha effetto retroattivo» (art. 11, primo comma, preleggi), si afferma che «a questa regola non si sottraggono le disposizioni del diritto processuale penale, salvo che il legislatore non abbia previsto apposite norme transitorie, atte a regolare il passaggio dalla vecchia alla nuova disciplina» (Sez."
L1 Analysis,Italy-IT-1-40.txt,33,"U, n. 3821 del 17/01/2006, Timofte, in motivazione)."
L1 Analysis,Italy-IT-1-40.txt,34,"Dandosi atto che «la regola suddetta - condensata con riferimento alla materia processuale nel brocardo latino tempus regit actum - pur essendo universalmente riconosciuta, è di difficile applicazione quando deve essere riferita a situazioni che non si esauriscono in un determinato momento, ma perdurano nel tempo», la decisione limpidamente afferma che «la legge processuale non contempla i reati e non ""dispone"" rispetto a questi, ma provvede soltanto per l'avvenire, cioè per tutti i procedimenti e per tutti gli atti processuali da compiersi nel momento in cui entra in vigore, salve le eccezioni stabilite dalla legge medesima."
L1 Analysis,Italy-IT-1-40.txt,35,"Con la conseguenza che è erroneo parlare di retroattività delle leggi processuali allorquando esse vengono applicate a fatti commessi prima della loro entrata in vigore: tale pretesa retroattività si riferisce infatti ai reati, e cioè a cosa in ordine alla quale la legge processuale non dispone; mentre le norme sono irretroattive rispetto ai procedimenti e agli atti processuali, che costituiscono il vero oggetto delle loro disposizioni» (Sez."
L1 Analysis,Italy-IT-1-40.txt,36,"U, n. 3821 del 17/01/2006, Timofte, in motivazione)."
L1 Analysis,Italy-IT-1-40.txt,37,"Benché, nel caso esaminato dalla decisione da ultimo citata, la conclusione raggiunta fosse obiettivamente agevolata dal fatto che lo spostamento della competenza dipendeva non soltanto dall'intervenuto inasprimento della pena, recando la nuova legge anche un'espressa attribuzione (il d.l. 27 giugno 2003, numero 151, conv. in I. 1 agosto 2003, numero 214, nel modificare l'art. 186 cod. str. inasprendo la sanzione per chi guida in stato di ebbrezza dispose contestualmente che ""per l'irrogazione della pena è competente il tribunale""), reputa il Collegio che gli argomenti più sopra esposti inducano a preferire la tesi secondo cui, per quanto qui interessa, il richiamo quod poenam ai reati per i quali l'art. 550, comma 1, cod. proc. pen. impone che si proceda con citazione diretta a giudizio vada effettuato in relazione al trattamento sanzionatorio previsto nel momento dell'esercizio dell'azione penale, indipendentemente da quale eventualmente sarà - peraltro, soltanto all'esito del giudizio e soltanto laddove lo stesso dovesse concludersi nel senso dell'affermazione di penale responsabilità - l'individuazione del trattamento sanzionatorio applicabile in base alla lex mitior."
L1 Analysis,Italy-IT-1-40.txt,38,"L'ordinanza impugnata deve pertanto essere annullata senza rinvio, con trasmissione degli atti al Tribunale di Palermo, Ufficio g.i.p., per il seguito di competenza."
