Type,Document,Start,End
L0 Heading,Italy-IT-1-52.txt,23138,23140
L0 Heading,Italy-IT-1-52.txt,22028,22030
L0 Heading,Italy-IT-1-52.txt,21088,21090
L0 Heading,Italy-IT-1-52.txt,19394,19398
L0 Heading,Italy-IT-1-52.txt,18435,18439
L0 Heading,Italy-IT-1-52.txt,17629,17631
L0 Heading,Italy-IT-1-52.txt,16414,16416
L0 Heading,Italy-IT-1-52.txt,13113,13115
L0 Heading,Italy-IT-1-52.txt,8814,8816
L0 Heading,Italy-IT-1-52.txt,8788,8814
L0 Heading,Italy-IT-1-52.txt,8365,8367
L0 Heading,Italy-IT-1-52.txt,8018,8020
L0 Heading,Italy-IT-1-52.txt,7664,7666
L0 Heading,Italy-IT-1-52.txt,7117,7119
L0 Heading,Italy-IT-1-52.txt,6785,6787
L0 Heading,Italy-IT-1-52.txt,5951,5959
L0 Heading,Italy-IT-1-52.txt,5433,5441
L0 Heading,Italy-IT-1-52.txt,5083,5092
L0 Heading,Italy-IT-1-52.txt,4740,4742
L0 Heading,Italy-IT-1-52.txt,2578,2580
L0 Heading,Italy-IT-1-52.txt,1918,1920
L0 Heading,Italy-IT-1-52.txt,1209,1211
L0 Heading,Italy-IT-1-52.txt,1144,1146
L0 Heading,Italy-IT-1-52.txt,733,735
L0 Heading,Italy-IT-1-52.txt,712,729
L1 Background,Italy-IT-1-52.txt,712,8784
L2 Outcome,Italy-IT-1-52.txt,24573,25274
L1 Analysis,Italy-IT-1-52.txt,8788,25274
L0 Out of Scope,Italy-IT-1-53.txt,0,436
L0 Out of Scope,Italy-IT-1-53.txt,7273,7299
L0 Heading,Italy-IT-1-53.txt,7094,7101
L0 Heading,Italy-IT-1-53.txt,6600,6602
L0 Heading,Italy-IT-1-53.txt,4947,4949
L0 Heading,Italy-IT-1-53.txt,2940,2942
L0 Heading,Italy-IT-1-53.txt,2904,2906
L0 Heading,Italy-IT-1-53.txt,2878,2904
L0 Heading,Italy-IT-1-53.txt,2513,2517
L0 Heading,Italy-IT-1-53.txt,2255,2259
L0 Heading,Italy-IT-1-53.txt,1211,1215
L0 Heading,Italy-IT-1-53.txt,1074,1076
L0 Heading,Italy-IT-1-53.txt,461,463
L0 Heading,Italy-IT-1-53.txt,440,457
L2 Outcome,Italy-IT-1-53.txt,7094,7272
L1 Analysis,Italy-IT-1-53.txt,2878,7272
L1 Background,Italy-IT-1-53.txt,440,2874
L0 Out of Scope,Italy-IT-1-54.txt,0,1079
L0 Heading,Italy-IT-1-54.txt,13606,13614
L0 Heading,Italy-IT-1-54.txt,13341,13344
L0 Heading,Italy-IT-1-54.txt,12800,12802
L0 Heading,Italy-IT-1-54.txt,11050,11052
L0 Heading,Italy-IT-1-54.txt,10314,10316
L0 Heading,Italy-IT-1-54.txt,10083,10085
L0 Heading,Italy-IT-1-54.txt,8420,8422
L0 Heading,Italy-IT-1-54.txt,6989,6991
L0 Heading,Italy-IT-1-54.txt,6942,6944
L0 Heading,Italy-IT-1-54.txt,4355,4357
L0 Heading,Italy-IT-1-54.txt,4328,4351
L0 Heading,Italy-IT-1-54.txt,4103,4105
L0 Heading,Italy-IT-1-54.txt,2087,2089
L0 Heading,Italy-IT-1-54.txt,1655,1657
L0 Heading,Italy-IT-1-54.txt,1080,1100
L1 Background,Italy-IT-1-54.txt,1080,4324
L2 Outcome,Italy-IT-1-54.txt,13606,13645
L1 Analysis,Italy-IT-1-54.txt,4328,13645
L0 Out of Scope,Italy-IT-1-2.txt,0,832
L0 Out of Scope,Italy-IT-1-2.txt,13338,13363
L0 Heading,Italy-IT-1-2.txt,12938,12945
L0 Heading,Italy-IT-1-2.txt,11817,11819
L0 Heading,Italy-IT-1-2.txt,10851,10853
L0 Heading,Italy-IT-1-2.txt,7805,7807
L0 Heading,Italy-IT-1-2.txt,7187,7189
L0 Heading,Italy-IT-1-2.txt,6636,6638
L0 Heading,Italy-IT-1-2.txt,4063,4065
L0 Heading,Italy-IT-1-2.txt,3921,3943
L0 Heading,Italy-IT-1-2.txt,1762,1764
L0 Heading,Italy-IT-1-2.txt,857,859
L0 Heading,Italy-IT-1-2.txt,836,853
L1 Background,Italy-IT-1-2.txt,836,3917
L2 Outcome,Italy-IT-1-2.txt,12938,13337
L1 Analysis,Italy-IT-1-2.txt,3921,13337
L0 Out of Scope,Italy-IT-1-55.txt,0,592
L0 Out of Scope,Italy-IT-1-55.txt,4395,4421
L0 Heading,Italy-IT-1-55.txt,4224,4231
L0 Heading,Italy-IT-1-55.txt,3944,3947
L0 Heading,Italy-IT-1-55.txt,3707,3709
L0 Heading,Italy-IT-1-55.txt,2925,2927
L0 Heading,Italy-IT-1-55.txt,2483,2485
L0 Heading,Italy-IT-1-55.txt,2457,2479
L0 Heading,Italy-IT-1-55.txt,2070,2080
L0 Heading,Italy-IT-1-55.txt,1817,1826
L0 Heading,Italy-IT-1-55.txt,1254,1262
L0 Heading,Italy-IT-1-55.txt,1109,1111
L0 Heading,Italy-IT-1-55.txt,592,615
L2 Outcome,Italy-IT-1-55.txt,4224,4394
L1 Analysis,Italy-IT-1-55.txt,2457,4394
L1 Background,Italy-IT-1-55.txt,592,2453
L0 Out of Scope,Italy-IT-1-56.txt,0,242
L0 Out of Scope,Italy-IT-1-56.txt,1973,2010
L0 Heading,Italy-IT-1-56.txt,1813,1819
L0 Heading,Italy-IT-1-56.txt,736,758
L0 Heading,Italy-IT-1-56.txt,788,791
L0 Heading,Italy-IT-1-56.txt,1758,1761
L0 Heading,Italy-IT-1-56.txt,243,260
L0 Heading,Italy-IT-1-56.txt,261,264
L0 Heading,Italy-IT-1-56.txt,557,560
L1 Background,Italy-IT-1-56.txt,243,732
L2 Outcome,Italy-IT-1-56.txt,1813,1972
L1 Analysis,Italy-IT-1-56.txt,736,1973
L0 Out of Scope,Italy-IT-1-3.txt,0,539
L0 Heading,Italy-IT-1-3.txt,543,560
L0 Heading,Italy-IT-1-3.txt,564,566
L0 Heading,Italy-IT-1-3.txt,1835,1837
L0 Heading,Italy-IT-1-3.txt,3433,3435
L0 Heading,Italy-IT-1-3.txt,3600,3622
L0 Heading,Italy-IT-1-3.txt,3682,3684
L0 Heading,Italy-IT-1-3.txt,4516,4518
L0 Heading,Italy-IT-1-3.txt,5153,5155
L0 Heading,Italy-IT-1-3.txt,7322,7324
L0 Heading,Italy-IT-1-3.txt,7362,7364
L0 Heading,Italy-IT-1-3.txt,7487,7494
L2 Outcome,Italy-IT-1-3.txt,7487,7584
L1 Analysis,Italy-IT-1-3.txt,3600,7584
L1 Background,Italy-IT-1-3.txt,543,3596
L0 Out of Scope,Italy-IT-1-57.txt,0,756
L0 Out of Scope,Italy-IT-1-57.txt,15998,16032
L0 Heading,Italy-IT-1-57.txt,15389,15392
L0 Heading,Italy-IT-1-57.txt,14882,14885
L0 Heading,Italy-IT-1-57.txt,13859,13862
L0 Heading,Italy-IT-1-57.txt,13312,13315
L0 Heading,Italy-IT-1-57.txt,12290,12293
L0 Heading,Italy-IT-1-57.txt,11314,11316
L0 Heading,Italy-IT-1-57.txt,9057,9059
L0 Heading,Italy-IT-1-57.txt,8598,8600
L0 Heading,Italy-IT-1-57.txt,8172,8174
L0 Heading,Italy-IT-1-57.txt,7341,7343
L0 Heading,Italy-IT-1-57.txt,6136,6138
L0 Heading,Italy-IT-1-57.txt,5496,5498
L0 Heading,Italy-IT-1-57.txt,4645,4647
L0 Heading,Italy-IT-1-57.txt,4523,4525
L0 Heading,Italy-IT-1-57.txt,4452,4474
L0 Heading,Italy-IT-1-57.txt,4213,4215
L0 Heading,Italy-IT-1-57.txt,3628,3630
L0 Heading,Italy-IT-1-57.txt,3390,3392
L0 Heading,Italy-IT-1-57.txt,2868,2870
L0 Heading,Italy-IT-1-57.txt,1346,1348
L0 Heading,Italy-IT-1-57.txt,781,783
L0 Heading,Italy-IT-1-57.txt,760,781
L2 Outcome,Italy-IT-1-57.txt,15680,15997
L1 Analysis,Italy-IT-1-57.txt,4452,15997
L1 Background,Italy-IT-1-57.txt,760,4448
L0 Out of Scope,Italy-IT-1-58.txt,0,497
L0 Heading,Italy-IT-1-58.txt,6668,6677
L0 Heading,Italy-IT-1-58.txt,2035,2040
L0 Heading,Italy-IT-1-58.txt,1795,1799
L0 Heading,Italy-IT-1-58.txt,1470,1474
L0 Heading,Italy-IT-1-58.txt,972,976
L0 Heading,Italy-IT-1-58.txt,846,848
L0 Heading,Italy-IT-1-58.txt,519,521
L0 Heading,Italy-IT-1-58.txt,498,515
L2 Outcome,Italy-IT-1-58.txt,6668,6840
L0 Heading,Italy-IT-1-58.txt,2163,2185
L1 Analysis,Italy-IT-1-58.txt,2163,6840
L1 Background,Italy-IT-1-58.txt,498,2162
L0 Out of Scope,Italy-IT-1-59.txt,0,507
L0 Out of Scope,Italy-IT-1-59.txt,5572,5599
L0 Heading,Italy-IT-1-59.txt,5242,5245
L0 Heading,Italy-IT-1-59.txt,4928,4930
L0 Heading,Italy-IT-1-59.txt,4629,4631
L0 Heading,Italy-IT-1-59.txt,4286,4288
L0 Heading,Italy-IT-1-59.txt,3272,3274
L0 Heading,Italy-IT-1-59.txt,3201,3223
L0 Heading,Italy-IT-1-59.txt,2866,2868
L0 Heading,Italy-IT-1-59.txt,2694,2696
L0 Heading,Italy-IT-1-59.txt,2377,2379
L0 Heading,Italy-IT-1-59.txt,1817,1819
L0 Heading,Italy-IT-1-59.txt,962,964
L0 Heading,Italy-IT-1-59.txt,530,532
L0 Heading,Italy-IT-1-59.txt,509,526
L1 Background,Italy-IT-1-59.txt,509,3197
L2 Outcome,Italy-IT-1-59.txt,5242,5571
L1 Analysis,Italy-IT-1-59.txt,3201,5571
L0 Out of Scope,Italy-IT-1-60.txt,0,346
L0 Heading,Italy-IT-1-60.txt,347,364
L0 Heading,Italy-IT-1-60.txt,368,370
L0 Heading,Italy-IT-1-60.txt,873,875
L0 Heading,Italy-IT-1-60.txt,2571,2593
L0 Heading,Italy-IT-1-60.txt,2597,2599
L0 Heading,Italy-IT-1-60.txt,2670,2672
L0 Heading,Italy-IT-1-60.txt,3248,3256
L0 Heading,Italy-IT-1-60.txt,5834,5836
L0 Heading,Italy-IT-1-60.txt,4536,4540
L0 Heading,Italy-IT-1-60.txt,4046,4048
L0 Heading,Italy-IT-1-60.txt,5051,5054
L0 Heading,Italy-IT-1-60.txt,5981,5988
L0 Out of Scope,Italy-IT-1-60.txt,6174,6204
L2 Outcome,Italy-IT-1-60.txt,5981,6172
L1 Analysis,Italy-IT-1-60.txt,2571,6172
L1 Background,Italy-IT-1-60.txt,347,2567
L0 Out of Scope,Italy-IT-1-61.txt,0,366
L0 Out of Scope,Italy-IT-1-61.txt,4236,4403
L2 Outcome,Italy-IT-1-61.txt,4073,4236
L0 Heading,Italy-IT-1-61.txt,1633,1655
L0 Heading,Italy-IT-1-61.txt,370,387
L1 Analysis,Italy-IT-1-61.txt,1633,4236
L1 Background,Italy-IT-1-61.txt,370,1629
L0 Out of Scope,Italy-IT-1-62.txt,0,385
L0 Out of Scope,Italy-IT-1-62.txt,5990,6021
L0 Heading,Italy-IT-1-62.txt,5541,5547
L0 Heading,Italy-IT-1-62.txt,2292,2314
L0 Heading,Italy-IT-1-62.txt,2318,2321
L0 Heading,Italy-IT-1-62.txt,386,403
L0 Heading,Italy-IT-1-62.txt,407,409
L0 Heading,Italy-IT-1-62.txt,1304,1306
L2 Outcome,Italy-IT-1-62.txt,5541,5989
L1 Analysis,Italy-IT-1-62.txt,2292,5989
L1 Background,Italy-IT-1-62.txt,386,2288
L0 Out of Scope,Italy-IT-1-63.txt,0,436
L0 Out of Scope,Italy-IT-1-63.txt,4758,4788
L0 Heading,Italy-IT-1-63.txt,438,482
L0 Heading,Italy-IT-1-63.txt,4586,4592
L2 Outcome,Italy-IT-1-63.txt,4586,4756
L1 Analysis,Italy-IT-1-63.txt,3253,4757
L1 Background,Italy-IT-1-63.txt,438,3252
L0 Out of Scope,Italy-IT-1-64.txt,0,666
L0 Heading,Italy-IT-1-64.txt,20108,20114
L0 Heading,Italy-IT-1-64.txt,18358,18366
L0 Heading,Italy-IT-1-64.txt,15453,15461
L0 Heading,Italy-IT-1-64.txt,11531,11539
L0 Heading,Italy-IT-1-64.txt,6516,6518
L0 Heading,Italy-IT-1-64.txt,5804,5806
L0 Heading,Italy-IT-1-64.txt,3948,3950
L0 Heading,Italy-IT-1-64.txt,3004,3006
L0 Heading,Italy-IT-1-64.txt,2903,2934
L0 Heading,Italy-IT-1-64.txt,670,687
L0 Heading,Italy-IT-1-64.txt,691,693
L1 Background,Italy-IT-1-64.txt,670,2899
L2 Outcome,Italy-IT-1-64.txt,20108,20197
L1 Analysis,Italy-IT-1-64.txt,2903,20197
L0 Out of Scope,Italy-IT-1-65.txt,0,570
L0 Out of Scope,Italy-IT-1-65.txt,11796,11894
L0 Heading,Italy-IT-1-65.txt,11529,11537
L0 Heading,Italy-IT-1-65.txt,6640,6648
L0 Heading,Italy-IT-1-65.txt,3549,3551
L0 Heading,Italy-IT-1-65.txt,3590,3592
L0 Heading,Italy-IT-1-65.txt,3374,3383
L0 Heading,Italy-IT-1-65.txt,2891,2899
L0 Heading,Italy-IT-1-65.txt,2607,2615
L0 Heading,Italy-IT-1-65.txt,1208,1210
L0 Heading,Italy-IT-1-65.txt,570,597
L2 Outcome,Italy-IT-1-65.txt,11529,11795
L1 Analysis,Italy-IT-1-65.txt,3551,11795
L1 Background,Italy-IT-1-65.txt,574,3551
L0 Out of Scope,Italy-IT-1-66.txt,0,495
L0 Heading,Italy-IT-1-66.txt,495,512
L0 Heading,Italy-IT-1-66.txt,516,518
L0 Heading,Italy-IT-1-66.txt,2509,2511
L0 Heading,Italy-IT-1-66.txt,2674,2682
L0 Heading,Italy-IT-1-66.txt,3041,3049
L0 Heading,Italy-IT-1-66.txt,3738,3746
L0 Heading,Italy-IT-1-66.txt,3939,3961
L0 Heading,Italy-IT-1-66.txt,3965,3967
L0 Heading,Italy-IT-1-66.txt,4001,4003
L0 Heading,Italy-IT-1-66.txt,4397,4399
L0 Heading,Italy-IT-1-66.txt,6551,6553
L0 Heading,Italy-IT-1-66.txt,7366,7368
L0 Heading,Italy-IT-1-66.txt,7658,7665
L2 Outcome,Italy-IT-1-66.txt,7658,7759
L1 Analysis,Italy-IT-1-66.txt,3939,7759
L1 Background,Italy-IT-1-66.txt,495,3935
L0 Out of Scope,Italy-IT-1-67.txt,0,224
L0 Heading,Italy-IT-1-67.txt,21344,21351
L0 Heading,Italy-IT-1-67.txt,20786,20792
L0 Heading,Italy-IT-1-67.txt,19089,19095
L0 Heading,Italy-IT-1-67.txt,17127,17133
L0 Heading,Italy-IT-1-67.txt,16833,16837
L0 Heading,Italy-IT-1-67.txt,15184,15188
L2 Outcome,Italy-IT-1-67.txt,21344,21447
L0 Heading,Italy-IT-1-67.txt,13738,13742
L0 Heading,Italy-IT-1-67.txt,10885,10889
L0 Heading,Italy-IT-1-67.txt,10800,10802
L0 Heading,Italy-IT-1-67.txt,9956,9965
L0 Heading,Italy-IT-1-67.txt,8669,8677
L0 Heading,Italy-IT-1-67.txt,7730,7738
L0 Heading,Italy-IT-1-67.txt,7130,7132
L0 Heading,Italy-IT-1-67.txt,6316,6318
L0 Heading,Italy-IT-1-67.txt,6164,6166
L0 Heading,Italy-IT-1-67.txt,6138,6160
L0 Heading,Italy-IT-1-67.txt,5575,5577
L0 Heading,Italy-IT-1-67.txt,3995,4003
L0 Heading,Italy-IT-1-67.txt,2642,2650
L0 Heading,Italy-IT-1-67.txt,2498,2500
L0 Heading,Italy-IT-1-67.txt,2252,2260
L0 Heading,Italy-IT-1-67.txt,1547,1555
L0 Heading,Italy-IT-1-67.txt,750,754
L0 Heading,Italy-IT-1-67.txt,224,247
L1 Analysis,Italy-IT-1-67.txt,6138,21447
L1 Background,Italy-IT-1-67.txt,224,6134
L0 Out of Scope,Italy-IT-1-68.txt,0,641
L0 Heading,Italy-IT-1-68.txt,645,662
L0 Heading,Italy-IT-1-68.txt,666,668
L0 Heading,Italy-IT-1-68.txt,1510,1512
L0 Heading,Italy-IT-1-68.txt,5574,5596
L0 Heading,Italy-IT-1-68.txt,5600,5602
L0 Heading,Italy-IT-1-68.txt,5681,5683
L0 Heading,Italy-IT-1-68.txt,7262,7264
L0 Heading,Italy-IT-1-68.txt,8303,8305
L0 Heading,Italy-IT-1-68.txt,10763,10770
L2 Outcome,Italy-IT-1-68.txt,10763,11082
L1 Analysis,Italy-IT-1-68.txt,5574,11082
L1 Background,Italy-IT-1-68.txt,645,5574
L0 Out of Scope,Italy-IT-1-5.txt,0,516
L0 Out of Scope,Italy-IT-1-5.txt,4020,4230
L0 Heading,Italy-IT-1-5.txt,3850,3856
L0 Heading,Italy-IT-1-5.txt,3372,3374
L0 Heading,Italy-IT-1-5.txt,2159,2161
L0 Heading,Italy-IT-1-5.txt,2133,2155
L0 Heading,Italy-IT-1-5.txt,912,914
L0 Heading,Italy-IT-1-5.txt,541,543
L0 Heading,Italy-IT-1-5.txt,520,537
L1 Background,Italy-IT-1-5.txt,520,2129
L2 Outcome,Italy-IT-1-5.txt,3850,4019
L1 Analysis,Italy-IT-1-5.txt,2133,4019
L0 Out of Scope,Italy-IT-1-69.txt,0,334
L0 Heading,Italy-IT-1-69.txt,8573,8581
L0 Heading,Italy-IT-1-69.txt,5415,5417
L0 Heading,Italy-IT-1-69.txt,5389,5411
L0 Heading,Italy-IT-1-69.txt,336,354
L2 Outcome,Italy-IT-1-69.txt,8573,8668
L1 Analysis,Italy-IT-1-69.txt,5389,8668
L1 Background,Italy-IT-1-69.txt,336,5385
L0 Out of Scope,Italy-IT-1-70.txt,0,363
L0 Out of Scope,Italy-IT-1-70.txt,4208,4237
L0 Heading,Italy-IT-1-70.txt,3963,3969
L0 Heading,Italy-IT-1-70.txt,2413,2415
L0 Heading,Italy-IT-1-70.txt,1871,1873
L0 Heading,Italy-IT-1-70.txt,1732,1734
L0 Heading,Italy-IT-1-70.txt,1385,1387
L0 Heading,Italy-IT-1-70.txt,1359,1381
L0 Heading,Italy-IT-1-70.txt,642,644
L0 Heading,Italy-IT-1-70.txt,384,386
L0 Heading,Italy-IT-1-70.txt,363,384
L2 Outcome,Italy-IT-1-70.txt,3963,4207
L1 Analysis,Italy-IT-1-70.txt,1359,4207
L1 Background,Italy-IT-1-70.txt,363,1355
L0 Out of Scope,Italy-IT-1-71.txt,0,646
L0 Out of Scope,Italy-IT-1-71.txt,10130,10154
L0 Heading,Italy-IT-1-71.txt,9886,9889
L0 Heading,Italy-IT-1-71.txt,9654,9656
L0 Heading,Italy-IT-1-71.txt,9497,9499
L0 Heading,Italy-IT-1-71.txt,8282,8284
L0 Heading,Italy-IT-1-71.txt,7886,7888
L0 Heading,Italy-IT-1-71.txt,7582,7584
L0 Heading,Italy-IT-1-71.txt,5915,5917
L0 Heading,Italy-IT-1-71.txt,5214,5216
L0 Heading,Italy-IT-1-71.txt,4102,4104
L0 Heading,Italy-IT-1-71.txt,4076,4098
L0 Heading,Italy-IT-1-71.txt,1067,1069
L0 Heading,Italy-IT-1-71.txt,671,673
L0 Heading,Italy-IT-1-71.txt,650,667
L2 Outcome,Italy-IT-1-71.txt,9886,10129
L1 Analysis,Italy-IT-1-71.txt,4076,10129
L1 Background,Italy-IT-1-71.txt,650,4076
L0 Out of Scope,Italy-IT-1-72.txt,0,403
L0 Heading,Italy-IT-1-72.txt,6753,6760
L0 Heading,Italy-IT-1-72.txt,5079,5082
L0 Heading,Italy-IT-1-72.txt,4433,4437
L0 Heading,Italy-IT-1-72.txt,3386,3389
L0 Heading,Italy-IT-1-72.txt,1920,1923
L0 Heading,Italy-IT-1-72.txt,1881,1885
L0 Heading,Italy-IT-1-72.txt,405,426
L2 Outcome,Italy-IT-1-72.txt,6753,6865
L1 Analysis,Italy-IT-1-72.txt,1881,6865
L1 Background,Italy-IT-1-72.txt,405,1879
L0 Out of Scope,Italy-IT-1-74.txt,46312,46338
L0 Heading,Italy-IT-1-74.txt,46085,46093
L0 Heading,Italy-IT-1-74.txt,45653,45656
L0 Heading,Italy-IT-1-74.txt,44874,44877
L0 Heading,Italy-IT-1-74.txt,42389,42392
L0 Heading,Italy-IT-1-74.txt,43908,43911
L0 Heading,Italy-IT-1-74.txt,41650,41653
L0 Heading,Italy-IT-1-74.txt,39951,39954
L0 Heading,Italy-IT-1-74.txt,39211,39219
L0 Heading,Italy-IT-1-74.txt,36878,36880
L0 Heading,Italy-IT-1-74.txt,33804,33806
L0 Heading,Italy-IT-1-74.txt,30176,30178
L0 Heading,Italy-IT-1-74.txt,28626,28628
L0 Heading,Italy-IT-1-74.txt,24004,24006
L0 Heading,Italy-IT-1-74.txt,21077,21079
L0 Heading,Italy-IT-1-74.txt,14051,14053
L0 Heading,Italy-IT-1-74.txt,12999,13007
L0 Heading,Italy-IT-1-74.txt,9616,9624
L0 Heading,Italy-IT-1-74.txt,9405,9407
L0 Heading,Italy-IT-1-74.txt,8041,8073
L0 Heading,Italy-IT-1-74.txt,7883,7885
L0 Heading,Italy-IT-1-74.txt,7450,7452
L0 Heading,Italy-IT-1-74.txt,3240,3242
L0 Heading,Italy-IT-1-74.txt,1523,1525
L0 Heading,Italy-IT-1-74.txt,757,759
L0 Out of Scope,Italy-IT-1-74.txt,0,733
L0 Heading,Italy-IT-1-74.txt,735,753
L2 Outcome,Italy-IT-1-74.txt,46085,46310
L1 Analysis,Italy-IT-1-74.txt,8041,46310
L1 Background,Italy-IT-1-74.txt,735,8037
L0 Out of Scope,Italy-IT-1-75.txt,0,222
L0 Out of Scope,Italy-IT-1-75.txt,6921,6943
L0 Heading,Italy-IT-1-75.txt,6714,6721
L0 Heading,Italy-IT-1-75.txt,3886,3889
L0 Heading,Italy-IT-1-75.txt,2483,2485
L0 Heading,Italy-IT-1-75.txt,1705,1707
L0 Heading,Italy-IT-1-75.txt,1651,1653
L0 Heading,Italy-IT-1-75.txt,1622,1647
L0 Heading,Italy-IT-1-75.txt,1250,1252
L0 Heading,Italy-IT-1-75.txt,243,245
L0 Heading,Italy-IT-1-75.txt,222,239
L2 Outcome,Italy-IT-1-75.txt,6714,6921
L1 Analysis,Italy-IT-1-75.txt,1622,6921
L1 Background,Italy-IT-1-75.txt,222,1622
L0 Out of Scope,Italy-IT-1-73.txt,0,465
L0 Heading,Italy-IT-1-73.txt,11173,11179
L0 Heading,Italy-IT-1-73.txt,10953,10955
L0 Heading,Italy-IT-1-73.txt,8198,8206
L0 Heading,Italy-IT-1-73.txt,2991,2999
L0 Heading,Italy-IT-1-73.txt,2539,2569
L0 Heading,Italy-IT-1-73.txt,1697,1706
L0 Heading,Italy-IT-1-73.txt,1084,1092
L0 Heading,Italy-IT-1-73.txt,964,966
L0 Heading,Italy-IT-1-73.txt,466,489
L2 Outcome,Italy-IT-1-73.txt,11173,11281
L1 Analysis,Italy-IT-1-73.txt,2539,11281
L1 Background,Italy-IT-1-73.txt,466,2535
L0 Out of Scope,Italy-IT-1-76.txt,0,587
L0 Out of Scope,Italy-IT-1-76.txt,15557,15584
L0 Heading,Italy-IT-1-76.txt,15468,15474
L0 Heading,Italy-IT-1-76.txt,15367,15370
L0 Heading,Italy-IT-1-76.txt,14876,14878
L0 Heading,Italy-IT-1-76.txt,14197,14199
L0 Heading,Italy-IT-1-76.txt,10821,10823
L0 Heading,Italy-IT-1-76.txt,8883,8885
L0 Heading,Italy-IT-1-76.txt,7468,7470
L0 Heading,Italy-IT-1-76.txt,7438,7440
L0 Heading,Italy-IT-1-76.txt,7412,7434
L0 Heading,Italy-IT-1-76.txt,6384,6388
L0 Heading,Italy-IT-1-76.txt,5710,5714
L0 Heading,Italy-IT-1-76.txt,4335,4339
L0 Heading,Italy-IT-1-76.txt,3787,3791
L0 Heading,Italy-IT-1-76.txt,1248,1252
L0 Heading,Italy-IT-1-76.txt,1100,1102
L0 Heading,Italy-IT-1-76.txt,587,610
L2 Outcome,Italy-IT-1-76.txt,15468,15556
L1 Analysis,Italy-IT-1-76.txt,7412,15556
L1 Background,Italy-IT-1-76.txt,587,7408
L0 Out of Scope,Italy-IT-1-77.txt,0,497
L0 Out of Scope,Italy-IT-1-77.txt,22412,22439
L0 Heading,Italy-IT-1-77.txt,22252,22258
L0 Heading,Italy-IT-1-77.txt,21758,21760
L0 Heading,Italy-IT-1-77.txt,20273,20275
L0 Heading,Italy-IT-1-77.txt,17375,17377
L0 Heading,Italy-IT-1-77.txt,13467,13469
L0 Heading,Italy-IT-1-77.txt,8047,8049
L0 Heading,Italy-IT-1-77.txt,7875,7877
L0 Heading,Italy-IT-1-77.txt,7845,7867
L0 Heading,Italy-IT-1-77.txt,4600,4602
L0 Heading,Italy-IT-1-77.txt,1239,1241
L0 Heading,Italy-IT-1-77.txt,1005,1007
L0 Heading,Italy-IT-1-77.txt,499,523
L2 Outcome,Italy-IT-1-77.txt,22252,22410
L1 Analysis,Italy-IT-1-77.txt,7845,22410
L1 Background,Italy-IT-1-77.txt,499,7841
L0 Out of Scope,Italy-IT-1-78.txt,0,828
L0 Out of Scope,Italy-IT-1-78.txt,6278,6303
L0 Heading,Italy-IT-1-78.txt,6048,6051
L0 Heading,Italy-IT-1-78.txt,5333,5335
L0 Heading,Italy-IT-1-78.txt,2463,2491
L0 Heading,Italy-IT-1-78.txt,2338,2340
L0 Heading,Italy-IT-1-78.txt,2042,2046
L0 Heading,Italy-IT-1-78.txt,1271,1275
L0 Heading,Italy-IT-1-78.txt,1186,1188
L0 Heading,Italy-IT-1-78.txt,829,852
L2 Outcome,Italy-IT-1-78.txt,6048,6278
L1 Analysis,Italy-IT-1-78.txt,2463,6278
L1 Background,Italy-IT-1-78.txt,829,2459
L0 Out of Scope,Italy-IT-1-80.txt,0,858
L0 Out of Scope,Italy-IT-1-80.txt,8479,8498
L0 Heading,Italy-IT-1-80.txt,8391,8398
L0 Heading,Italy-IT-1-80.txt,8292,8294
L0 Heading,Italy-IT-1-80.txt,7779,7783
L0 Heading,Italy-IT-1-80.txt,6918,6920
L0 Heading,Italy-IT-1-80.txt,4288,4290
L0 Heading,Italy-IT-1-80.txt,3857,3859
L0 Heading,Italy-IT-1-80.txt,3769,3771
L0 Heading,Italy-IT-1-80.txt,3743,3765
L0 Heading,Italy-IT-1-80.txt,3593,3595
L0 Heading,Italy-IT-1-80.txt,2877,2879
L0 Heading,Italy-IT-1-80.txt,1263,1265
L0 Heading,Italy-IT-1-80.txt,883,885
L0 Heading,Italy-IT-1-80.txt,862,879
L2 Outcome,Italy-IT-1-80.txt,8391,8479
L1 Analysis,Italy-IT-1-80.txt,3743,8479
L1 Background,Italy-IT-1-80.txt,862,3739
L0 Out of Scope,Italy-IT-1-79.txt,0,428
L0 Heading,Italy-IT-1-79.txt,8610,8614
L0 Heading,Italy-IT-1-79.txt,8232,8234
L0 Heading,Italy-IT-1-79.txt,8094,8096
L0 Heading,Italy-IT-1-79.txt,6495,6499
L0 Heading,Italy-IT-1-79.txt,5893,5897
L0 Heading,Italy-IT-1-79.txt,5405,5409
L0 Heading,Italy-IT-1-79.txt,4855,4859
L0 Heading,Italy-IT-1-79.txt,4323,4332
L0 Heading,Italy-IT-1-79.txt,3220,3222
L0 Heading,Italy-IT-1-79.txt,2991,3019
L0 Heading,Italy-IT-1-79.txt,2588,2590
L0 Heading,Italy-IT-1-79.txt,2077,2082
L0 Heading,Italy-IT-1-79.txt,1557,1561
L0 Heading,Italy-IT-1-79.txt,1155,1159
L0 Heading,Italy-IT-1-79.txt,830,832
L0 Heading,Italy-IT-1-79.txt,429,452
L2 Outcome,Italy-IT-1-79.txt,8610,8793
L1 Analysis,Italy-IT-1-79.txt,2991,8793
L1 Background,Italy-IT-1-79.txt,429,2987
