Type,Document,Start,End
L1 Background,Germany-DE-1-61.txt,812,2796
L1 Analysis,Germany-DE-1-61.txt,2798,7424
L0 Out of Scope,Germany-DE-1-62.txt,2,1131
L0 Heading,Germany-DE-1-62.txt,1133,1138
L0 Heading,Germany-DE-1-62.txt,1597,1607
L1 Analysis,Germany-DE-1-62.txt,1133,1595
L2 Outcome,Germany-DE-1-62.txt,1133,1595
L1 Background,Germany-DE-1-62.txt,1597,8033
L0 Heading,Germany-DE-1-62.txt,8035,8054
L1 Analysis,Germany-DE-1-62.txt,8035,30530
L0 Out of Scope,Germany-DE-1-63.txt,2,470
L0 Heading,Germany-DE-1-63.txt,472,477
L0 Heading,Germany-DE-1-63.txt,817,823
L1 Analysis,Germany-DE-1-63.txt,472,815
L2 Outcome,Germany-DE-1-63.txt,472,815
L1 Background,Germany-DE-1-63.txt,817,1162
L1 Analysis,Germany-DE-1-63.txt,1164,9293
L0 Out of Scope,Germany-DE-1-64.txt,2,1293
L0 Heading,Germany-DE-1-64.txt,1295,1300
L0 Heading,Germany-DE-1-64.txt,1545,1555
L1 Analysis,Germany-DE-1-64.txt,1295,1543
L2 Outcome,Germany-DE-1-64.txt,1295,1543
L1 Background,Germany-DE-1-64.txt,1545,5297
L0 Heading,Germany-DE-1-64.txt,5299,5318
L1 Analysis,Germany-DE-1-64.txt,5299,29430
L0 Heading,Germany-DE-1-65.txt,323,333
L0 Out of Scope,Germany-DE-1-65.txt,2,98
L0 Heading,Germany-DE-1-65.txt,100,105
L1 Analysis,Germany-DE-1-65.txt,100,321
L2 Outcome,Germany-DE-1-65.txt,100,321
L1 Background,Germany-DE-1-65.txt,323,2780
L0 Heading,Germany-DE-1-65.txt,2782,2801
L1 Analysis,Germany-DE-1-65.txt,2782,25874
L0 Out of Scope,Germany-DE-1-66.txt,2,964
L0 Heading,Germany-DE-1-66.txt,966,971
L1 Analysis,Germany-DE-1-66.txt,966,1244
L2 Outcome,Germany-DE-1-66.txt,966,1244
L0 Heading,Germany-DE-1-66.txt,1246,1252
L1 Background,Germany-DE-1-66.txt,1246,3502
L1 Analysis,Germany-DE-1-66.txt,3504,16461
L0 Out of Scope,Germany-DE-1-67.txt,2,934
L0 Heading,Germany-DE-1-67.txt,936,941
L0 Heading,Germany-DE-1-67.txt,1200,1210
L1 Analysis,Germany-DE-1-67.txt,936,1198
L2 Outcome,Germany-DE-1-67.txt,936,1198
L1 Background,Germany-DE-1-67.txt,1200,5028
L0 Heading,Germany-DE-1-67.txt,5030,5049
L1 Analysis,Germany-DE-1-67.txt,5030,28740
L0 Out of Scope,Germany-DE-1-68.txt,2,672
L0 Heading,Germany-DE-1-68.txt,674,679
L0 Heading,Germany-DE-1-68.txt,1019,1029
L1 Analysis,Germany-DE-1-68.txt,674,1017
L2 Outcome,Germany-DE-1-68.txt,674,1017
L1 Background,Germany-DE-1-68.txt,1019,5471
L0 Heading,Germany-DE-1-68.txt,5473,5492
L1 Analysis,Germany-DE-1-68.txt,5473,14837
L0 Out of Scope,Germany-DE-1-69.txt,2,337
L0 Heading,Germany-DE-1-69.txt,339,345
L2 Outcome,Germany-DE-1-69.txt,347,618
L1 Analysis,Germany-DE-1-69.txt,339,1905
L0 Out of Scope,Germany-DE-1-70.txt,2,579
L0 Heading,Germany-DE-1-70.txt,581,587
L1 Analysis,Germany-DE-1-70.txt,581,5754
L2 Outcome,Germany-DE-1-70.txt,589,965
L0 Out of Scope,Germany-DE-1-71.txt,2,602
L0 Heading,Germany-DE-1-71.txt,604,609
L0 Heading,Germany-DE-1-71.txt,680,686
L2 Outcome,Germany-DE-1-71.txt,604,678
L1 Analysis,Germany-DE-1-71.txt,604,4230
L0 Out of Scope,Germany-DE-1-72.txt,2,571
L0 Heading,Germany-DE-1-72.txt,573,579
L0 Heading,Germany-DE-1-72.txt,581,583
L0 Heading,Germany-DE-1-72.txt,2575,2578
L1 Background,Germany-DE-1-72.txt,573,2573
L1 Analysis,Germany-DE-1-72.txt,2575,5135
L0 Out of Scope,Germany-DE-1-74.txt,2,895
L0 Heading,Germany-DE-1-74.txt,897,902
L0 Heading,Germany-DE-1-74.txt,1022,1028
L1 Analysis,Germany-DE-1-74.txt,897,1020
L2 Outcome,Germany-DE-1-74.txt,897,1020
L0 Heading,Germany-DE-1-74.txt,1451,1453
L0 Heading,Germany-DE-1-74.txt,25879,25882
L0 Heading,Germany-DE-1-74.txt,41071,41075
L0 Heading,Germany-DE-1-74.txt,68771,68774
L0 Heading,Germany-DE-1-74.txt,96150,96152
L0 Heading,Germany-DE-1-74.txt,96220,96222
L0 Heading,Germany-DE-1-74.txt,154276,154279
L1 Background,Germany-DE-1-74.txt,1022,96148
L1 Analysis,Germany-DE-1-74.txt,96150,167362
L0 Out of Scope,Germany-DE-1-73.txt,2,534
L0 Heading,Germany-DE-1-73.txt,536,541
L2 Outcome,Germany-DE-1-73.txt,536,608
L0 Heading,Germany-DE-1-73.txt,610,616
L0 Heading,Germany-DE-1-73.txt,618,620
L0 Heading,Germany-DE-1-73.txt,10812,10815
L0 Heading,Germany-DE-1-73.txt,11221,11225
L1 Analysis,Germany-DE-1-73.txt,536,608
L1 Background,Germany-DE-1-73.txt,610,11219
L1 Analysis,Germany-DE-1-73.txt,11221,21013
L0 Out of Scope,Germany-DE-1-75.txt,2,792
L0 Heading,Germany-DE-1-75.txt,794,799
L0 Heading,Germany-DE-1-75.txt,868,874
L1 Analysis,Germany-DE-1-75.txt,794,866
L2 Outcome,Germany-DE-1-75.txt,794,866
L0 Heading,Germany-DE-1-75.txt,876,878
L1 Background,Germany-DE-1-75.txt,868,2383
L0 Heading,Germany-DE-1-75.txt,2385,2388
L1 Analysis,Germany-DE-1-75.txt,2385,17618
L0 Out of Scope,Germany-DE-1-76.txt,2,688
L0 Heading,Germany-DE-1-76.txt,690,695
L0 Heading,Germany-DE-1-76.txt,1090,1096
L1 Analysis,Germany-DE-1-76.txt,690,1088
L2 Outcome,Germany-DE-1-76.txt,690,1088
L1 Background,Germany-DE-1-76.txt,1090,1698
L1 Analysis,Germany-DE-1-76.txt,1700,16338
L0 Out of Scope,Germany-DE-1-77.txt,2,309
L0 Heading,Germany-DE-1-77.txt,311,316
L0 Heading,Germany-DE-1-77.txt,575,581
L2 Outcome,Germany-DE-1-77.txt,311,573
L0 Out of Scope,Germany-DE-1-78.txt,2,875
L0 Heading,Germany-DE-1-78.txt,877,882
L0 Heading,Germany-DE-1-78.txt,1475,1481
L0 Heading,Germany-DE-1-78.txt,1483,1485
L1 Analysis,Germany-DE-1-78.txt,877,1473
L2 Outcome,Germany-DE-1-78.txt,877,1473
L1 Background,Germany-DE-1-78.txt,1475,4555
L0 Heading,Germany-DE-1-78.txt,4557,4560
L1 Analysis,Germany-DE-1-78.txt,4557,17006
L0 Heading,Germany-DE-1-78.txt,16419,16423
L0 Out of Scope,Germany-DE-1-79.txt,2,831
L0 Heading,Germany-DE-1-79.txt,833,838
L2 Outcome,Germany-DE-1-79.txt,833,1794
L0 Heading,Germany-DE-1-79.txt,1796,1802
L0 Heading,Germany-DE-1-79.txt,1968,1970
L1 Analysis,Germany-DE-1-79.txt,833,1794
L0 Heading,Germany-DE-1-79.txt,2968,2971
L0 Heading,Germany-DE-1-79.txt,3593,3597
L0 Heading,Germany-DE-1-79.txt,4265,4268
L1 Background,Germany-DE-1-79.txt,1796,4263
L1 Analysis,Germany-DE-1-79.txt,4265,9119
L0 Out of Scope,Germany-DE-1-80.txt,2,389
L0 Heading,Germany-DE-1-80.txt,391,396
L0 Heading,Germany-DE-1-80.txt,467,473
L2 Outcome,Germany-DE-1-80.txt,391,465
L1 Analysis,Germany-DE-1-80.txt,391,2736
L0 Out of Scope,Germany-DE-1-81.txt,2,348
L0 Heading,Germany-DE-1-81.txt,350,355
L0 Heading,Germany-DE-1-81.txt,475,481
L2 Outcome,Germany-DE-1-81.txt,350,473
L1 Analysis,Germany-DE-1-81.txt,350,1618
L0 Out of Scope,Germany-DE-1-82.txt,2,988
L0 Heading,Germany-DE-1-82.txt,990,1000
L1 Background,Germany-DE-1-82.txt,990,5291
L0 Heading,Germany-DE-1-82.txt,5293,5312
L1 Analysis,Germany-DE-1-82.txt,5293,16669
L0 Out of Scope,Germany-DE-1-83.txt,2,469
L0 Heading,Germany-DE-1-83.txt,471,481
L1 Background,Germany-DE-1-83.txt,471,4809
L0 Heading,Germany-DE-1-83.txt,4811,4830
L1 Analysis,Germany-DE-1-83.txt,4811,10030
L2 Outcome,Germany-DE-1-83.txt,4832,5134
L2 Outcome,Germany-DE-1-82.txt,5314,5832
L0 Out of Scope,Germany-DE-1-84.txt,2,1100
L0 Heading,Germany-DE-1-84.txt,1102,1112
L1 Background,Germany-DE-1-84.txt,1102,3769
L0 Heading,Germany-DE-1-84.txt,3771,3790
L1 Analysis,Germany-DE-1-84.txt,3771,9337
L2 Outcome,Germany-DE-1-84.txt,3792,4051
L0 Out of Scope,Germany-DE-1-85.txt,2,2662
L0 Heading,Germany-DE-1-85.txt,2664,2674
L1 Background,Germany-DE-1-85.txt,2664,6342
L0 Heading,Germany-DE-1-85.txt,6344,6363
L1 Analysis,Germany-DE-1-85.txt,6344,30323
L2 Outcome,Germany-DE-1-85.txt,6365,7659
L0 Out of Scope,Germany-DE-1-87.txt,2,868
L0 Heading,Germany-DE-1-87.txt,870,880
L1 Background,Germany-DE-1-87.txt,870,2429
L0 Heading,Germany-DE-1-87.txt,2431,2450
L1 Analysis,Germany-DE-1-87.txt,2431,14987
L2 Outcome,Germany-DE-1-87.txt,2555,2872
L0 Out of Scope,Germany-DE-1-86.txt,2,550
L0 Heading,Germany-DE-1-86.txt,552,562
L0 Heading,Germany-DE-1-86.txt,2633,2652
L1 Background,Germany-DE-1-86.txt,552,2631
L1 Analysis,Germany-DE-1-86.txt,2633,7656
L2 Outcome,Germany-DE-1-86.txt,2654,2788
L0 Out of Scope,Germany-DE-1-88.txt,2,1934
L0 Heading,Germany-DE-1-88.txt,1936,1946
L0 Heading,Germany-DE-1-88.txt,5334,5353
L1 Background,Germany-DE-1-88.txt,1936,5332
L1 Analysis,Germany-DE-1-88.txt,5334,16779
L2 Outcome,Germany-DE-1-88.txt,5355,5544
L0 Out of Scope,Germany-DE-1-89.txt,2,2315
L0 Heading,Germany-DE-1-89.txt,2317,2327
L1 Background,Germany-DE-1-89.txt,2317,5993
L0 Heading,Germany-DE-1-89.txt,5995,6014
L1 Analysis,Germany-DE-1-89.txt,5995,27317
L2 Outcome,Germany-DE-1-89.txt,6016,7801
L0 Out of Scope,Germany-DE-1-90.txt,2,706
L0 Heading,Germany-DE-1-90.txt,708,714
L1 Analysis,Germany-DE-1-90.txt,708,4452
L2 Outcome,Germany-DE-1-90.txt,716,939
L0 Out of Scope,Germany-DE-1-91.txt,2,740
L0 Heading,Germany-DE-1-91.txt,742,752
L0 Heading,Germany-DE-1-91.txt,3919,3938
L1 Background,Germany-DE-1-91.txt,742,3917
L1 Analysis,Germany-DE-1-91.txt,3919,8915
L2 Outcome,Germany-DE-1-91.txt,3940,3987
L0 Out of Scope,Germany-DE-1-92.txt,2,612
L0 Heading,Germany-DE-1-92.txt,614,619
L1 Analysis,Germany-DE-1-92.txt,614,823
L2 Outcome,Germany-DE-1-92.txt,614,823
L0 Heading,Germany-DE-1-92.txt,825,835
L1 Background,Germany-DE-1-92.txt,825,20203
L0 Heading,Germany-DE-1-92.txt,20205,20224
L1 Analysis,Germany-DE-1-92.txt,20205,27889
L0 Out of Scope,Germany-DE-1-95.txt,2,1118
L0 Heading,Germany-DE-1-95.txt,1120,1125
L0 Heading,Germany-DE-1-95.txt,1410,1420
L1 Analysis,Germany-DE-1-95.txt,1120,1408
L2 Outcome,Germany-DE-1-95.txt,1120,1408
L1 Background,Germany-DE-1-95.txt,1410,6745
L0 Heading,Germany-DE-1-95.txt,6747,6766
L1 Analysis,Germany-DE-1-95.txt,6747,10209
L0 Out of Scope,Germany-DE-1-93.txt,2,395
L0 Heading,Germany-DE-1-93.txt,397,402
L0 Heading,Germany-DE-1-93.txt,595,601
L2 Outcome,Germany-DE-1-93.txt,397,593
L1 Analysis,Germany-DE-1-93.txt,397,3211
L0 Out of Scope,Germany-DE-1-94.txt,2,160
L0 Heading,Germany-DE-1-94.txt,162,168
L1 Analysis,Germany-DE-1-94.txt,162,313
L2 Outcome,Germany-DE-1-94.txt,170,313
L1 Background,Germany-DE-1-94.txt,315,756
L1 Analysis,Germany-DE-1-94.txt,758,6110
L0 Out of Scope,Germany-DE-1-96.txt,2,104
L0 Heading,Germany-DE-1-96.txt,105,111
L1 Analysis,Germany-DE-1-96.txt,105,1002
L1 Background,Germany-DE-1-96.txt,1004,2646
L1 Analysis,Germany-DE-1-96.txt,2648,7992
L0 Out of Scope,Germany-DE-1-97.txt,2,100
L0 Heading,Germany-DE-1-97.txt,102,112
L1 Background,Germany-DE-1-97.txt,102,2813
L0 Heading,Germany-DE-1-97.txt,2815,2834
L1 Analysis,Germany-DE-1-97.txt,2815,13538
L2 Outcome,Germany-DE-1-97.txt,2836,3305
L0 Out of Scope,Germany-DE-1-98.txt,2,236
L0 Heading,Germany-DE-1-98.txt,238,244
L1 Background,Germany-DE-1-98.txt,357,4408
L1 Analysis,Germany-DE-1-98.txt,4410,39067
L1 Analysis,Germany-DE-1-98.txt,238,355
L2 Outcome,Germany-DE-1-98.txt,246,355
L0 Out of Scope,Germany-DE-1-99.txt,2,205
L0 Heading,Germany-DE-1-99.txt,207,213
L0 Heading,Germany-DE-1-99.txt,215,216
L1 Background,Germany-DE-1-99.txt,207,2373
L0 Heading,Germany-DE-1-99.txt,2375,2377
L1 Analysis,Germany-DE-1-99.txt,2375,22448
L0 Out of Scope,Germany-DE-1-100.txt,2,255
L0 Heading,Germany-DE-1-100.txt,257,263
L2 Outcome,Germany-DE-1-100.txt,265,443
L1 Analysis,Germany-DE-1-100.txt,257,1367
L1 Background,Germany-DE-1-100.txt,1369,3104
L1 Analysis,Germany-DE-1-100.txt,3106,5993
L0 Out of Scope,Germany-DE-1-101.txt,2,251
L0 Heading,Germany-DE-1-101.txt,253,259
L1 Background,Germany-DE-1-101.txt,253,1515
L1 Analysis,Germany-DE-1-101.txt,1517,14462
L2 Outcome,Germany-DE-1-101.txt,1517,1669
L0 Out of Scope,Germany-DE-1-102.txt,2,483
L0 Heading,Germany-DE-1-102.txt,485,495
L1 Background,Germany-DE-1-102.txt,485,5678
L0 Heading,Germany-DE-1-102.txt,5680,5699
L1 Analysis,Germany-DE-1-102.txt,5680,20008
L2 Outcome,Germany-DE-1-102.txt,5701,6550
L0 Out of Scope,Germany-DE-1-103.txt,2,574
L0 Heading,Germany-DE-1-103.txt,576,582
L0 Heading,Germany-DE-1-103.txt,584,586
L0 Heading,Germany-DE-1-103.txt,3629,3632
L1 Background,Germany-DE-1-103.txt,576,3627
L1 Analysis,Germany-DE-1-103.txt,3629,24974
L2 Outcome,Germany-DE-1-103.txt,3634,3900
L0 Out of Scope,Germany-DE-1-104.txt,2,247
L0 Heading,Germany-DE-1-104.txt,248,254
L1 Analysis,Germany-DE-1-104.txt,248,2539
L2 Outcome,Germany-DE-1-96.txt,113,1002
L2 Outcome,Germany-DE-1-99.txt,2379,2547
L2 Outcome,Germany-DE-1-104.txt,1334,1972
L1 Analysis,Germany-DE-1-20.txt,226,668
L1 Background,Germany-DE-1-46.txt,585,1392
L1 Analysis,Germany-DE-1-46.txt,1394,23738
L1 Analysis,Germany-DE-1-50.txt,8174,23728
L1 Background,Germany-DE-1-50.txt,466,8172
L2 Introductory Summary,Germany-DE-1-50.txt,474,1405
L1 Analysis,Germany-DE-1-51.txt,247,551
L1 Analysis,Germany-DE-1-51.txt,959,13954
L1 Background,Germany-DE-1-51.txt,553,957
L2 Introductory Summary,Germany-DE-1-51.txt,561,957
L1 Background,Germany-DE-1-55.txt,947,1608
L2 Introductory Summary,Germany-DE-1-55.txt,955,1608
L1 Analysis,Germany-DE-1-55.txt,1610,8914
L1 Analysis,Germany-DE-1-77.txt,311,1981
L1 Background,Germany-DE-1-6.txt,579,8078
L1 Analysis,Germany-DE-1-13.txt,294,887
L1 Background,Germany-DE-1-13.txt,889,2193
L2 Introductory Summary,Germany-DE-1-13.txt,897,1296
L1 Background,Germany-DE-1-16.txt,1848,3191
L2 Introductory Summary,Germany-DE-1-16.txt,1856,3191
L1 Analysis,Germany-DE-1-16.txt,3193,7777
L1 Analysis,Germany-DE-1-22.txt,1720,10736
L1 Analysis,Germany-DE-1-21.txt,502,1259
L1 Background,Germany-DE-1-21.txt,1261,5271
L2 Introductory Summary,Germany-DE-1-21.txt,1269,2072
L1 Background,Germany-DE-1-27.txt,1041,10128
L1 Analysis,Germany-DE-1-31.txt,12435,38501
L1 Background,Germany-DE-1-42.txt,1415,7558
L1 Analysis,Germany-DE-1-42.txt,7560,45814
L0 Heading,Germany-DE-1-21.txt,5278,5310
L0 Heading,Germany-DE-1-21.txt,12889,12929
L0 Heading,Germany-DE-1-7.txt,5646,5691
L0 Heading,Germany-DE-1-7.txt,8905,8957
L0 Heading,Germany-DE-1-7.txt,10427,10482
L0 Heading,Germany-DE-1-22.txt,18664,18679
L0 Heading,Germany-DE-1-22.txt,39009,39027
L0 Heading,Germany-DE-1-25.txt,14408,14476
L0 Heading,Germany-DE-1-25.txt,30913,30975
L0 Heading,Germany-DE-1-42.txt,7754,7783
L0 Heading,Germany-DE-1-42.txt,33784,33822
L1 Analysis,Germany-DE-1-39.txt,9259,35760
L1 Background,Germany-DE-1-39.txt,1629,9257
L0 Heading,Germany-DE-1-40.txt,4791,4793
L0 Heading,Germany-DE-1-40.txt,8039,8042
L0 Heading,Germany-DE-1-40.txt,18868,18872
L0 Heading,Germany-DE-1-44.txt,5360,5362
L0 Heading,Germany-DE-1-44.txt,5975,5978
L1 Background,Germany-DE-1-48.txt,385,1396
L1 Analysis,Germany-DE-1-48.txt,1398,8570
L2 Introductory Summary,Germany-DE-1-48.txt,393,1396
L1 Analysis,Germany-DE-1-54.txt,1822,4764
L1 Background,Germany-DE-1-54.txt,1142,1820
L2 Introductory Summary,Germany-DE-1-54.txt,1150,1820
L1 Background,Germany-DE-1-52.txt,1615,2927
L2 Introductory Summary,Germany-DE-1-52.txt,1623,2927
L1 Analysis,Germany-DE-1-52.txt,2929,9483
L2 Outcome,Germany-DE-1-72.txt,2580,2680
