Type,Document,Ordering,Text
L1 Analysis,Czech_Republic-CZ-1-2.txt,36,"Dalším důvodem nepřezkoumatelnosti rozhodnutí může být případ, kdy soud opomněl přezkoumat některou ze včas uplatněných žalobních námitek."
L1 Analysis,Czech_Republic-CZ-1-2.txt,37,"Dle judikatury Ústavního soudu (viz např. nálezy ze dne 26. 6. 1997, sp. zn. III. ÚS 94/97, a ze dne 21. 10. 2004, sp. zn. II. ÚS 686/02, všechna citovaná rozhodnutí Ústavního soudu jsou dostupná z nalus.usoud.cz) je jedním z principů, představujícím součást práva na řádný proces a vylučujícím libovůli při rozhodování, i povinnost soudů své rozsudky řádně odůvodnit (ve správním soudnictví srov. ustanovení § 54 odst. 2 s. ř. s.)."
L1 Analysis,Czech_Republic-CZ-1-2.txt,38,Z odůvodnění tak musí vyplývat vztah mezi skutkovými zjištěními a úvahami při hodnocení důkazů na straně jedné a právními závěry na straně druhé.
L1 Analysis,Czech_Republic-CZ-1-2.txt,39,"Nepřezkoumatelné rozhodnutí nedává dostatečné záruky pro to, že nebylo vydáno v důsledku libovůle a způsobem porušujícím ústavně zaručené právo na spravedlivý proces. [13] V projednávaném případě však Nejvyššší správní soud takové vady napadeného rozsudku městského soudu neshledal."
L1 Analysis,Czech_Republic-CZ-1-2.txt,40,Městský soud svůj rozsudek dostatečně odůvodnil a jeho právní názor je rovněž srozumitelný.
L1 Analysis,Czech_Republic-CZ-1-2.txt,41,"O tom svědčí i to, že stěžovatel v kasační stížnosti s názorem městského soudu věcně polemizuje, což v případě neodůvodněného nebo nesrozumitelného rozhodnutí zpravidla nepřichází v úvahu."
L1 Analysis,Czech_Republic-CZ-1-2.txt,42,"Nejvyšší správní soud rovněž nezjistil v řízení před městským soudem jinou procesní vadu, která by měla vliv na zákonnost jeho rozhodnutí. [14] Nejvyšší správní soud se proto dále zabýval uplatněnou námitkou nesprávnosti právního názoru městského soudu vysloveného v napadeném rozsudku."
L1 Analysis,Czech_Republic-CZ-1-2.txt,43,"Z provedené rekapitulace je zřejmé, že v posuzované věci se jedná o posouzení otázky, zda postup žalovaného, který zástupkyni stěžovatele při podání jeho žádosti o povolení k přechodnému pobytu odebral stěžovatelův cestovní doklad, byl v souladu se zákonem. [15]"
L1 Analysis,Czech_Republic-CZ-1-2.txt,44,"Podle § 82 s. ř. s. se může každý, kdo tvrdí, že byl přímo zkrácen na svých právech nezákonným zásahem, pokynem nebo donucením (dále jen ""zásah"") správního orgánu, který není rozhodnutím, a byl zaměřen přímo proti němu nebo v jeho důsledku bylo proti němu přímo zasaženo, domáhat žalobou u soudu ochrany proti němu nebo určení toho, že zásah byl nezákonný. [16]"
L1 Analysis,Czech_Republic-CZ-1-2.txt,45,"Jak již uvedl Nejvyšší správní soud v rozsudku ze dne 3. 6. 2004, č. j. 2 Afs 17/2003 - 5, „definici zásahu zákon neobsahuje, zásah vymezuje velmi obecně a široce."
L1 Analysis,Czech_Republic-CZ-1-2.txt,46,"Přesná definice ani není možná, protože pod pojem zásahu spadá velké množství faktických činností správních orgánů, ke kterým jsou různými zákony oprávněny."
L1 Analysis,Czech_Republic-CZ-1-2.txt,47,"Jde o úkony neformální, pro které mohou a nemusí být stanovena pravidla, např. faktické pokyny (typicky v dopravě), bezprostřední zásahy (při ohrožení, při demonstraci, příkazy ke zjednání nápravy), zajišťovací úkony atd.; tedy obecně úkony, které nejsou činěny formou rozhodnutí, ale přesto jsou závazné pro osoby, vůči nimž směřují, a ty jsou povinny na jejich základě něco konat, nějaké činnosti se zdržet nebo nějaké jednání strpět, a to na základě jak písemného, tak i faktického (ústního či jinak vyjádřeného) pokynu či příkazu."
L1 Analysis,Czech_Republic-CZ-1-2.txt,48,"Kromě neformálnosti samotného zásahu je neformální i donucení v případě nerespektování pokynu či příkazu (když ovšem i donucení je zahrnuto pod legislativní zkratku „zásah“). “ [17] Nejvyšší správní soud dále považuje za vhodné předeslat, že od 1. 1. 2012 lze v řízení o žalobě na ochranu před nezákonným zásahem formulovat i deklaratorní výrok určující, že zásah, který už pominul, byl nezákonný."
L1 Analysis,Czech_Republic-CZ-1-2.txt,49,Tato možnost byla do soudního řádu správního včleněna novelou provedenou zákonem č. 303/2011 Sb. Od 1. 1. 2012 tak § 82 s. ř. s. nevyžaduje trvání zásahu nebo jeho důsledků jako jednu z podmínek žalobní legitimace.
L1 Analysis,Czech_Republic-CZ-1-2.txt,50,"V této souvislosti poukazuje Nejvyšší správní soud na rozsudek ze dne 12. 9. 2012, č. j. 1 Aps 6/2012 - 5, v němž vyslovil, že „podle důvodové zprávy k zákonu č. 303/2011 Sb. má nová právní úprava řízení o žalobě proti nezákonnému zásahu zajistit vyšší standard ochrany tím, že umožní fyzickým a právnickým osobám domáhat se deklarování nezákonného zásahu, pokynu nebo donucení správního orgánu tehdy, pokud již zásah ani jeho důsledky netrvají a nehrozí jeho opakování."
L1 Analysis,Czech_Republic-CZ-1-2.txt,51,"I pouhé konstatování nezákonnosti zásahu může být podle zákonodárce pro občany velmi důležité, neboť u veřejnosti posiluje důvěru v právní stát a napomáhá kultivovat činnost orgánů veřejné správy."
L1 Analysis,Czech_Republic-CZ-1-2.txt,52,"Z hlediska odpovědnosti za škodu způsobenou při výkonu veřejné moci rozhodnutím nebo nesprávným úředním postupem, má nová právní úprava zásahové žaloby především významný psychologický efekt pro poškozené účastníky."
L1 Analysis,Czech_Republic-CZ-1-2.txt,53,"Podle zákona č. 82/1998 Sb., není pro uplatnění náhrady škody způsobené úředním postupem (pod který se zařazuje i nezákonný zásah), na rozdíl od nezákonného rozhodnutí, vyžadováno předchozí rozhodnutí o nesprávnosti úředního postupu, resp. deklarace nezákonnosti předmětného zásahu soudem."
L1 Analysis,Czech_Republic-CZ-1-2.txt,54,"Rozhodnutí správního soudu o nezákonnosti takového zásahu nepochybně přispěje ke zrychlení rozhodování příslušných úřadů o odškodnění a v konečném důsledku i ke zrychlení řízení o nároku na náhradu škody u civilních soudů, u kterých se poškozený může domáhat náhrady škody, neuspokojí-li příslušný úřad plně nárok poškozeného (srov. sněmovní tisk č. 319/0, 6. volební období, dostupný na digitálním repozitáři www.psp.cz)."
L1 Analysis,Czech_Republic-CZ-1-2.txt,55,"Přínosy nové právní úpravy v podobě usnadnění případného řízení o náhradě škody dle zákona č. 82/1998 Sb., o odpovědnosti za škodu způsobenou při výkonu veřejné moci rozhodnutím nebo nesprávným úředním postupem a o změně zákona České národní rady č. 358/1992 Sb., o notářích a jejich činnosti (notářský řád), zdůrazňuje i odborná literatura (Lichnovský, O. Nezákonný zásah v daňovém řízení."
L1 Analysis,Czech_Republic-CZ-1-2.txt,56,"Právní rozhledy, 2012, č. 10, s. 343). “ [18] Nejvyšší správní soud se při posouzení nastíněné otázky v prvé řadě zabýval tím, podle jaké právní normy žalovaný v posuzované věci postupoval."
L1 Analysis,Czech_Republic-CZ-1-2.txt,57,"Podle čl. 2 odst. 2 Listiny základních práv a svobod totiž státní moc lze uplatňovat jen v případech a v mezích stanovených zákonem, a to způsobem, který zákon stanoví, přičemž podle odst. 3 téhož článku Listiny základních práv a svobod, každý [včetně cizinců, poznámka Nejvyššího správního soudu] může činit, co není zákonem zakázáno, a nikdo nesmí být nucen činit, co zákon neukládá. [19]"
L1 Analysis,Czech_Republic-CZ-1-2.txt,58,"Jak již bylo uvedeno výše, stěžovatel spatřuje nezákonný zásah žalovaného v tom, že zabavil jeho zmocněné zástupkyni stěžovatelův cestovní doklad. [20] Zákon o pobytu cizinců definuje cestovní doklad v ustanovení § 108."
L1 Analysis,Czech_Republic-CZ-1-2.txt,59,"Podmínky, za nichž jsou české úřady oprávněny zadržet cizozemské cestovní doklady, jsou stanoveny v § 117 téhož zákona. [21]"
L1 Analysis,Czech_Republic-CZ-1-2.txt,60,"Podle § 108 odst. 1 zákona o pobytu cizinců, za cestovní doklad se pro účely tohoto zákona považuje: a) veřejná listina, která je jako cestovní doklad uznaná Českou republikou, b) veřejná listina, která splňuje podmínky podle odstavce 2."
L1 Analysis,Czech_Republic-CZ-1-2.txt,61,"Podle odstavce 2 téhož ustanovení za cestovní doklad podle odstavce 1 písm. b) lze pro účely tohoto zákona uznat veřejnou listinu vydanou cizím státem za účelem cestování do zahraničí, pokud z hlediska jejího provedení a jazyka, v němž jsou uvedeny údaje, odpovídá mezinárodním zvyklostem, její územní platnost zahrnuje území a lze z ní zjistit a) údaje o státním občanství cizince, b) údaje o jeho totožnosti, c) fotografii držitele, d) údaj o době platnosti. [22]"
L1 Analysis,Czech_Republic-CZ-1-2.txt,62,"Podle § 117 odst. 1 zákona o pobytu cizinců, policie zadrží při hraniční kontrole nebo pobytové kontrole a) cestovní doklad, pokud nebyl vydán na jméno kontrolovaného cizince a 1. cizinec se tímto dokladem prokazuje jako vlastním, nebo 2. cizinec hodnověrně nezdůvodní, proč má takový cestovní doklad v držení, b) cestovní doklad podle § 108 odst. 1 písm. d), e) nebo f), pokud jej lze považovat za neplatný podle tohoto zákona, c) cestovní doklad podle § 108 odst. 1 písm. a), b), c), g) nebo h), pokud je orgánem státu, který jej vydal, prohlášen za neplatný nebo odcizený."
L1 Analysis,Czech_Republic-CZ-1-2.txt,63,"Odst. 4 téhož ustanovení uvádí: Policie vydá držiteli cestovního dokladu podle § 108 odst. 1 písm. a), b), c), g) nebo h) potvrzení o jeho zadržení a tento doklad bez zbytečného odkladu předá Ministerstvu zahraničních věcí, pokud nejde o doklad padělaný, pozměněný nebo o doklad, který je důkazním prostředkem v trestním řízení. [23]"
L1 Analysis,Czech_Republic-CZ-1-2.txt,64,"S ohledem na popsaný skutkový stav a znění výše uvedených ustanovení zákona o pobytu cizinců má Nejvyšší správní soud za to, že v posuzované věci zjevně nebyly dány zákonem o pobytu cizinců stanovené podmínky k tomu, aby by orgány České republiky (a tím méně žalovaný) byly oprávněny zadržet, resp. zabavit stěžovateli cestovní doklad."
L1 Analysis,Czech_Republic-CZ-1-2.txt,65,V posuzované věci se totiž nejedná o některý z případů vymezených v § 117 zákona o pobytu cizinců.
L1 Analysis,Czech_Republic-CZ-1-2.txt,66,"Nejvyšší správní soud proto dospěl k závěru, že postup žalovaného (zadržení cestovního dokladu stěžovatele jeho zástupkyni) byl v posuzované věci nezákonným zásahem ve smyslu § 82 s. ř. s."
L1 Analysis,Czech_Republic-CZ-1-2.txt,67,"Jak již Nejvyšší správní soud vyslovil v rozsudku ze dne 17. 3. 2005, č. j. 2 Aps 1/2005 - 65, publ. pod č. 603/2005 Sb. NSS, „ochrana podle § 82 a násl. s. ř. s. je důvodná tehdy, jsou-li – a to kumulativně, tedy zároveň - splněny následující podmínky: Žalobce musí být přímo (1. podmínka) zkrácen na svých právech (2. podmínka) nezákonným (3. podmínka) zásahem, pokynem nebo donucením („zásahem“ v širším smyslu) správního orgánu, který není rozhodnutím (4. podmínka), a byl zaměřen přímo proti němu nebo v jeho důsledku bylo proti němu přímo zasaženo (5. podmínka), přičemž „zásah“ v širším smyslu nebo jeho důsledky musí trvat nebo musí hrozit opakování „zásahu“ (6. podmínka)."
L1 Analysis,Czech_Republic-CZ-1-2.txt,68,"Není-li byť jen jediná z uvedených podmínek splněna, nelze ochranu podle § 82 a násl. s. ř. s. poskytnout“."
L1 Analysis,Czech_Republic-CZ-1-2.txt,69,"V posuzované věci městský soud tedy nesprávně došel k závěru, že nebyla naplněna 3. výše uvedená podmínka vyplývající z § 82 s. ř. s., neboť jednáním žalovaného soud shledal souladné se zákonem. (Poslední podmínka vytyčená v naposledy uvedeném rozsudku Nejvyššího správního soudu se neuplatní s ohledem na již zmíněnou novelu s. ř. s. provedenou zákonem č. 303/2011 Sb.) [24] Nejvyšší správní soud dodává, že se nejednalo ani o případ stanovený v § 137 zákona o pobytu cizinců, kdy je Policie ČR oprávněna zadržet cestovní doklad cizince při umístění zajištěného cizince do zařízení. [25] Nejvyšší správní soud se neztotožnil s argumentací žalovaného správního orgánu a městského soudu, v níž shodně poukazovaly na obsah poučení uvedeného v cestovním dokladu stěžovatele, podle kterého držitel tohoto pasu není mimo jiné oprávněn jej propůjčovat jiným osobám a z jeho obsahu poté dovozovaly oprávnění žalovaného k odnětí cestovního dokladu stěžovatele jeho zástupkyni."
L1 Analysis,Czech_Republic-CZ-1-2.txt,70,"Nejvyšší správní soud má totiž za to, že úkon stěžovatele, který z objektivního důvodu (své nepřítomnosti v České republice) svěřil cestovní doklad své zástupkyni (advokátce) pouze za účelem vyřízení žádosti o přechodný pobyt, nelze považovat za půjčení, resp. propůjčení či jinou neoprávněnou dispozici s tímto cestovním dokladem."
L1 Analysis,Czech_Republic-CZ-1-2.txt,71,"Je nepochybné, že v případě cestovních dokladů, které jsou zpravidla ve vlastnictví států, které tyto doklady vydaly, jsou tyto doklady pouze zapůjčeny osobám, kterým byly v souladu správním řádem příslušného státu vydány (držitelům cestovních dokladů)."
L1 Analysis,Czech_Republic-CZ-1-2.txt,72,"Je proto nepřípustné, aby by držitel cestovního dokladů s dokladem majetkově nakládal (např. jej prodal, zastavil apod.)."
L1 Analysis,Czech_Republic-CZ-1-2.txt,73,"Na druhou stranu toto pravidlo nemůže bránit držiteli cestovního dokladu, aby by s dokladem zacházel způsobem, k němuž je tento doklad určen, např. jej předal („propůjčil“) státním orgánům jiného státu za účelem ověření své totožnosti, případně vyřízení jiných úředních úkonů."
L1 Analysis,Czech_Republic-CZ-1-2.txt,74,"Výklad zastávaný žalovaným a městským soudem by ad absurdum vylučoval např. právě zákonem vyžadované předložení cestovního dokladu při podání žádosti o povolení k pobytu, respektive při vyřizování vízových záležitostí, přičemž takové „propůjčení“ cestovních dokladů často trvá i několik týdnů či měsíců."
L1 Analysis,Czech_Republic-CZ-1-2.txt,75,"Přitom je běžnou praxí, že státy s takovým postupem počítají, dokonce umožňují vydání druhého pasu (včetně České republiky, srov. § 17 odst. 1 zákona o cestovních dokladech). [26] Nejvyšší správní soud nepovažuje za správný ani závěr městského soudu, že žalovanému nelze vytýkat, pokud analogicky postupoval podle § 33 odst. 1 věty první zákona o cestovních dokladech, podle které, kdo získá cestovní doklad jiného občana, je povinen jej neprodleně odevzdat orgánu příslušnému k jeho vydání, popřípadě matričnímu úřadu, nejbližšímu útvaru policie nebo zastupitelskému úřadu."
L1 Analysis,Czech_Republic-CZ-1-2.txt,76,"V prvé řadě je třeba uvést, že citovaná právní úprava se týká výlučně cestovních dokladů vydávaných českými orgány."
L1 Analysis,Czech_Republic-CZ-1-2.txt,77,"Pokud by zástupkyně stěžovatele skutečně neoprávněně nakládala s cestovním dokladem stěžovatele, byl by na místě nikoli postup podle § 33 odst. 1 zákona o cestovních dokladech, ale postup podle § 107 odst. 1 zákona o pobytu cizinců, podle kterého, kdo nalezne či jinak získá cestovní doklad uvedený v § 108 odst. 1, průkaz o povolení k pobytu, potvrzení o přechodném pobytu na území, průkaz o povolení k trvalému pobytu, pobytovou kartu rodinného příslušníka občana Evropské unie nebo průkaz o povolení k trvalému pobytu občana Evropské unie, je povinen je neprodleně odevzdat policii. [27] Analogická aplikace zákona o cestovních dokladech zjevně není na místě, neboť se nejednalo o situaci, kdy právo neřeší určitý právní problém, a je tudíž nutné užít analogii zákona, tj. aplikovat svou povahou a účelem nejbližší zákonné ustanovení."
L1 Analysis,Czech_Republic-CZ-1-2.txt,78,"V oblasti veřejného práva, pak s ohledem na zásady uvedené v již zmíněném čl. 2 odst. 2 a 3"
L1 Analysis,Czech_Republic-CZ-1-2.txt,79,"Listiny jsou navíc meze analogie zúženy, tj. není přípustná analogie jdoucí k tíži účastníka správního řízení (respektive jednotlivce ve vztahu k orgánům veřejné moci)."
L1 Analysis,Czech_Republic-CZ-1-2.txt,80,"V této souvislosti Nejvyšší správní soud poukazuje na nález Ústavního soudu ze dne 26. 4. 2005, sp. zn. Pl. ÚS 21/04, který poté, co poukázal na řadu pramenů odborné literatury, uvedl, že „i z takto nastíněného přehledu názorů doktrinárních, ve vší jejich mnohoznačnosti, lze dovodit závěr, dle něhož připouští-li vůbec doktrína použití analogie v oboru správního řízení, pak toliko za omezujících podmínek – pouze v omezeném rámci za účelem vyplňování mezer procesní úpravy a dále pouze ve prospěch ochrany práv účastníků správního řízení. “"
L1 Analysis,Czech_Republic-CZ-1-2.txt,81,"K obdobným závěrům ve své judikatuře dospěl také Nejvyšší správní soud (viz. např. rozsudek ze dne 14. 7. 2005, č. j. 2 Afs 24/2005 – 44). [28] Nejvyšší správní soud má dále za to, že analogická aplikace § 33 odst. 1 zákona o cestovních dokladech, stejně jako aplikace § 107 odst. 1 zákona o pobytu cizinců nepřichází v úvahu také proto, že tato ustanovení zavazují toho, kdo získá cestovní doklad jiné osoby (občana, resp. cizince)."
L1 Analysis,Czech_Republic-CZ-1-2.txt,82,"S ohledem na použití výrazu „získá“, který obecně znamená něco nabýt (ať již v materiální či nemateriální oblasti) je podle názoru Nejvyššího správního soudu uvedená ustanovení třeba vykládat tak, že dopadají na situace, kdy osoba, která získá cizí cestovní doklad, s ním disponuje nezávisle na jeho držiteli a má jej plně ve své moci (např. jej nalezne na ulici a není možné jej bezprostředně vrátit jeho oprávněnému držiteli)."
L1 Analysis,Czech_Republic-CZ-1-2.txt,83,"V posuzované věci se však o takový případ nejedná, neboť stěžovatel v rámci realizace svého práva na právní zastoupení zakotveného v čl. 37 odst. 2 Listiny základních práv a svobod, podle kterého každý má právo na právní pomoc v řízení před soudy, jinými státními orgány či orgány veřejné správy, a to od počátku řízení, svůj cestovní doklad zástupkyni svěřil za přesně vymezeným účelem – podání žádosti o povolení k pobytu."
L1 Analysis,Czech_Republic-CZ-1-2.txt,84,"Zástupkyně stěžovatele tak byla s jeho cestovním dokladem oprávněna nakládat pouze v souvislosti s podáním uvedené žádosti, což ostatně fakticky také činila."
L1 Analysis,Czech_Republic-CZ-1-2.txt,85,"Stěžovatel tak v podstatě měl stále svůj cestovní doklad ve své moci a disponoval s ním, neboť ho své zástupkyni pouze svěřil a ta byla oprávněna s ním nakládat pouze stěžovatelem stanoveným způsobem."
L1 Analysis,Czech_Republic-CZ-1-2.txt,86,"Nejvyšší správní soud proto přisvědčil námitce stěžovatele, že argumentace městského soudu, v níž poukázal na poučení obsažené v cestovním dokladu a analogicky je nepřípadná."
L1 Analysis,Czech_Republic-CZ-1-2.txt,87,"Nejvyšší správní soud dodává, aplikoval zákon o cestovních dokladech že z ustanovení § 87b zákona o pobytu cizinců, podle kterého stěžovatel podal žádost o povolení k přechodnému pobytu, nevyplývá, že by cizinec (rodinný příslušník občana Evropské unie, který sám není občanem Evropské unie) byl povinen tuto žádost podat osobně."
L1 Analysis,Czech_Republic-CZ-1-2.txt,88,"Pakliže cizinec nemusí být při podání žádosti o povolení k přechodnému pobytu osobně přítomen, je zřejmé, že žádost o přechodný pobyt podle § 87b zákona o pobytu cizinců mohou v zastoupení podávat i cizinci, kteří se nacházejí mimo území České republiky, tak jak to učinil stěžovatel. [29]"
L1 Analysis,Czech_Republic-CZ-1-2.txt,89,"Nejvyšší správní soud uzavírá, že žalovaný by mohl zástupkyni stěžovatele zadržet, respektive zabavit cestovní doklad stěžovatele pouze tehdy, pokud by zákon o pobytu cizinců (respektive jiný zákonný předpis) k takovému postupu žalovaného opravňoval."
L1 Analysis,Czech_Republic-CZ-1-2.txt,90,"V posuzované věci však takovéto zákonné oprávnění žalovaného dáno nebylo. Žalovaný tudíž měl s cestovním dokladem stěžovatele zacházet pouze jako s přílohou jeho žádosti o přechodný pobyt a poté jej zástupkyni stěžovatele vrátit, byla-li k tomu oprávněna na základě plné moci udělené stěžovatelem."
L1 Analysis,Czech_Republic-CZ-1-2.txt,91,"S ohledem na podstatu institutu zastoupení spočívající v tom, že za splnění zákonných podmínek jsou úkony zástupce přičítány zastoupenému, má Nejvyšší správní soud na rozdíl od žalovaného za to, že vrácení cestovního dokladu stěžovatele jeho zmocněné zástupkyni nepředstavuje porušení závazků České republiky vyplývající z mezinárodního práva."
L1 Analysis,Czech_Republic-CZ-1-2.txt,92,"Je tomu tak proto, že převzetí cestovního dokladu zástupkyní stěžovatele od žalovaného po podání žádosti o povolení k přechodnému pobytu je (stejně jako samotné podání této žádosti a předložení cestovního dokladu stěžovatele v této souvislosti) jednáním, ke kterému byla zástupkyně stěžovatele v souvislosti s podáním předmětné žádosti oprávněna na základě generální plné moci udělené jí stěžovatelem."
L1 Analysis,Czech_Republic-CZ-1-2.txt,93,"Toto jednání je proto třeba přičítat samotnému stěžovateli, který byl v posuzované věci oprávněn vyřídit (a také tak učinil, jak již bylo uvedeno výše) veškeré záležitosti spojené s podáním své žádosti (tedy i předložení svého cestovního dokladu) prostřednictvím své zástupkyně."
L1 Analysis,Czech_Republic-CZ-1-2.txt,94,"Převzetí cestovního dokladu prostřednitvím zástupkyně stěžovatele tak podle názoru Nejvyššího správního soudu spadá pod zacházení s cestovním dokladem podle zákona o pobytu cizinců, ke kterému je stěžovatel oprávněn a toto jednání tudíž nemůže být protiprávní. [30] K poukazu žalovaného na nařízení prezidenta Čínské lidové republiky Nejvyšší správní soud uvádí, že správní orgány jsou podle § 2 odst. 1 zákona č. 500/2004 Sb., správní řád, povinny v řízení postupovat v souladu se zákony a ostatními právními předpisy, jakož i mezinárodními smlouvami, které jsou součástí právního řádu (České republiky)."
L1 Analysis,Czech_Republic-CZ-1-2.txt,95,"Nařízení prezidenta Čínské lidové republiky pod uvedený výčet norem, podle kterých jsou správní orgány povinny postupovat, nespadá, a proto podle tohoto nařízení nelze v posuzované věci postupovat ani se jej jakkoliv dovolávat, jak to činí žalovaný ve vyjádření v žalobě, na které odkázal ve vyjádření ke kasační stížnosti."
L1 Analysis,Czech_Republic-CZ-1-2.txt,96,Obsah tohoto cizozemského předpisu ostatně nebyl soudu ani nijak doložen.
L2 Outcome,Czech_Republic-CZ-1-2.txt,97,"[31] S přihlédnutím k výše uvedenému Nejvyšší správní soud kasační stížností napadený rozsudek Městského soudu v Praze zrušil, neboť je zjevné, že stěžovatel se úspěšně dovolal důvodu uvedeného v § 103 odst. 1 písm. a) s. ř. s., tj. nesprávného posouzení věci městským soudem."
L2 Outcome,Czech_Republic-CZ-1-2.txt,98,Nejvyšší správní soud proto věc vrátil městskému soudu k dalšímu řízení (§ 110 odst. 1 věta prvá s. ř. s.). [32]
L2 Outcome,Czech_Republic-CZ-1-2.txt,99,"Podle § 110 odst. 4 s. ř. s. zruší-li Nejvyšší správní soud rozhodnutí krajského soudu a vrátí-li mu věc k dalšímu řízení, je krajský soud vázán právním názorem vysloveným Nejvyšším správním soudem ve zrušovacím rozhodnutí."
L2 Outcome,Czech_Republic-CZ-1-2.txt,100,"Na městském soudu tedy nyní bude, aby by posoudil, zda jsou splněny všechny znaky nezákonného zásahu správního orgánu vyplývající ze soudního řádu správního, resp. z relevantní judikatury."
L2 Outcome,Czech_Republic-CZ-1-2.txt,101,"Přitom vyjde z toho, že žalovaný nebyl oprávněn zadržet cestovní doklad stěžovatele, resp. odepřít jeho vydání zástupkyni stěžovatele. [33] V novém rozhodnutí ve věci městský soud podle § 110 odst. 3 s. ř. s. rozhodne i o náhradě nákladů řízení o kasační stížnosti."
L1 Background,Czech_Republic-CZ-1-3.txt,0,"[1] Dne 19. 10. 2011 podal žalobce elektronicky podnět žalovanému k zahájení řízení pro porušení § 11 odst. 1 písm. e) zákona č. 143/2001 Sb., o ochraně hospodářské soutěže, ve znění pozdějších předpisů (dále jen „zákon o ochraně hospodářské soutěže“) a čl. 102 Smlouvy o fungování Evropské unie (dále jen „SFEU“), tedy pro zneužívání dominantního postavení, kterého se měla dopustit Česká pošta, s.p. (dále jen „Česká pošta“)."
L1 Background,Czech_Republic-CZ-1-3.txt,1,Totožné podání bylo žalovanému doručeno dne 26. 10. 2011 v písemné podobě.
L1 Background,Czech_Republic-CZ-1-3.txt,2,Svůj podnět žalobce ještě blíže prezentoval žalovanému osobně dne 8. 11. 2011. [2]
L1 Background,Czech_Republic-CZ-1-3.txt,3,"Dne 15. 3. 2012 podal žalobce žalovanému návrh na vydání předběžného opatření ve smyslu § 61 odst. 1 zákona č. 500/2004 Sb., správní řád, ve znění pozdějších předpisů (dále jen „správní řád“). Žalovaný v odpovědi na tento návrh ze dne 22. 3. 2012 uvedl, že dosud shromážděné informace nezakládají dostatečné informace pro zahájení správního řízení, a nelze tedy podle zákona nařídit předběžné opatření, když řízení zatím nebylo zahájeno. [3]"
L1 Background,Czech_Republic-CZ-1-3.txt,4,Dne 11. 4. 2012 podal žalobce předsedovi žalovaného návrh na přijetí opatření proti nečinnosti podle § 80 správního řádu.
L1 Background,Czech_Republic-CZ-1-3.txt,5,"Místopředseda žalovaného v přípise ze dne 11. 5. 2012, č. j. P792/2011/DP-8444/2012/820, doručenému žalobci dne 14. 5. 2012, uvedl, že na zahájení řízení není právní nárok, jednání popsané v podnětu žalobce je velmi složité, žalovaný tedy musí prověřovat velké množství dat a materiálů a dosud uplynulá doba není nestandardně dlouhá. [4]"
L1 Background,Czech_Republic-CZ-1-3.txt,6,"Dne 8. 8. 2012 podal žalobce ke Krajskému soudu v Brně žalobu na ochranu proti nečinnosti žalovaného podle § 79 a násl. zákona č. 150/2002 Sb., soudní řád správní, ve znění pozdějších předpisů (dále jen „s. ř. s.“). Žalobou se domáhal, aby by krajský soud uložil žalovanému povinnost zahájit ve lhůtě 3 dnů ode dne doručení rozsudku na základě podnětu žalobce a jeho doplnění ze dne 7. 8. 2012 správní řízení s Českou poštou ve věci zneužívání dominantního postavení na českém trhu poštovních služeb ze strany České pošty."
L1 Background,Czech_Republic-CZ-1-3.txt,7,"Tento petit pak podáním ze dne 15. 10. 2012 změnil a navrhl, aby by krajský soud uložil žalovanému povinnost vydat v souladu s čl. 5 nařízení Rady (ES) č. 1/2003 ze dne 16. prosince 2002 o provádění pravidel hospodářské soutěže stanovených v článcích 81 a 82 Smlouvy (dnešní čl. 101 a 102 SFEU, pozn. NSS; dále jen „nařízení č. 1/2003“) na základě výše uvedeného podnětu žalobce rozhodnutí, a to ve lhůtě podle § 71 správního řádu, tzn. nejdéle ve lhůtě 60 dnů ode dne nabytí právní moci rozsudku."
L1 Background,Czech_Republic-CZ-1-3.txt,8,"Svoji žalobu odůvodnil tím, že žalovaný během téměř 10 měsíců od obdržení podnětu nezahájil správní řízení a neučinil žádný procesní úkon směřující k nápravě protizákonného stavu a zabezpečení účinné hospodářské soutěže na českém poštovním trhu."
L1 Background,Czech_Republic-CZ-1-3.txt,9,"Podle žalobce je nutné vykládat § 80 odst. 3 in fine správního řádu extenzivně, tedy že žádost o uplatnění opatření proti nečinnosti může po uplynutí lhůt pro vydání rozhodnutí podat nejen účastník, ale i žalobce ve stávajícím případě."
L1 Background,Czech_Republic-CZ-1-3.txt,10,"V opačném případě by totiž neměl žalobce žádný prostředek, jak se domoci svých práv, neboť pro zahájení řízení z úřední povinnosti nemá žalovaný stanovenu žádnou lhůtu, a došlo by tak k zásahu do jeho práva na soudní a jinou ochranu ve smyslu čl. 36 Listiny základních práv a svobod."
L1 Background,Czech_Republic-CZ-1-3.txt,11,"Proto měl předseda žalovaného v souladu s § 80 odst. 2 a 6 správního řádu rozhodnout usnesením a nikoli reagovat pouhým přípisem, který nesplňuje nároky kladené na správní rozhodnutí podle § 68 správního řádu."
L1 Background,Czech_Republic-CZ-1-3.txt,12,"V důsledku tak byl porušen § 71 odst. 1 správního řádu, tedy nebylo vydáno rozhodnutí bez zbytečného odkladu. [5] Žalovaný ve svém vyjádření k žalobě, doručeném krajskému soudu dne 21. 9. 2012, uvedl, že na základě podnětu žalobce ze dne 26. 10. 2011 začal prošetřovat relevantní skutečnosti, aby by mohl rozhodnout, zda zahájí správní řízení."
