Type,Document,Start,End
L1 Analysis,Czech_Republic-CZ-1-53.txt,14870,33631
L1 Background,Czech_Republic-CZ-1-53.txt,962,14864
L0 Out of Scope,Czech_Republic-CZ-1-54.txt,36,2034
L0 Heading,Czech_Republic-CZ-1-54.txt,2038,2048
L0 Heading,Czech_Republic-CZ-1-54.txt,2052,2054
L0 Heading,Czech_Republic-CZ-1-54.txt,2058,2093
L0 Heading,Czech_Republic-CZ-1-54.txt,14411,14414
L0 Heading,Czech_Republic-CZ-1-54.txt,14418,14475
L0 Heading,Czech_Republic-CZ-1-54.txt,23363,23367
L0 Heading,Czech_Republic-CZ-1-54.txt,23371,23434
L0 Heading,Czech_Republic-CZ-1-54.txt,27614,27617
L0 Heading,Czech_Republic-CZ-1-54.txt,27621,27648
L0 Heading,Czech_Republic-CZ-1-54.txt,28528,28530
L0 Heading,Czech_Republic-CZ-1-54.txt,28534,28568
L0 Heading,Czech_Republic-CZ-1-54.txt,29357,29360
L0 Heading,Czech_Republic-CZ-1-54.txt,29364,29404
L0 Heading,Czech_Republic-CZ-1-54.txt,30445,30449
L0 Heading,Czech_Republic-CZ-1-54.txt,30453,30507
L0 Heading,Czech_Republic-CZ-1-54.txt,31985,31990
L0 Heading,Czech_Republic-CZ-1-54.txt,31994,32061
L0 Heading,Czech_Republic-CZ-1-54.txt,32065,32071
L0 Heading,Czech_Republic-CZ-1-54.txt,32075,32101
L0 Heading,Czech_Republic-CZ-1-54.txt,34399,34405
L0 Heading,Czech_Republic-CZ-1-54.txt,34409,34422
L0 Heading,Czech_Republic-CZ-1-54.txt,35523,35529
L0 Heading,Czech_Republic-CZ-1-54.txt,35533,35566
L0 Heading,Czech_Republic-CZ-1-54.txt,41761,41767
L0 Heading,Czech_Republic-CZ-1-54.txt,41771,41811
L0 Heading,Czech_Republic-CZ-1-54.txt,55387,55393
L0 Heading,Czech_Republic-CZ-1-54.txt,55397,55412
L0 Heading,Czech_Republic-CZ-1-54.txt,62862,62868
L0 Heading,Czech_Republic-CZ-1-54.txt,62872,62895
L0 Heading,Czech_Republic-CZ-1-54.txt,67744,67750
L0 Heading,Czech_Republic-CZ-1-54.txt,67754,67812
L0 Heading,Czech_Republic-CZ-1-54.txt,74314,74320
L0 Heading,Czech_Republic-CZ-1-54.txt,74324,74359
L1 Analysis,Czech_Republic-CZ-1-54.txt,29357,77703
L2 Outcome,Czech_Republic-CZ-1-54.txt,76487,77703
L1 Background,Czech_Republic-CZ-1-54.txt,2038,29351
L0 Out of Scope,Czech_Republic-CZ-1-58.txt,36,1296
L0 Heading,Czech_Republic-CZ-1-58.txt,1300,1310
L0 Heading,Czech_Republic-CZ-1-58.txt,1318,1320
L0 Heading,Czech_Republic-CZ-1-58.txt,7070,7073
L0 Heading,Czech_Republic-CZ-1-58.txt,11666,11670
L1 Analysis,Czech_Republic-CZ-1-58.txt,11666,21942
L0 Heading,Czech_Republic-CZ-1-58.txt,13065,13068
L1 Background,Czech_Republic-CZ-1-58.txt,1300,11658
L2 Outcome,Czech_Republic-CZ-1-58.txt,21378,21942
L0 Out of Scope,Czech_Republic-CZ-1-55.txt,36,1334
L0 Heading,Czech_Republic-CZ-1-55.txt,1338,1348
L0 Heading,Czech_Republic-CZ-1-55.txt,1354,1406
L0 Heading,Czech_Republic-CZ-1-55.txt,4197,4224
L0 Heading,Czech_Republic-CZ-1-55.txt,5260,5351
L0 Heading,Czech_Republic-CZ-1-55.txt,10442,10510
L0 Heading,Czech_Republic-CZ-1-55.txt,12361,12428
L0 Heading,Czech_Republic-CZ-1-55.txt,12434,12500
L0 Heading,Czech_Republic-CZ-1-55.txt,17820,17879
L0 Heading,Czech_Republic-CZ-1-55.txt,24645,24677
L0 Heading,Czech_Republic-CZ-1-55.txt,28791,28832
L0 Heading,Czech_Republic-CZ-1-55.txt,30063,30102
L0 Heading,Czech_Republic-CZ-1-55.txt,45923,45933
L0 Out of Scope,Czech_Republic-CZ-1-55.txt,46436,68049
L2 Outcome,Czech_Republic-CZ-1-55.txt,45923,46429
L1 Analysis,Czech_Republic-CZ-1-55.txt,10442,46429
L1 Background,Czech_Republic-CZ-1-55.txt,1338,10436
L0 Out of Scope,Czech_Republic-CZ-1-60.txt,36,1666
L0 Heading,Czech_Republic-CZ-1-60.txt,1670,1680
L0 Heading,Czech_Republic-CZ-1-60.txt,1684,1686
L0 Heading,Czech_Republic-CZ-1-60.txt,1690,1736
L0 Heading,Czech_Republic-CZ-1-60.txt,6662,6665
L0 Heading,Czech_Republic-CZ-1-60.txt,6669,6695
L0 Heading,Czech_Republic-CZ-1-60.txt,8364,8368
L0 Heading,Czech_Republic-CZ-1-60.txt,8372,8423
L0 Heading,Czech_Republic-CZ-1-60.txt,9941,9944
L0 Heading,Czech_Republic-CZ-1-60.txt,9948,10012
L0 Heading,Czech_Republic-CZ-1-60.txt,10898,10900
L0 Heading,Czech_Republic-CZ-1-60.txt,10904,10929
L0 Heading,Czech_Republic-CZ-1-60.txt,14633,14636
L0 Heading,Czech_Republic-CZ-1-60.txt,14640,14710
L0 Heading,Czech_Republic-CZ-1-60.txt,20333,20339
L0 Heading,Czech_Republic-CZ-1-60.txt,20343,20391
L0 Heading,Czech_Republic-CZ-1-60.txt,26303,26309
L0 Heading,Czech_Republic-CZ-1-60.txt,26313,26360
L0 Heading,Czech_Republic-CZ-1-60.txt,28806,28811
L0 Heading,Czech_Republic-CZ-1-60.txt,28815,28841
L0 Heading,Czech_Republic-CZ-1-60.txt,33366,33373
L0 Heading,Czech_Republic-CZ-1-60.txt,37523,37530
L0 Heading,Czech_Republic-CZ-1-60.txt,42356,42363
L0 Heading,Czech_Republic-CZ-1-60.txt,58012,58015
L0 Heading,Czech_Republic-CZ-1-60.txt,67507,67509
L0 Heading,Czech_Republic-CZ-1-60.txt,67513,67547
L0 Heading,Czech_Republic-CZ-1-60.txt,70759,70764
L0 Heading,Czech_Republic-CZ-1-60.txt,70768,70870
L0 Heading,Czech_Republic-CZ-1-60.txt,76041,76046
L0 Heading,Czech_Republic-CZ-1-60.txt,76050,76112
L0 Heading,Czech_Republic-CZ-1-60.txt,96756,96761
L0 Heading,Czech_Republic-CZ-1-60.txt,96765,96839
L0 Heading,Czech_Republic-CZ-1-60.txt,119624,119629
L0 Heading,Czech_Republic-CZ-1-60.txt,120429,120433
L0 Heading,Czech_Republic-CZ-1-60.txt,120437,120442
L0 Out of Scope,Czech_Republic-CZ-1-60.txt,121162,155762
L2 Outcome,Czech_Republic-CZ-1-60.txt,120429,121155
L0 Heading,Czech_Republic-CZ-1-60.txt,58019,58080
L1 Analysis,Czech_Republic-CZ-1-60.txt,9941,121155
L1 Background,Czech_Republic-CZ-1-60.txt,1670,9937
L0 Out of Scope,Czech_Republic-CZ-1-59.txt,36,1452
L0 Heading,Czech_Republic-CZ-1-59.txt,1456,1467
L0 Out of Scope,Czech_Republic-CZ-1-59.txt,11158,15664
L1 Background,Czech_Republic-CZ-1-59.txt,1471,5763
L1 Analysis,Czech_Republic-CZ-1-59.txt,5768,11149
L0 Out of Scope,Czech_Republic-CZ-1-62.txt,0,1085
L0 Heading,Czech_Republic-CZ-1-62.txt,1093,1114
L0 Out of Scope,Czech_Republic-CZ-1-62.txt,13552,13729
L2 Outcome,Czech_Republic-CZ-1-62.txt,12933,13545
L0 Out of Scope,Czech_Republic-CZ-1-61.txt,0,1625
L0 Heading,Czech_Republic-CZ-1-61.txt,1631,1642
L0 Out of Scope,Czech_Republic-CZ-1-61.txt,26761,26990
L2 Outcome,Czech_Republic-CZ-1-61.txt,26228,26754
L1 Background,Czech_Republic-CZ-1-62.txt,1093,5365
L1 Analysis,Czech_Republic-CZ-1-62.txt,5372,13545
L1 Background,Czech_Republic-CZ-1-61.txt,1631,6948
L1 Analysis,Czech_Republic-CZ-1-61.txt,6955,26754
L0 Out of Scope,Czech_Republic-CZ-1-63.txt,0,982
L0 Heading,Czech_Republic-CZ-1-63.txt,998,1019
L0 Out of Scope,Czech_Republic-CZ-1-63.txt,16417,16563
L2 Outcome,Czech_Republic-CZ-1-63.txt,16201,16409
L1 Analysis,Czech_Republic-CZ-1-63.txt,6872,16409
L1 Background,Czech_Republic-CZ-1-63.txt,998,6865
L0 Out of Scope,Czech_Republic-CZ-1-64.txt,0,1078
L0 Heading,Czech_Republic-CZ-1-64.txt,1085,1106
L0 Out of Scope,Czech_Republic-CZ-1-64.txt,9152,9453
L1 Analysis,Czech_Republic-CZ-1-64.txt,4792,9146
L1 Background,Czech_Republic-CZ-1-64.txt,1085,4785
L0 Out of Scope,Czech_Republic-CZ-1-66.txt,0,1099
L0 Heading,Czech_Republic-CZ-1-66.txt,1105,1126
L1 Analysis,Czech_Republic-CZ-1-66.txt,6831,24707
L0 Out of Scope,Czech_Republic-CZ-1-66.txt,24713,24925
L1 Background,Czech_Republic-CZ-1-66.txt,1105,6825
L0 Out of Scope,Czech_Republic-CZ-1-65.txt,0,1494
L0 Heading,Czech_Republic-CZ-1-65.txt,1500,1521
L0 Out of Scope,Czech_Republic-CZ-1-65.txt,27417,27684
L1 Analysis,Czech_Republic-CZ-1-65.txt,14711,27411
L1 Background,Czech_Republic-CZ-1-65.txt,1500,14705
L0 Out of Scope,Czech_Republic-CZ-1-67.txt,0,888
L0 Heading,Czech_Republic-CZ-1-67.txt,892,913
L0 Out of Scope,Czech_Republic-CZ-1-67.txt,12927,13076
L2 Outcome,Czech_Republic-CZ-1-67.txt,12362,12923
L1 Analysis,Czech_Republic-CZ-1-67.txt,5984,12923
L1 Background,Czech_Republic-CZ-1-67.txt,892,5978
L0 Out of Scope,Czech_Republic-CZ-1-68.txt,0,1102
L0 Heading,Czech_Republic-CZ-1-68.txt,1108,1128
L0 Out of Scope,Czech_Republic-CZ-1-68.txt,11647,11796
L2 Outcome,Czech_Republic-CZ-1-68.txt,10981,11641
L1 Analysis,Czech_Republic-CZ-1-68.txt,3917,11641
L1 Background,Czech_Republic-CZ-1-68.txt,1108,3911
L0 Out of Scope,Czech_Republic-CZ-1-70.txt,0,1118
L0 Heading,Czech_Republic-CZ-1-70.txt,1184,1206
L0 Out of Scope,Czech_Republic-CZ-1-70.txt,19006,19173
L2 Outcome,Czech_Republic-CZ-1-70.txt,18576,19000
L1 Analysis,Czech_Republic-CZ-1-70.txt,6704,19000
L1 Background,Czech_Republic-CZ-1-70.txt,1184,6689
L0 Out of Scope,Czech_Republic-CZ-1-69.txt,0,1547
L0 Heading,Czech_Republic-CZ-1-69.txt,1553,1574
L0 Out of Scope,Czech_Republic-CZ-1-69.txt,10208,10376
L2 Outcome,Czech_Republic-CZ-1-69.txt,9660,10200
L1 Analysis,Czech_Republic-CZ-1-69.txt,4640,10200
L1 Background,Czech_Republic-CZ-1-69.txt,1553,4633
L0 Out of Scope,Czech_Republic-CZ-1-71.txt,0,1036
L0 Heading,Czech_Republic-CZ-1-71.txt,1102,1123
L0 Out of Scope,Czech_Republic-CZ-1-71.txt,16150,16337
L2 Outcome,Czech_Republic-CZ-1-71.txt,15773,16144
L1 Analysis,Czech_Republic-CZ-1-71.txt,5020,16144
L1 Background,Czech_Republic-CZ-1-71.txt,1102,5014
L0 Out of Scope,Czech_Republic-CZ-1-72.txt,0,1946
L0 Heading,Czech_Republic-CZ-1-72.txt,1952,1973
L0 Heading,Czech_Republic-CZ-1-72.txt,1979,2005
L0 Heading,Czech_Republic-CZ-1-72.txt,7690,7720
L1 Background,Czech_Republic-CZ-1-72.txt,1952,9784
L0 Heading,Czech_Republic-CZ-1-72.txt,9792,9806
L0 Heading,Czech_Republic-CZ-1-72.txt,11552,11564
L0 Heading,Czech_Republic-CZ-1-72.txt,11597,11666
L0 Heading,Czech_Republic-CZ-1-72.txt,14807,14861
L0 Heading,Czech_Republic-CZ-1-72.txt,18553,18585
L0 Heading,Czech_Republic-CZ-1-72.txt,24240,24319
L0 Heading,Czech_Republic-CZ-1-72.txt,28278,28318
L0 Out of Scope,Czech_Republic-CZ-1-72.txt,31554,31755
L1 Analysis,Czech_Republic-CZ-1-72.txt,9792,31547
L0 Out of Scope,Czech_Republic-CZ-1-73.txt,0,2573
L0 Heading,Czech_Republic-CZ-1-73.txt,2578,2589
L0 Out of Scope,Czech_Republic-CZ-1-73.txt,14185,14302
L2 Outcome,Czech_Republic-CZ-1-72.txt,30816,31547
L1 Analysis,Czech_Republic-CZ-1-73.txt,5064,14185
L1 Background,Czech_Republic-CZ-1-73.txt,2578,5059
L2 Outcome,Czech_Republic-CZ-1-73.txt,13028,14185
L0 Out of Scope,Czech_Republic-CZ-1-75.txt,1531,3105
L0 Heading,Czech_Republic-CZ-1-75.txt,3111,3132
L0 Out of Scope,Czech_Republic-CZ-1-75.txt,20736,21081
L1 Analysis,Czech_Republic-CZ-1-75.txt,8868,20730
L1 Background,Czech_Republic-CZ-1-75.txt,3111,8850
L0 Out of Scope,Czech_Republic-CZ-1-74.txt,0,1206
L0 Heading,Czech_Republic-CZ-1-74.txt,1212,1232
L0 Out of Scope,Czech_Republic-CZ-1-74.txt,2420,2567
L2 Outcome,Czech_Republic-CZ-1-74.txt,2189,2413
L1 Analysis,Czech_Republic-CZ-1-74.txt,1212,2413
L0 Out of Scope,Czech_Republic-CZ-1-77.txt,0,1461
L0 Heading,Czech_Republic-CZ-1-77.txt,1467,1478
L0 Out of Scope,Czech_Republic-CZ-1-77.txt,36650,36849
L1 Analysis,Czech_Republic-CZ-1-77.txt,21482,36644
L1 Background,Czech_Republic-CZ-1-77.txt,1467,21475
L0 Out of Scope,Czech_Republic-CZ-1-76.txt,0,2142
L0 Heading,Czech_Republic-CZ-1-76.txt,2148,2168
L1 Analysis,Czech_Republic-CZ-1-76.txt,9204,27254
L0 Out of Scope,Czech_Republic-CZ-1-76.txt,27255,27341
L1 Background,Czech_Republic-CZ-1-76.txt,2148,9195
L0 Out of Scope,Czech_Republic-CZ-1-78.txt,0,1817
L0 Heading,Czech_Republic-CZ-1-78.txt,1824,1845
L0 Out of Scope,Czech_Republic-CZ-1-78.txt,22547,22734
L1 Analysis,Czech_Republic-CZ-1-78.txt,10722,22535
L1 Background,Czech_Republic-CZ-1-78.txt,1824,10711
L0 Out of Scope,Czech_Republic-CZ-1-79.txt,0,1689
L0 Heading,Czech_Republic-CZ-1-79.txt,1694,1705
L0 Out of Scope,Czech_Republic-CZ-1-79.txt,28384,28518
L2 Outcome,Czech_Republic-CZ-1-79.txt,27967,28382
L1 Analysis,Czech_Republic-CZ-1-79.txt,12933,28382
L1 Background,Czech_Republic-CZ-1-79.txt,1694,12927
L0 Out of Scope,Czech_Republic-CZ-1-80.txt,0,1026
L0 Heading,Czech_Republic-CZ-1-80.txt,1032,1053
L0 Out of Scope,Czech_Republic-CZ-1-80.txt,15194,15364
L1 Analysis,Czech_Republic-CZ-1-80.txt,7124,15188
L1 Background,Czech_Republic-CZ-1-80.txt,1032,7118
L0 Out of Scope,Czech_Republic-CZ-1-99.txt,0,1827
L0 Heading,Czech_Republic-CZ-1-99.txt,1840,1861
L0 Out of Scope,Czech_Republic-CZ-1-99.txt,20361,20515
L1 Analysis,Czech_Republic-CZ-1-99.txt,8757,20355
L1 Background,Czech_Republic-CZ-1-99.txt,1840,8749
L0 Out of Scope,Czech_Republic-CZ-1-100.txt,1110,3874
L0 Heading,Czech_Republic-CZ-1-100.txt,3880,3901
L0 Out of Scope,Czech_Republic-CZ-1-100.txt,28241,28446
L1 Analysis,Czech_Republic-CZ-1-100.txt,16315,28234
L1 Background,Czech_Republic-CZ-1-100.txt,3880,16307
L0 Out of Scope,Czech_Republic-CZ-1-81.txt,0,3595
L0 Heading,Czech_Republic-CZ-1-81.txt,3602,3613
L0 Out of Scope,Czech_Republic-CZ-1-81.txt,24173,24358
L2 Outcome,Czech_Republic-CZ-1-81.txt,23760,24167
L1 Analysis,Czech_Republic-CZ-1-81.txt,14396,24167
L1 Background,Czech_Republic-CZ-1-81.txt,3602,14387
L0 Out of Scope,Czech_Republic-CZ-1-82.txt,0,1404
L0 Heading,Czech_Republic-CZ-1-82.txt,1411,1432
L0 Out of Scope,Czech_Republic-CZ-1-82.txt,24922,25176
L1 Analysis,Czech_Republic-CZ-1-82.txt,9875,24911
L1 Background,Czech_Republic-CZ-1-82.txt,1411,9868
L0 Out of Scope,Czech_Republic-CZ-1-86.txt,0,928
L0 Heading,Czech_Republic-CZ-1-86.txt,935,956
L0 Out of Scope,Czech_Republic-CZ-1-86.txt,43940,44169
L1 Analysis,Czech_Republic-CZ-1-86.txt,10383,43934
L1 Background,Czech_Republic-CZ-1-86.txt,935,10375
L0 Out of Scope,Czech_Republic-CZ-1-84.txt,0,1683
L0 Heading,Czech_Republic-CZ-1-84.txt,1689,1710
L0 Out of Scope,Czech_Republic-CZ-1-84.txt,39413,39633
L1 Background,Czech_Republic-CZ-1-84.txt,1689,12270
L1 Analysis,Czech_Republic-CZ-1-84.txt,12276,39407
L0 Out of Scope,Czech_Republic-CZ-1-83.txt,0,567
L0 Heading,Czech_Republic-CZ-1-83.txt,573,594
L0 Out of Scope,Czech_Republic-CZ-1-83.txt,13355,13569
L1 Background,Czech_Republic-CZ-1-83.txt,573,3919
L1 Analysis,Czech_Republic-CZ-1-83.txt,3926,13349
L0 Out of Scope,Czech_Republic-CZ-1-85.txt,0,714
L0 Heading,Czech_Republic-CZ-1-85.txt,720,739
L1 Background,Czech_Republic-CZ-1-85.txt,720,5670
L0 Out of Scope,Czech_Republic-CZ-1-85.txt,26295,26590
L2 Outcome,Czech_Republic-CZ-1-85.txt,25821,26289
L1 Analysis,Czech_Republic-CZ-1-85.txt,5684,26289
L0 Out of Scope,Czech_Republic-CZ-1-88.txt,0,663
L0 Heading,Czech_Republic-CZ-1-88.txt,669,690
L0 Out of Scope,Czech_Republic-CZ-1-88.txt,28594,28753
L2 Outcome,Czech_Republic-CZ-1-88.txt,28357,28587
L1 Analysis,Czech_Republic-CZ-1-88.txt,10836,28587
L1 Background,Czech_Republic-CZ-1-88.txt,669,10829
L0 Out of Scope,Czech_Republic-CZ-1-89.txt,0,542
L0 Heading,Czech_Republic-CZ-1-89.txt,549,570
L0 Out of Scope,Czech_Republic-CZ-1-89.txt,15945,16318
L2 Outcome,Czech_Republic-CZ-1-89.txt,15384,15937
L1 Analysis,Czech_Republic-CZ-1-89.txt,3187,15937
L1 Background,Czech_Republic-CZ-1-89.txt,549,3180
L0 Out of Scope,Czech_Republic-CZ-1-90.txt,0,2777
L0 Heading,Czech_Republic-CZ-1-90.txt,2784,2805
L0 Out of Scope,Czech_Republic-CZ-1-90.txt,57184,57384
L1 Analysis,Czech_Republic-CZ-1-90.txt,26570,57177
L2 Outcome,Czech_Republic-CZ-1-90.txt,56827,57177
L1 Background,Czech_Republic-CZ-1-90.txt,2784,26563
L0 Out of Scope,Czech_Republic-CZ-1-87.txt,0,888
L0 Heading,Czech_Republic-CZ-1-87.txt,895,916
L0 Out of Scope,Czech_Republic-CZ-1-87.txt,47352,47691
L1 Analysis,Czech_Republic-CZ-1-87.txt,19020,47344
L1 Background,Czech_Republic-CZ-1-87.txt,895,19013
L0 Out of Scope,Czech_Republic-CZ-1-91.txt,0,1378
L0 Heading,Czech_Republic-CZ-1-91.txt,1391,1412
L0 Out of Scope,Czech_Republic-CZ-1-91.txt,12212,12350
L2 Outcome,Czech_Republic-CZ-1-91.txt,11009,12206
L1 Analysis,Czech_Republic-CZ-1-91.txt,7373,12206
L1 Background,Czech_Republic-CZ-1-91.txt,1391,7366
L0 Out of Scope,Czech_Republic-CZ-1-92.txt,0,571
L0 Heading,Czech_Republic-CZ-1-92.txt,577,598
L1 Analysis,Czech_Republic-CZ-1-92.txt,7243,18730
L0 Out of Scope,Czech_Republic-CZ-1-92.txt,18736,18887
L1 Background,Czech_Republic-CZ-1-92.txt,577,7237
L0 Out of Scope,Czech_Republic-CZ-1-93.txt,0,887
L0 Heading,Czech_Republic-CZ-1-93.txt,894,915
L0 Out of Scope,Czech_Republic-CZ-1-93.txt,14695,14945
L2 Outcome,Czech_Republic-CZ-1-93.txt,14478,14688
L1 Analysis,Czech_Republic-CZ-1-93.txt,3525,14688
L1 Background,Czech_Republic-CZ-1-93.txt,894,3519
L0 Out of Scope,Czech_Republic-CZ-1-94.txt,0,561
L0 Heading,Czech_Republic-CZ-1-94.txt,572,593
L0 Heading,Czech_Republic-CZ-1-94.txt,7451,7596
L2 Outcome,Czech_Republic-CZ-1-94.txt,6923,7440
L1 Analysis,Czech_Republic-CZ-1-94.txt,3706,7440
L1 Background,Czech_Republic-CZ-1-94.txt,572,3700
L0 Out of Scope,Czech_Republic-CZ-1-95.txt,0,1921
L0 Heading,Czech_Republic-CZ-1-95.txt,1928,1949
L0 Out of Scope,Czech_Republic-CZ-1-95.txt,14425,14639
L2 Outcome,Czech_Republic-CZ-1-95.txt,13836,14418
L1 Analysis,Czech_Republic-CZ-1-95.txt,7656,14418
L1 Background,Czech_Republic-CZ-1-95.txt,1928,7650
L0 Out of Scope,Czech_Republic-CZ-1-97.txt,0,1348
L0 Heading,Czech_Republic-CZ-1-97.txt,1354,1375
L0 Out of Scope,Czech_Republic-CZ-1-97.txt,64472,64771
L1 Analysis,Czech_Republic-CZ-1-97.txt,21946,64462
L1 Background,Czech_Republic-CZ-1-97.txt,1354,21940
L0 Out of Scope,Czech_Republic-CZ-1-98.txt,0,789
L0 Heading,Czech_Republic-CZ-1-98.txt,795,806
L0 Heading,Czech_Republic-CZ-1-98.txt,812,838
L0 Heading,Czech_Republic-CZ-1-98.txt,9158,9189
L0 Heading,Czech_Republic-CZ-1-98.txt,21868,21893
L0 Heading,Czech_Republic-CZ-1-98.txt,22188,22210
L2 Outcome,Czech_Republic-CZ-1-98.txt,45735,45930
L0 Out of Scope,Czech_Republic-CZ-1-98.txt,45936,46080
L1 Analysis,Czech_Republic-CZ-1-98.txt,21868,45930
L1 Background,Czech_Republic-CZ-1-98.txt,795,21862
L0 Out of Scope,Czech_Republic-CZ-1-96.txt,0,604
L0 Heading,Czech_Republic-CZ-1-96.txt,610,631
L0 Out of Scope,Czech_Republic-CZ-1-96.txt,11776,11975
L1 Analysis,Czech_Republic-CZ-1-96.txt,5092,11770
L1 Background,Czech_Republic-CZ-1-96.txt,610,5085
